SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2014-15,35.768,5.988,13.699,0.437,5.518,12.181,0.453,0.47,1.518,0.31,4.265,5.614,0.76,1.614,2.892,4.506,2.048,1.036,0.602,2.133,2.289,16.711,10.818,-6.663,0.517,0.454,0.111,0.311,4.891,9.678,7.259,9.682,1.491,1.273,11.505,22.513,100.195,115.0,-2.898
2015-16,34.277,7.157,15.59,0.459,6.47,13.301,0.486,0.687,2.289,0.3,5.181,6.807,0.761,1.265,2.241,3.506,1.976,0.94,0.554,2.193,1.988,20.181,12.76,-0.819,0.543,0.481,0.147,0.332,4.46,7.484,5.974,10.298,1.359,1.295,10.758,27.468,105.16,114.123,-1.681
2016-17,36.765,8.524,18.915,0.451,7.293,15.451,0.472,1.232,3.463,0.356,4.963,6.537,0.759,1.22,2.707,3.927,2.256,0.976,0.354,2.268,2.207,23.244,14.101,-0.427,0.533,0.483,0.183,0.262,3.769,8.742,6.198,10.521,1.364,0.812,9.67,29.205,105.0,115.963,-1.926
2017-18,35.715,6.807,15.545,0.438,5.455,11.466,0.476,1.352,4.08,0.331,2.432,3.795,0.641,0.989,3.375,4.364,1.932,1.057,0.602,1.67,2.011,17.398,10.753,1.727,0.505,0.481,0.262,0.156,3.061,11.177,7.099,8.454,1.472,1.48,8.67,23.594,100.517,114.046,-2.394
2018-19,33.904,6.64,16.12,0.412,5.067,11.48,0.441,1.573,4.64,0.339,2.76,3.947,0.699,1.107,3.587,4.693,2.453,0.933,0.64,1.84,2.04,17.613,10.804,-0.88,0.493,0.461,0.288,0.171,3.336,11.252,7.288,11.295,1.312,1.656,8.973,24.563,98.616,115.274,-3.163
2019-20,33.798,7.945,17.782,0.447,5.927,11.709,0.506,2.018,6.073,0.332,3.455,4.873,0.709,1.2,3.782,4.982,3.6,0.818,0.964,2.4,2.309,21.364,14.191,-3.655,0.536,0.504,0.342,0.194,3.648,12.019,7.781,18.291,1.148,2.474,10.726,27.674,105.056,115.556,-0.456
2020-21,32.64,7.0,14.64,0.478,5.107,9.613,0.531,1.893,5.027,0.377,2.28,3.2,0.712,1.133,3.667,4.8,2.28,0.893,0.973,1.733,2.227,18.173,12.797,-0.093,0.566,0.543,0.343,0.156,3.696,11.908,7.879,11.062,1.304,2.632,9.699,23.471,107.068,111.986,-0.5
2021-22,32.252,6.438,13.792,0.467,4.438,8.542,0.52,2.0,5.25,0.381,1.99,3.125,0.637,1.448,3.656,5.104,2.094,1.021,0.771,1.469,2.208,16.865,12.116,4.219,0.556,0.539,0.381,0.144,4.852,11.928,8.496,10.202,1.539,2.267,8.666,22.708,109.895,109.042,0.325
2022-23,30.796,6.283,13.396,0.469,4.245,7.943,0.534,2.038,5.453,0.374,1.434,2.245,0.639,1.604,3.283,4.887,2.075,1.057,0.811,1.226,2.868,16.038,11.66,2.981,0.557,0.545,0.407,0.107,5.66,11.416,8.558,9.922,1.604,2.184,8.058,21.406,109.8,114.42,-0.918
2023-24,26.655,4.89,10.836,0.451,3.63,7.301,0.497,1.26,3.534,0.357,1.986,2.658,0.747,1.493,2.945,4.438,1.658,0.575,0.575,1.233,2.014,13.027,9.159,-1.137,0.543,0.509,0.326,0.183,6.172,11.853,9.169,8.638,1.054,1.903,8.825,21.129,108.764,118.264,-3.249
