SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2006-07,3.86,0.417,0.75,0.556,0.417,0.75,0.556,0.0,0.0,0.0,0.5,0.833,0.6,0.229,0.417,0.646,0.021,0.083,0.146,0.333,0.833,1.333,0.66,-1.917,0.597,0.556,0.0,0.667,5.448,12.463,9.093,2.356,1.189,2.607,20.389,16.126,80.63,111.074,-8.252
2007-08,6.995,0.605,1.237,0.489,0.605,1.237,0.489,0.0,0.0,0.0,0.724,1.079,0.671,0.697,0.711,1.408,0.184,0.132,0.395,0.329,1.263,1.934,1.572,-0.487,0.565,0.489,0.0,0.585,10.507,9.865,10.238,2.755,0.648,4.758,15.352,14.715,101.117,111.833,-5.248
2008-09,7.335,0.806,1.5,0.537,0.806,1.5,0.537,0.0,0.0,0.0,0.681,1.139,0.598,0.764,0.917,1.681,0.111,0.111,0.5,0.389,1.389,2.292,1.785,-0.069,0.573,0.537,0.0,0.454,9.275,14.632,11.911,2.383,0.717,4.766,15.726,15.643,92.189,108.811,-5.589
2009-10,16.31,2.253,4.04,0.558,2.253,4.027,0.56,0.0,0.013,0.0,1.453,2.107,0.69,1.053,1.707,2.76,0.68,0.253,0.507,1.267,2.653,5.96,3.777,-5.573,0.6,0.558,0.003,0.36,7.104,11.547,9.208,5.793,0.877,3.048,20.268,17.014,95.205,113.192,-6.508
2010-11,14.41,1.598,2.671,0.598,1.598,2.671,0.598,0.0,0.0,0.0,1.354,1.988,0.681,0.854,1.415,2.268,0.317,0.268,0.512,0.817,2.427,4.549,3.148,-1.598,0.642,0.598,0.0,0.507,6.976,12.29,9.556,3.456,0.801,2.66,19.38,14.724,107.957,113.229,-5.411
2011-12,8.24,0.679,1.31,0.518,0.679,1.31,0.518,0.0,0.0,0.0,0.512,1.0,0.512,0.595,0.702,1.298,0.202,0.06,0.298,0.5,1.274,1.869,1.056,-0.595,0.534,0.518,0.0,0.391,9.377,9.482,9.421,5.389,0.33,2.223,20.054,14.155,91.411,107.232,-6.682
2012-13,7.871,0.843,1.382,0.61,0.843,1.382,0.61,0.0,0.0,0.0,0.753,1.011,0.744,0.596,1.022,1.618,0.146,0.067,0.404,0.517,1.607,2.438,1.721,0.865,0.667,0.61,0.0,0.545,9.463,16.057,13.311,3.678,0.454,3.135,21.735,15.705,100.338,105.677,-6.065
2013-14,5.169,0.568,0.8,0.711,0.568,0.8,0.711,0.0,0.0,0.0,0.379,0.6,0.632,0.337,0.642,0.979,0.084,0.095,0.326,0.316,0.947,1.516,1.211,0.137,0.712,0.711,0.0,0.474,8.158,13.833,11.702,2.686,1.267,4.583,17.636,14.518,100.985,104.439,0.189
2014-15,5.445,0.654,1.012,0.646,0.654,1.012,0.646,0.0,0.0,0.0,0.383,0.667,0.574,0.444,0.827,1.272,0.173,0.074,0.235,0.309,0.802,1.691,1.42,-0.63,0.648,0.646,0.0,0.378,9.278,20.867,16.647,6.887,0.687,3.304,23.46,14.493,93.333,107.978,1.18
2015-16,9.994,1.065,1.717,0.62,1.065,1.717,0.62,0.0,0.0,0.0,0.565,0.913,0.619,1.022,1.109,2.13,0.217,0.13,0.457,0.522,1.348,2.696,2.37,-3.217,0.636,0.62,0.0,0.329,10.962,14.397,12.708,2.938,0.614,6.459,22.362,11.514,104.595,109.108,-4.541
