SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,32.924,6.0,14.207,0.422,4.92,11.161,0.441,1.08,3.046,0.355,3.069,4.356,0.704,1.276,2.747,4.023,2.77,1.069,0.966,2.241,3.126,16.149,9.999,1.299,0.501,0.46,0.214,0.216,4.17,9.906,6.986,14.662,1.667,2.002,12.286,25.087,95.43,100.756,0.245
2001-02,35.466,5.424,12.967,0.418,3.978,9.087,0.438,1.446,3.88,0.373,1.815,2.565,0.708,0.913,3.609,4.522,2.511,1.163,1.239,1.87,2.946,14.109,9.363,1.304,0.5,0.474,0.299,0.14,3.064,12.186,7.591,12.54,1.752,2.416,11.626,21.517,95.478,103.356,-0.597
2002-03,33.823,4.333,11.051,0.392,3.232,7.838,0.412,1.101,3.212,0.343,1.848,2.778,0.665,0.96,2.717,3.677,3.202,1.04,1.02,1.879,3.242,11.616,7.549,1.606,0.473,0.442,0.291,0.167,3.262,9.651,6.411,17.731,1.706,2.203,13.489,20.389,93.296,102.061,-0.517
2003-04,34.238,4.41,11.386,0.387,3.06,7.602,0.403,1.349,3.783,0.357,1.482,2.084,0.711,0.651,3.229,3.88,3.265,0.819,0.88,2.084,2.855,11.651,7.122,-1.0,0.473,0.447,0.332,0.13,1.846,10.806,6.31,15.667,1.277,1.776,14.26,19.38,91.659,106.134,-1.485
2004-05,23.253,2.803,7.237,0.387,1.868,4.513,0.414,0.934,2.724,0.343,0.842,1.303,0.646,0.737,2.145,2.882,1.434,0.855,0.711,0.868,2.645,7.382,4.842,-4.197,0.473,0.452,0.376,0.116,3.707,11.2,7.267,9.588,1.799,2.007,9.96,16.952,90.133,105.72,-2.475
2005-06,23.15,2.607,6.202,0.42,1.865,4.022,0.464,0.742,2.18,0.34,0.629,0.944,0.667,0.64,2.652,3.292,1.056,0.596,0.483,0.809,2.629,6.584,4.216,0.112,0.497,0.48,0.351,0.101,3.211,14.003,8.449,7.455,1.414,1.633,11.014,15.263,89.295,103.545,-2.914
2006-07,14.555,1.224,3.343,0.366,0.836,2.328,0.359,0.388,1.015,0.382,0.239,0.537,0.444,0.463,1.358,1.821,0.761,0.194,0.343,0.463,1.478,3.075,1.749,-3.507,0.429,0.424,0.304,0.071,3.83,9.472,6.546,7.219,0.611,1.698,9.572,12.998,78.056,109.352,-6.104
