SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2013-14,4.944,0.543,1.506,0.361,0.272,0.605,0.449,0.272,0.901,0.301,0.086,0.111,0.778,0.136,0.531,0.667,0.16,0.111,0.012,0.16,0.321,1.444,0.795,-0.296,0.464,0.451,0.598,0.057,2.424,12.18,7.733,4.347,0.598,0.531,8.047,14.836,77.356,108.289,-3.778
2014-15,4.969,0.353,1.029,0.343,0.132,0.353,0.375,0.221,0.676,0.326,0.088,0.132,0.667,0.015,0.721,0.735,0.118,0.147,0.059,0.118,0.279,1.015,0.685,-0.059,0.466,0.45,0.657,0.086,0.136,17.075,8.919,2.158,1.381,1.464,6.828,13.844,77.944,107.167,-3.067
2015-16,5.431,0.578,1.253,0.462,0.289,0.578,0.5,0.289,0.675,0.429,0.169,0.181,0.933,0.169,0.675,0.843,0.361,0.133,0.024,0.096,0.373,1.614,1.441,-0.904,0.606,0.577,0.538,0.135,2.523,10.582,6.418,8.192,0.944,0.277,5.408,12.021,95.436,109.769,-5.133
2016-17,10.148,1.174,2.783,0.422,0.565,1.196,0.473,0.609,1.587,0.384,0.109,0.152,0.714,0.283,1.109,1.391,0.63,0.391,0.065,0.217,0.478,3.065,2.57,1.239,0.538,0.531,0.57,0.039,2.745,12.765,7.552,6.626,1.965,0.39,7.174,13.874,93.903,109.903,-2.7
2017-18,23.4,3.608,7.378,0.489,1.919,3.581,0.536,1.689,3.797,0.445,0.527,0.662,0.796,0.365,1.716,2.081,1.284,0.635,0.176,0.635,0.946,9.432,7.07,0.311,0.615,0.603,0.515,0.071,2.026,7.876,4.95,9.05,1.587,0.673,6.79,15.308,112.419,110.548,0.311
2018-19,28.043,3.657,8.866,0.412,1.448,3.0,0.483,2.209,5.866,0.377,1.09,1.269,0.859,0.328,2.254,2.582,1.925,0.597,0.179,0.97,1.627,10.612,7.152,-0.687,0.563,0.537,0.662,0.123,1.175,9.413,5.156,9.667,1.008,0.478,9.017,16.108,105.254,113.54,-2.041
2019-20,22.075,2.903,7.226,0.402,1.71,3.645,0.469,1.194,3.581,0.333,0.548,0.677,0.81,0.419,1.774,2.194,1.355,0.806,0.097,0.613,1.806,7.548,4.913,-2.516,0.502,0.484,0.496,0.076,1.91,9.538,5.679,8.266,1.672,0.586,9.345,15.028,100.103,115.621,-3.459
2020-21,29.743,3.704,8.451,0.438,1.268,2.437,0.52,2.437,6.014,0.405,0.761,0.845,0.9,0.296,3.085,3.38,1.479,0.775,0.169,0.69,2.211,10.606,7.624,1.014,0.601,0.583,0.712,0.09,1.083,11.334,6.256,7.18,1.27,0.564,7.473,14.621,116.5,111.486,-0.43
2021-22,29.989,3.011,7.494,0.402,0.793,1.483,0.535,2.218,6.011,0.369,0.644,0.759,0.848,0.471,3.241,3.713,1.299,0.724,0.172,0.552,1.828,8.885,6.571,3.506,0.568,0.55,0.802,0.086,1.95,12.392,7.124,6.166,1.152,0.514,7.699,12.906,106.756,112.674,-1.467
2022-23,29.929,2.43,5.949,0.409,0.519,0.924,0.562,1.911,5.025,0.38,0.329,0.468,0.703,0.405,3.177,3.582,1.367,0.684,0.165,0.456,2.101,7.101,5.549,-1.114,0.577,0.569,0.845,0.055,1.485,12.387,6.922,6.219,1.153,0.462,6.349,10.076,109.59,119.103,-3.008
2023-24,5.566,0.453,1.093,0.415,0.093,0.2,0.467,0.36,0.893,0.403,0.013,0.013,1.0,0.08,0.893,0.973,0.2,0.16,0.067,0.133,0.387,1.28,1.079,-0.707,0.582,0.579,0.817,0.012,1.432,16.877,8.957,3.807,1.232,0.9,7.575,9.784,103.909,115.045,-4.773
