SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,25.078,4.193,8.205,0.511,4.193,8.159,0.514,0.0,0.045,0.0,2.034,3.011,0.675,2.159,4.295,6.455,1.295,0.705,0.227,1.307,2.955,10.42,8.045,1.591,0.547,0.511,0.006,0.248,9.469,18.916,14.276,8.831,1.476,0.694,14.475,19.511,104.839,101.977,-1.13
2008-09,30.338,5.219,9.948,0.525,5.219,9.917,0.526,0.0,0.031,0.0,2.385,3.198,0.746,2.375,6.26,8.635,1.521,0.781,0.146,1.51,3.188,12.823,10.325,2.177,0.565,0.525,0.003,0.24,9.428,23.048,16.419,8.551,1.389,0.327,11.591,19.948,113.042,103.474,0.115
2009-10,32.185,6.747,13.133,0.514,6.735,13.072,0.515,0.012,0.06,0.2,2.506,3.217,0.779,2.108,6.386,8.494,2.036,0.759,0.313,1.964,2.964,16.012,11.88,-0.699,0.55,0.514,0.005,0.191,7.01,23.324,14.883,11.238,1.207,0.723,12.094,22.401,104.927,107.512,-0.91
2010-11,32.159,7.587,15.053,0.504,7.587,15.013,0.505,0.0,0.04,0.0,2.853,3.867,0.738,1.96,6.12,8.08,2.467,0.64,0.587,1.96,3.027,18.027,12.933,3.053,0.538,0.504,0.003,0.19,6.95,22.149,14.461,13.742,1.041,1.265,10.769,25.919,107.486,109.743,-0.711
2011-12,30.854,6.507,13.254,0.491,6.507,13.209,0.493,0.0,0.045,0.0,2.284,2.955,0.773,1.821,4.567,6.388,2.09,0.522,0.358,2.284,3.194,15.299,9.675,1.0,0.526,0.491,0.003,0.172,6.711,17.067,11.78,12.28,0.882,0.858,14.426,25.205,100.985,107.5,-2.195
2012-13,26.317,5.205,11.024,0.472,5.169,10.831,0.477,0.036,0.193,0.187,2.181,2.771,0.787,1.904,4.614,6.518,2.193,0.807,0.422,1.518,3.096,12.627,9.353,-2.59,0.516,0.474,0.017,0.198,7.957,19.954,13.756,14.132,1.567,1.176,11.31,23.465,103.427,108.037,-1.101
2013-14,16.094,3.049,6.52,0.468,3.029,6.422,0.472,0.02,0.098,0.2,1.098,1.549,0.709,0.951,3.294,4.245,0.882,0.314,0.186,1.127,1.892,7.216,4.523,-0.598,0.501,0.469,0.015,0.168,6.525,22.029,14.636,10.506,1.005,0.862,13.538,24.026,93.72,100.85,-0.771
2014-15,19.988,3.614,7.735,0.467,3.554,7.494,0.474,0.06,0.241,0.25,1.904,2.723,0.699,1.663,4.675,6.337,1.265,0.566,0.217,1.133,2.313,9.193,7.008,0.446,0.515,0.471,0.031,0.246,9.32,25.731,17.406,11.884,1.494,0.802,11.162,23.122,102.136,101.79,-0.477
2015-16,17.589,2.743,6.228,0.44,2.059,4.426,0.465,0.683,1.802,0.379,0.683,0.941,0.726,0.851,2.891,3.743,0.723,0.485,0.267,0.723,1.98,6.851,4.613,-0.772,0.516,0.495,0.289,0.11,5.109,17.772,11.526,7.06,1.441,1.198,11.657,18.633,92.874,107.207,-2.823
2016-17,7.811,1.203,2.559,0.47,0.915,1.712,0.535,0.288,0.847,0.34,0.424,0.627,0.676,0.864,1.492,2.356,0.627,0.237,0.068,0.576,1.068,3.119,2.5,-1.407,0.55,0.526,0.331,0.166,10.708,20.8,15.683,10.733,1.322,0.936,17.456,18.986,100.028,113.0,-3.411
