SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2010-11,21.527,2.75,6.443,0.427,2.545,5.886,0.432,0.205,0.557,0.367,1.17,1.443,0.811,0.523,3.216,3.739,1.852,0.591,0.17,0.909,1.67,6.875,5.116,-0.807,0.486,0.443,0.086,0.182,2.51,16.578,9.617,13.112,1.455,0.608,11.854,16.62,94.88,106.831,-2.854
2011-12,27.364,4.038,9.418,0.429,3.899,8.722,0.447,0.139,0.696,0.2,1.342,1.975,0.679,0.519,5.481,6.0,2.684,0.658,0.329,1.709,1.937,9.557,6.618,0.063,0.465,0.436,0.074,0.142,2.023,22.732,12.218,16.171,1.255,0.86,14.146,20.251,87.59,99.333,-1.922
2012-13,34.841,5.313,12.687,0.419,4.614,10.771,0.428,0.699,1.916,0.365,1.855,2.506,0.74,0.675,5.554,6.229,4.265,0.855,0.205,2.253,2.373,13.181,9.086,-2.602,0.478,0.446,0.151,0.146,2.082,18.346,10.03,19.807,1.28,0.427,14.266,21.144,93.561,106.902,-2.756
2013-14,26.062,4.49,10.56,0.425,3.95,8.93,0.442,0.54,1.63,0.331,2.18,2.67,0.816,0.62,3.72,4.34,2.81,0.71,0.07,2.0,2.04,11.7,7.368,-4.33,0.499,0.451,0.154,0.206,2.203,15.786,8.929,17.505,1.346,0.19,16.465,21.485,90.29,109.28,-4.051
2014-15,27.328,3.862,9.08,0.425,3.46,7.667,0.451,0.402,1.414,0.285,1.31,1.724,0.76,0.483,4.644,5.126,5.379,0.989,0.218,2.379,2.195,9.437,7.84,-1.322,0.48,0.447,0.156,0.144,1.887,18.651,10.137,29.307,1.828,0.651,19.637,19.527,93.849,104.663,-1.508
2015-16,28.237,4.25,9.523,0.446,3.989,8.42,0.474,0.261,1.102,0.237,1.841,2.239,0.822,0.659,4.239,4.898,4.386,1.0,0.386,2.114,1.795,10.602,8.719,0.875,0.504,0.46,0.116,0.193,2.344,16.325,9.175,24.056,1.701,1.056,18.044,18.91,97.598,104.483,-0.444
2016-17,25.465,3.529,8.357,0.422,3.014,6.457,0.467,0.514,1.9,0.271,1.386,1.7,0.815,0.557,3.3,3.857,3.143,0.857,0.371,1.529,1.829,8.957,6.83,-3.214,0.492,0.453,0.227,0.166,2.33,14.613,8.349,18.006,1.657,1.07,16.014,18.2,97.536,111.493,-2.622
2017-18,25.547,3.253,7.349,0.443,2.723,5.675,0.48,0.53,1.675,0.317,1.12,1.313,0.853,0.422,2.663,3.084,2.205,0.602,0.361,1.265,2.06,8.157,5.64,-0.843,0.514,0.479,0.228,0.152,1.665,11.374,6.598,12.348,1.079,1.184,13.656,15.894,99.329,109.707,-3.045
2018-19,20.337,2.407,5.374,0.448,2.275,4.791,0.475,0.132,0.582,0.226,0.956,1.33,0.719,0.549,3.846,4.396,3.495,0.396,0.231,1.396,1.451,5.901,5.519,0.297,0.495,0.46,0.108,0.178,3.264,20.649,12.158,22.374,0.876,0.896,22.076,14.969,98.303,111.101,-2.392
2019-20,8.671,0.862,2.31,0.373,0.862,2.138,0.403,0.0,0.172,0.0,0.414,0.483,0.857,0.276,1.034,1.31,1.31,0.31,0.276,0.897,0.69,2.138,1.59,-2.241,0.424,0.373,0.075,0.179,2.674,14.526,8.479,20.979,1.774,2.347,29.747,16.663,75.895,115.632,-6.9
