SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2020-21,5.252,0.684,1.418,0.482,0.342,0.582,0.587,0.342,0.835,0.409,0.165,0.215,0.765,0.19,0.658,0.848,0.152,0.114,0.051,0.089,0.38,1.873,1.48,-0.924,0.619,0.603,0.589,0.116,5.76,13.872,9.666,4.44,1.028,1.419,2.483,15.628,109.936,115.511,-0.719
2021-22,12.175,1.672,3.224,0.519,1.017,1.828,0.557,0.655,1.397,0.469,0.707,1.121,0.631,0.966,1.569,2.534,0.293,0.276,0.224,0.397,1.397,4.707,3.783,-0.655,0.633,0.62,0.433,0.219,8.295,12.423,10.47,2.856,0.93,1.453,9.314,15.633,129.163,114.558,-1.602
2022-23,8.915,1.349,2.41,0.56,1.133,1.59,0.712,0.217,0.819,0.265,0.482,0.747,0.645,0.783,0.904,1.687,0.217,0.217,0.277,0.386,1.265,3.398,2.635,-1.217,0.62,0.605,0.34,0.2,11.005,12.976,11.917,3.44,1.522,2.779,12.916,15.464,101.241,113.345,-4.772
2023-24,6.781,0.816,1.747,0.467,0.747,1.483,0.504,0.069,0.264,0.261,0.494,0.736,0.672,0.724,0.747,1.471,0.368,0.172,0.448,0.333,0.943,2.195,1.967,-2.011,0.53,0.487,0.151,0.283,11.743,11.608,11.869,6.451,1.261,4.485,13.525,15.97,99.098,113.623,-6.436
