SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2008-09,24.973,3.854,8.39,0.459,3.829,8.159,0.469,0.024,0.232,0.105,3.232,4.098,0.789,3.341,5.61,8.951,1.024,0.427,0.61,1.439,2.5,10.963,9.439,-3.268,0.538,0.461,0.028,0.385,14.984,27.363,21.025,7.006,0.907,1.941,13.144,21.0,107.346,109.333,-1.758
2009-10,28.098,4.77,10.59,0.45,4.197,8.852,0.474,0.574,1.738,0.33,3.689,4.525,0.815,3.721,7.066,10.787,2.23,0.705,0.377,1.918,2.23,13.803,12.408,-3.639,0.549,0.478,0.164,0.348,14.52,28.418,21.492,12.675,1.273,1.058,13.188,22.733,111.8,110.317,0.852
2010-11,35.278,6.514,13.865,0.47,5.324,11.014,0.483,1.189,2.851,0.417,5.73,6.743,0.85,4.459,10.568,15.027,2.486,0.608,0.378,2.095,2.0,19.946,18.451,-3.676,0.593,0.513,0.206,0.413,13.327,34.127,23.382,11.838,0.875,0.833,11.088,22.859,121.329,108.164,4.204
2011-12,37.64,8.316,18.579,0.448,6.474,13.632,0.475,1.842,4.947,0.372,6.649,8.07,0.824,3.965,8.912,12.877,1.947,0.825,0.491,2.246,2.667,25.123,19.544,0.456,0.568,0.497,0.266,0.358,11.891,26.651,19.202,9.918,1.125,0.907,8.844,28.884,115.964,105.0,4.353
2012-13,26.867,4.565,12.957,0.352,3.696,8.957,0.413,0.87,4.0,0.217,4.348,6.174,0.704,2.783,8.174,10.957,1.826,0.565,0.391,1.696,1.478,14.348,10.604,0.087,0.458,0.386,0.309,0.336,11.461,34.417,22.561,11.767,1.033,1.067,9.867,28.256,99.167,101.778,0.028
2013-14,35.853,8.333,18.218,0.457,5.897,11.744,0.502,2.436,6.474,0.376,6.667,8.115,0.821,2.872,9.474,12.346,4.372,0.756,0.449,2.513,1.744,25.769,21.544,4.538,0.591,0.524,0.355,0.366,8.425,29.782,18.86,21.065,1.074,0.968,10.24,28.982,120.117,104.364,8.966
2014-15,32.575,5.309,12.259,0.433,3.42,7.16,0.478,1.889,5.099,0.37,3.358,4.198,0.8,1.827,7.543,9.37,2.198,0.642,0.506,1.58,1.877,15.864,12.816,5.321,0.562,0.51,0.416,0.274,6.466,26.027,16.387,11.556,1.03,1.266,9.796,22.037,113.329,104.633,2.871
2015-16,29.776,4.912,11.922,0.412,2.912,6.529,0.446,2.0,5.392,0.371,3.147,3.814,0.825,1.794,7.392,9.186,2.235,0.657,0.48,1.657,1.892,14.971,11.941,5.745,0.55,0.496,0.452,0.264,6.858,27.859,17.464,12.116,1.137,1.336,10.924,23.561,110.258,103.959,2.96
2016-17,30.777,5.812,13.562,0.429,3.375,7.312,0.462,2.438,6.25,0.39,4.0,4.625,0.865,2.3,8.412,10.712,1.825,0.925,0.462,1.912,2.138,18.062,14.536,5.938,0.579,0.518,0.461,0.295,8.529,29.912,19.65,9.321,1.518,1.218,10.644,25.297,112.769,107.013,2.206
2017-18,28.537,5.469,12.432,0.44,3.333,7.049,0.473,2.136,5.383,0.397,3.617,4.074,0.888,1.852,7.543,9.395,1.691,0.716,0.395,1.617,2.198,16.691,13.233,0.716,0.587,0.526,0.433,0.291,7.583,29.416,18.719,9.26,1.202,1.198,9.9,24.86,109.888,110.512,0.79
2018-19,23.918,4.36,11.32,0.385,2.24,5.44,0.412,2.12,5.88,0.361,4.12,4.56,0.904,1.32,8.24,9.56,1.92,0.24,0.2,1.68,2.16,14.96,11.18,-2.24,0.561,0.479,0.519,0.364,5.05,38.582,21.277,12.945,0.55,0.691,10.464,27.273,112.045,112.727,1.282
2019-20,30.168,5.542,12.322,0.45,3.068,5.712,0.537,2.475,6.61,0.374,3.169,3.712,0.854,0.915,8.356,9.271,3.017,0.559,0.322,2.373,1.525,16.729,13.164,-4.542,0.599,0.55,0.536,0.257,3.148,31.584,17.002,14.911,0.889,0.941,14.932,23.211,110.518,115.107,1.584
2020-21,22.221,3.679,9.0,0.409,1.643,3.429,0.479,2.036,5.571,0.365,1.5,1.821,0.824,0.607,6.036,6.643,2.25,0.571,0.071,1.357,0.929,10.893,8.639,-2.571,0.556,0.522,0.619,0.167,3.252,29.984,16.176,15.524,1.288,0.288,13.888,22.064,95.72,115.0,-0.776
2021-22,22.141,4.325,10.052,0.43,1.844,3.779,0.488,2.481,6.273,0.395,2.169,2.597,0.835,1.182,6.0,7.182,2.091,0.364,0.234,1.286,1.338,13.299,10.618,1.234,0.594,0.554,0.624,0.216,5.938,29.917,18.184,15.072,0.828,0.972,10.504,25.501,113.5,109.724,3.867
2022-23,16.623,2.206,5.68,0.388,0.835,1.67,0.5,1.371,4.01,0.342,0.99,1.124,0.881,0.763,4.536,5.299,1.464,0.268,0.196,0.825,1.402,6.773,5.565,0.773,0.548,0.509,0.706,0.174,5.288,32.046,18.787,12.16,0.869,1.037,10.63,19.374,108.75,112.238,0.117
2023-24,14.5,2.456,5.574,0.441,1.147,1.824,0.629,1.309,3.75,0.349,1.426,1.765,0.808,0.912,4.397,5.309,1.765,0.279,0.147,0.75,1.5,7.647,6.818,1.544,0.602,0.558,0.673,0.256,6.482,34.292,20.215,17.363,0.774,0.808,10.16,22.368,112.129,111.855,1.089
