SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2004-05,26.366,4.444,10.238,0.434,3.952,8.381,0.472,0.492,1.857,0.265,1.905,2.571,0.741,1.46,3.651,5.111,2.143,0.762,0.429,1.873,1.556,11.286,7.814,2.587,0.496,0.458,0.181,0.186,5.867,15.223,10.692,15.123,1.502,1.184,14.792,22.236,95.525,101.607,0.559
2005-06,32.751,5.482,11.882,0.461,5.224,10.906,0.479,0.259,0.976,0.265,2.576,3.494,0.737,1.588,4.824,6.412,1.765,0.906,0.635,1.294,1.659,13.8,10.495,0.906,0.514,0.472,0.082,0.217,5.563,16.623,11.154,9.146,1.442,1.64,9.096,20.502,104.238,103.619,1.219
2006-07,37.43,7.72,14.903,0.518,7.71,14.817,0.52,0.011,0.086,0.125,3.495,4.473,0.781,1.914,5.247,7.161,2.452,1.151,0.591,1.892,2.032,18.946,14.7,4.677,0.561,0.518,0.006,0.234,5.87,15.898,10.976,12.001,1.622,1.255,10.176,22.708,111.913,100.87,3.121
2007-08,33.248,6.703,14.0,0.479,6.578,13.656,0.482,0.125,0.344,0.364,3.188,4.141,0.77,2.125,4.031,6.156,2.422,0.891,0.453,1.875,1.828,16.719,12.212,-2.391,0.528,0.483,0.025,0.228,6.916,13.984,10.384,12.917,1.389,1.07,10.486,23.908,105.238,110.698,-0.37
2008-09,30.837,4.907,10.944,0.448,4.759,10.574,0.45,0.148,0.37,0.4,2.815,3.537,0.796,1.481,3.981,5.463,1.741,1.111,0.463,1.333,1.574,12.778,9.713,-0.667,0.511,0.455,0.034,0.257,5.635,14.457,10.016,8.959,1.916,1.059,10.38,20.243,103.49,108.367,-0.892
2009-10,37.055,6.623,14.208,0.466,6.195,12.974,0.477,0.429,1.234,0.347,3.519,4.623,0.761,1.805,5.169,6.974,1.948,0.935,0.844,1.779,1.87,17.195,12.634,0.351,0.529,0.481,0.087,0.248,5.428,15.533,10.517,8.628,1.315,1.724,10.055,21.913,105.813,106.533,0.779
2010-11,39.341,6.354,13.99,0.454,4.97,9.939,0.5,1.384,4.051,0.342,3.081,4.02,0.766,1.444,4.434,5.879,2.758,1.03,0.586,1.838,2.04,17.172,12.602,6.242,0.545,0.504,0.29,0.22,4.32,13.03,8.712,11.902,1.44,1.128,10.472,20.812,110.143,102.959,1.715
2011-12,35.176,5.179,12.448,0.416,3.881,8.91,0.436,1.299,3.537,0.367,1.955,2.567,0.762,1.269,4.701,5.97,2.478,0.91,0.672,1.582,1.358,13.612,10.013,5.448,0.501,0.468,0.284,0.157,3.943,14.58,9.352,11.523,1.41,1.377,10.558,19.823,101.8,99.417,1.74
2012-13,37.671,6.0,14.181,0.423,5.084,11.157,0.456,0.916,3.024,0.303,2.819,3.518,0.801,2.012,4.181,6.193,2.904,1.036,0.422,1.88,1.41,15.735,11.512,-0.133,0.5,0.455,0.213,0.199,5.979,12.76,9.415,13.216,1.485,0.86,10.51,21.522,103.55,106.012,0.46
2013-14,33.025,5.537,12.836,0.431,4.687,10.015,0.468,0.851,2.821,0.302,3.164,4.0,0.791,1.478,3.91,5.388,2.731,0.925,0.134,1.701,1.657,15.09,10.76,0.075,0.517,0.465,0.22,0.247,4.81,13.23,8.983,14.268,1.495,0.316,10.089,22.313,105.381,108.143,0.157
2014-15,31.436,4.792,10.221,0.469,3.779,7.364,0.513,1.013,2.857,0.355,2.481,3.26,0.761,1.338,3.545,4.883,1.805,0.844,0.286,1.403,1.416,13.078,9.868,-0.117,0.561,0.518,0.28,0.243,5.06,13.331,9.275,9.624,1.474,0.781,10.922,19.744,108.153,110.042,-0.351
2015-16,32.095,4.489,9.811,0.458,3.244,6.333,0.512,1.244,3.478,0.358,1.967,2.556,0.77,1.411,4.433,5.844,1.8,0.967,0.422,1.156,1.622,12.189,9.917,0.878,0.557,0.521,0.354,0.2,5.022,15.072,10.191,8.743,1.53,1.003,9.617,17.334,110.341,105.534,1.037
2016-17,23.585,2.603,6.73,0.387,1.794,4.111,0.436,0.81,2.619,0.309,0.73,1.0,0.73,1.0,3.683,4.683,1.175,0.762,0.317,0.683,0.968,6.746,5.51,-3.095,0.47,0.447,0.389,0.108,4.212,17.152,10.55,7.368,1.584,1.02,8.677,14.393,92.821,113.25,-2.645
2017-18,1.094,0.083,0.167,0.5,0.083,0.167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.083,0.0,0.167,0.142,-0.583,0.5,0.5,0.0,0.0,0.0,0.0,0.0,11.0,3.5,0.0,33.3,9.1,73.0,106.0,-2.9
2018-19,6.327,0.952,1.903,0.5,0.726,1.194,0.608,0.226,0.71,0.318,0.403,0.565,0.714,0.323,0.855,1.177,0.29,0.242,0.129,0.226,0.387,2.532,2.153,1.387,0.588,0.559,0.373,0.212,5.645,14.091,9.555,6.468,2.636,2.523,10.223,16.241,115.455,110.409,1.314
