SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2010-11,28.164,5.268,12.244,0.43,5.232,12.024,0.435,0.037,0.22,0.167,3.366,4.902,0.687,2.646,5.878,8.524,2.488,1.037,0.829,3.268,4.049,13.939,8.948,-3.256,0.484,0.432,0.018,0.275,10.44,24.606,17.281,14.363,1.78,2.179,19.144,27.414,92.025,106.284,-3.359
2011-12,30.002,6.892,15.369,0.448,6.862,15.154,0.453,0.031,0.215,0.143,4.031,5.738,0.702,4.077,6.738,10.815,1.569,1.431,1.154,2.615,3.954,17.846,13.177,-2.723,0.499,0.449,0.014,0.262,13.984,25.014,19.284,9.295,2.455,2.977,13.588,29.664,99.828,104.781,-1.445
2012-13,29.732,6.26,13.455,0.465,6.208,13.169,0.471,0.052,0.286,0.182,4.052,5.494,0.738,2.883,6.805,9.688,2.584,1.403,0.714,2.922,3.494,16.623,12.584,-3.922,0.524,0.467,0.021,0.301,10.552,26.981,18.591,14.576,2.464,1.847,15.751,28.219,101.267,106.813,-0.373
2013-14,31.054,7.986,16.095,0.496,7.986,16.0,0.499,0.0,0.095,0.0,5.838,8.041,0.726,2.946,8.284,11.23,2.797,1.473,1.23,3.392,3.649,21.811,16.846,-0.284,0.555,0.496,0.006,0.363,10.555,30.751,20.51,18.19,2.469,3.132,14.799,32.9,106.225,101.423,4.979
2014-15,33.003,8.164,17.475,0.467,8.131,17.344,0.469,0.033,0.131,0.25,6.934,8.869,0.782,3.033,9.213,12.246,3.443,1.475,1.689,4.164,3.951,23.295,17.764,0.951,0.545,0.468,0.008,0.397,10.439,30.21,20.724,20.371,2.298,4.069,16.356,34.298,104.508,101.22,4.178
2015-16,32.548,8.71,19.304,0.451,7.696,16.261,0.473,1.014,3.043,0.333,6.899,9.609,0.718,2.29,8.536,10.826,3.101,1.464,1.333,3.609,3.42,25.333,17.975,0.536,0.538,0.477,0.158,0.357,7.895,28.092,18.174,16.989,2.212,3.218,13.057,35.685,102.892,102.585,3.002
2016-17,31.554,8.312,18.416,0.451,6.61,13.753,0.481,1.701,4.662,0.365,6.532,8.494,0.769,1.948,8.182,10.13,4.221,1.273,1.195,3.403,3.571,24.857,18.557,-0.377,0.561,0.498,0.253,0.355,7.07,29.769,18.47,26.199,2.013,3.631,13.573,36.618,107.282,104.873,6.623
2017-18,35.452,8.286,17.633,0.47,6.163,11.633,0.53,2.122,6.0,0.354,6.0,8.041,0.746,2.143,10.449,12.592,5.245,1.612,1.551,4.939,3.735,24.694,19.42,1.531,0.583,0.53,0.34,0.34,6.958,32.262,19.938,24.169,2.202,3.635,19.408,32.523,105.167,103.708,4.61
2018-19,23.173,5.103,10.872,0.469,4.359,8.128,0.536,0.744,2.744,0.271,3.128,4.333,0.722,1.333,6.0,7.333,3.231,1.154,1.282,2.333,3.41,14.077,11.374,0.897,0.551,0.504,0.252,0.288,6.234,26.4,16.789,21.284,2.503,4.789,15.368,27.945,105.526,101.395,2.053
2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,11.508,2.224,5.179,0.429,1.463,3.015,0.485,0.761,2.164,0.352,1.045,1.418,0.737,0.881,3.254,4.134,1.209,0.537,0.403,1.03,1.791,6.254,4.881,-1.179,0.539,0.503,0.418,0.202,9.31,30.402,19.81,16.146,2.648,4.36,15.429,30.01,103.021,102.438,6.442
2021-22,13.346,2.897,6.086,0.476,2.19,3.879,0.564,0.707,2.207,0.32,1.828,2.414,0.757,1.328,3.621,4.948,1.328,0.655,0.379,1.586,2.552,8.328,6.25,0.724,0.582,0.534,0.363,0.3,11.166,29.098,20.404,15.304,2.128,2.37,20.16,28.743,103.0,109.604,-3.143
