SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2003-04,0.595,0.113,0.264,0.429,0.113,0.264,0.429,0.0,0.0,0.0,0.019,0.075,0.25,0.038,0.019,0.057,0.057,0.0,0.075,0.057,0.113,0.245,0.106,-0.17,0.412,0.429,0.0,0.071,7.606,5.882,6.724,-51.318,0.0,8.635,14.894,31.535,70.176,96.471,-8.753
2004-05,17.967,3.667,7.0,0.524,3.667,6.667,0.55,0.0,0.333,0.0,1.667,3.0,0.556,2.0,3.333,5.333,0.333,0.333,0.333,1.0,2.333,9.0,6.3,4.667,0.541,0.524,0.048,0.238,12.05,20.4,16.05,2.55,1.05,1.5,11.65,23.15,109.5,99.0,-2.45
