SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,13.82,1.733,3.814,0.454,1.686,3.64,0.463,0.047,0.174,0.267,0.674,1.0,0.674,0.942,1.907,2.849,0.267,0.267,0.64,0.581,1.709,4.186,2.948,0.488,0.492,0.46,0.046,0.177,7.412,15.572,11.415,3.99,1.095,4.13,11.651,16.044,96.012,106.488,-2.945
2009-10,8.662,0.987,2.289,0.431,0.855,1.908,0.448,0.132,0.382,0.345,0.382,0.553,0.69,0.711,1.066,1.776,0.434,0.276,0.368,0.461,1.447,2.487,1.826,-0.684,0.491,0.46,0.167,0.167,9.788,14.745,12.118,8.573,1.443,2.809,16.718,16.611,94.25,112.929,-6.041
2010-11,13.175,1.625,3.659,0.444,1.625,3.636,0.447,0.0,0.023,0.0,0.67,0.795,0.843,1.023,1.795,2.818,0.42,0.318,0.364,0.602,1.83,3.92,2.747,-0.182,0.489,0.444,0.006,0.183,8.213,16.31,12.248,5.628,1.189,2.442,11.701,16.259,90.265,106.88,-4.617
2011-12,22.024,4.209,8.093,0.52,4.186,7.884,0.531,0.023,0.209,0.111,0.767,1.093,0.702,1.674,2.884,4.558,0.791,0.488,0.953,0.93,2.372,9.209,6.965,-0.698,0.537,0.522,0.026,0.095,9.183,16.138,12.638,8.742,1.19,3.442,8.545,20.782,106.725,105.35,-0.818
2012-13,16.521,3.151,6.434,0.49,3.151,6.358,0.496,0.0,0.075,0.0,1.623,1.925,0.843,1.208,2.302,3.509,0.642,0.283,0.849,1.038,2.321,7.925,5.457,-1.321,0.544,0.49,0.012,0.252,8.714,17.896,14.088,6.776,0.925,3.933,13.094,23.767,102.078,107.333,-2.594
2013-14,25.155,3.97,8.545,0.465,3.97,8.545,0.465,0.0,0.0,0.0,1.182,1.515,0.78,1.545,3.939,5.485,0.879,0.333,0.879,0.848,3.03,9.121,6.361,-1.939,0.495,0.465,0.0,0.138,6.465,19.094,12.303,6.513,0.69,2.868,8.252,18.155,104.355,111.548,-3.758
2014-15,21.505,3.096,7.133,0.434,2.916,6.627,0.44,0.181,0.506,0.357,1.53,1.843,0.83,1.181,2.723,3.904,1.687,0.386,0.53,1.253,2.47,7.904,5.364,-5.096,0.497,0.447,0.071,0.215,6.652,15.054,10.566,12.268,0.917,1.883,13.151,20.194,96.89,112.561,-4.705
2015-16,15.139,3.128,6.449,0.485,3.077,6.244,0.493,0.051,0.205,0.25,0.692,0.859,0.806,0.679,2.128,2.808,0.795,0.423,0.833,0.731,2.09,7.0,4.781,-0.474,0.513,0.489,0.032,0.107,4.904,15.422,10.209,8.424,1.501,4.442,8.946,22.893,98.5,105.842,-3.026
2016-17,12.756,2.01,3.833,0.524,1.594,2.917,0.546,0.417,0.917,0.455,0.469,0.677,0.692,0.771,2.219,2.99,0.427,0.24,0.635,0.708,2.062,4.906,3.599,-0.531,0.594,0.579,0.239,0.122,6.702,19.702,13.163,4.544,0.852,4.574,15.384,16.93,106.126,107.977,-3.364
2017-18,3.337,0.523,1.337,0.391,0.477,0.965,0.494,0.047,0.372,0.125,0.221,0.244,0.905,0.209,0.407,0.616,0.163,0.035,0.151,0.186,0.512,1.314,0.71,-0.977,0.455,0.409,0.278,0.165,5.182,16.238,11.209,7.479,0.488,3.453,8.759,21.45,73.941,108.765,-8.815
2018-19,3.123,0.344,0.967,0.356,0.197,0.541,0.364,0.148,0.426,0.346,0.23,0.262,0.875,0.262,0.59,0.852,0.23,0.049,0.115,0.213,0.492,1.066,0.754,-0.803,0.492,0.432,0.441,0.237,8.65,22.175,15.61,8.15,0.745,2.595,12.72,18.795,104.55,108.05,-7.355
