SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2003-04,16.009,1.4,3.067,0.457,1.356,2.778,0.488,0.044,0.289,0.154,0.956,1.356,0.705,1.178,2.178,3.356,1.067,0.6,0.067,0.978,1.689,3.8,3.271,-4.422,0.519,0.464,0.094,0.312,9.939,18.105,13.829,9.587,1.589,0.674,18.229,12.037,91.105,110.763,-2.134
2004-05,11.74,1.033,2.517,0.411,0.95,2.15,0.442,0.083,0.367,0.227,0.583,0.967,0.603,0.817,1.4,2.217,0.95,0.5,0.117,0.75,1.333,2.733,2.187,1.1,0.465,0.427,0.146,0.232,6.707,14.691,10.712,13.465,2.533,0.553,19.102,13.96,93.605,107.372,-2.567
2005-06,9.143,1.014,2.029,0.5,0.971,1.812,0.536,0.043,0.217,0.2,0.464,0.681,0.681,0.696,1.058,1.754,0.406,0.29,0.101,0.435,1.449,2.536,1.87,-0.087,0.545,0.511,0.107,0.229,7.304,12.821,9.92,6.657,1.304,3.239,14.173,12.409,89.054,108.482,-3.254
2006-07,23.287,3.478,7.913,0.44,2.12,4.272,0.496,1.359,3.641,0.373,1.12,1.533,0.73,1.272,3.217,4.489,1.978,0.967,0.489,1.359,2.522,9.435,7.304,-0.011,0.549,0.525,0.46,0.141,5.541,14.085,9.655,11.617,1.926,1.464,13.083,17.115,108.402,108.149,0.337
2007-08,18.361,2.429,5.74,0.423,1.74,3.39,0.513,0.688,2.351,0.293,0.766,1.026,0.747,1.221,2.987,4.208,1.805,0.623,0.468,1.104,2.065,6.312,5.196,0.0,0.51,0.483,0.41,0.133,7.242,18.462,12.682,12.067,1.521,1.555,15.589,16.688,98.863,109.575,-1.903
2008-09,26.695,3.654,8.641,0.423,2.154,4.269,0.505,1.5,4.372,0.343,1.295,1.744,0.743,1.013,4.385,5.397,2.718,0.667,0.333,1.667,2.679,10.103,7.424,0.679,0.537,0.51,0.506,0.15,4.782,18.879,12.077,13.29,1.236,0.839,15.121,18.352,102.675,112.753,-1.471
2009-10,25.241,3.135,6.583,0.476,2.323,4.094,0.567,0.812,2.49,0.326,1.302,1.729,0.753,1.271,4.052,5.323,1.594,0.719,0.344,1.271,2.219,8.385,6.882,5.146,0.571,0.538,0.378,0.198,6.22,18.403,12.377,10.157,1.4,0.959,14.415,15.967,107.295,103.779,0.66
2010-11,17.706,2.246,4.877,0.461,1.692,3.046,0.556,0.554,1.831,0.303,0.985,1.292,0.762,1.292,2.646,3.938,1.169,0.708,0.369,0.985,2.308,6.031,4.968,0.246,0.554,0.517,0.375,0.202,8.048,15.835,12.06,9.224,2.187,1.575,14.957,16.132,104.429,104.54,-1.065
2011-12,20.839,2.449,5.718,0.428,1.795,3.551,0.505,0.654,2.167,0.302,1.244,1.692,0.735,1.359,3.513,4.872,1.821,0.577,0.679,1.128,2.321,6.795,5.868,-0.244,0.526,0.485,0.379,0.217,7.407,19.159,13.261,12.904,1.647,2.423,15.238,16.639,100.378,103.297,-0.265
2012-13,25.512,3.862,8.264,0.467,2.506,4.333,0.578,1.356,3.931,0.345,1.184,1.563,0.757,1.356,3.195,4.552,1.448,0.989,0.747,1.092,2.943,10.264,8.037,3.517,0.573,0.549,0.476,0.143,6.299,15.076,10.778,8.5,2.043,2.443,11.29,18.109,112.628,104.535,1.292
2013-14,26.413,3.407,7.827,0.435,1.975,3.593,0.55,1.432,4.235,0.338,0.975,1.346,0.725,1.012,3.309,4.321,1.827,0.84,0.383,1.259,2.79,9.222,6.67,4.235,0.548,0.527,0.541,0.125,4.653,13.629,9.309,9.957,1.579,1.111,13.149,16.126,104.105,109.368,-0.957
2014-15,29.449,3.462,7.956,0.435,1.791,3.165,0.566,1.67,4.791,0.349,0.978,1.264,0.774,0.736,3.363,4.099,1.495,0.956,0.659,1.132,3.231,9.571,6.836,6.495,0.562,0.54,0.602,0.123,2.803,12.301,7.649,7.111,1.573,1.783,11.502,14.65,108.556,107.689,-0.652
2015-16,28.063,3.373,8.904,0.379,1.904,4.229,0.45,1.47,4.675,0.314,1.434,1.783,0.804,1.072,4.337,5.41,2.096,0.988,0.699,1.614,2.976,9.651,6.819,-3.313,0.498,0.461,0.525,0.161,3.88,17.521,10.459,10.778,1.831,2.288,13.786,17.659,96.062,108.038,-1.934
2016-17,20.729,2.115,5.506,0.384,1.126,2.46,0.458,0.989,3.046,0.325,0.805,1.023,0.787,0.793,3.667,4.46,2.287,0.575,0.287,1.241,2.218,6.023,4.831,-1.0,0.506,0.474,0.553,0.146,4.014,18.835,11.465,4.576,1.353,1.156,16.802,15.398,97.059,110.376,-1.401
