SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2012-13,16.503,1.72,4.476,0.384,0.951,2.134,0.446,0.768,2.341,0.328,0.573,0.89,0.644,0.427,1.854,2.28,1.146,0.768,0.207,0.598,1.561,4.78,3.557,-0.378,0.491,0.47,0.523,0.128,2.826,11.622,7.219,9.005,2.226,0.945,12.315,14.636,95.449,107.269,-6.471
2013-14,15.168,1.568,3.568,0.439,0.966,1.773,0.545,0.602,1.795,0.335,0.523,0.693,0.754,0.568,1.773,2.341,0.705,0.693,0.25,0.5,1.284,4.261,3.6,2.841,0.55,0.524,0.503,0.146,4.096,13.365,8.761,5.914,2.125,1.221,10.218,12.229,99.224,109.247,-0.527
2014-15,19.63,2.742,6.449,0.425,2.022,4.0,0.506,0.719,2.449,0.294,1.337,1.73,0.773,0.899,2.618,3.517,1.146,0.854,0.315,0.607,1.697,7.539,5.97,0.528,0.523,0.481,0.38,0.207,4.673,13.017,8.79,8.552,1.944,1.233,9.116,16.712,105.012,106.628,-0.726
2015-16,31.319,4.75,11.062,0.429,3.1,6.012,0.516,1.65,5.05,0.327,2.538,3.125,0.812,0.938,4.212,5.15,1.85,1.688,0.475,1.125,2.688,13.688,10.644,2.488,0.55,0.504,0.456,0.229,3.016,14.872,8.82,9.0,2.61,1.229,8.78,18.648,108.19,102.519,1.571
2016-17,32.213,4.615,10.11,0.457,2.549,4.813,0.53,2.066,5.297,0.39,2.374,2.912,0.815,0.747,5.077,5.824,2.231,1.011,0.319,1.011,2.341,13.67,11.119,3.527,0.6,0.559,0.524,0.235,2.608,17.922,10.324,10.561,1.563,0.859,8.234,17.427,116.689,109.944,0.763
2017-18,26.226,3.326,8.467,0.393,1.891,4.043,0.468,1.435,4.424,0.324,1.511,1.913,0.79,0.685,2.913,3.598,1.283,0.859,0.25,0.957,2.304,9.598,6.247,-0.457,0.516,0.478,0.522,0.178,2.834,11.898,7.412,7.16,1.779,0.814,9.926,17.378,100.055,109.297,-2.81
2018-19,26.696,3.895,9.802,0.397,1.779,3.384,0.526,2.116,6.419,0.33,1.814,2.512,0.722,0.744,4.058,4.802,1.593,0.802,0.36,1.0,2.058,11.721,8.223,2.244,0.537,0.505,0.655,0.185,3.013,16.391,9.724,8.896,1.444,1.121,8.518,19.327,106.329,107.753,0.151
2019-20,28.48,3.449,8.584,0.402,1.315,2.348,0.56,2.135,6.236,0.342,1.483,1.921,0.772,0.708,4.921,5.629,2.247,0.966,0.404,0.944,2.225,10.517,8.673,-1.73,0.558,0.526,0.726,0.173,2.676,18.437,10.776,10.983,1.603,1.397,9.188,15.819,108.849,112.36,-0.215
2020-21,28.647,3.313,8.145,0.407,0.88,1.855,0.474,2.434,6.289,0.387,1.06,1.325,0.8,0.506,4.506,5.012,2.024,0.807,0.542,0.892,2.313,10.12,8.131,4.012,0.58,0.556,0.772,0.13,2.146,16.877,9.723,9.823,1.423,1.637,9.576,15.434,111.378,111.037,0.951
2021-22,27.671,3.159,7.915,0.399,1.378,2.695,0.511,1.78,5.22,0.341,1.098,1.415,0.776,0.463,4.598,5.061,1.89,1.317,0.451,0.902,2.683,9.195,7.476,4.512,0.539,0.512,0.659,0.139,1.884,17.63,10.025,8.822,2.384,1.49,8.915,14.934,106.85,107.125,0.766
2022-23,15.86,2.0,4.458,0.449,1.0,1.917,0.522,1.0,2.542,0.393,0.458,0.583,0.786,0.75,2.292,3.042,1.25,0.583,0.25,0.333,1.333,5.458,5.067,-0.75,0.579,0.561,0.57,0.103,4.836,13.164,9.1,9.482,1.555,1.327,7.291,12.718,106.409,115.727,-2.05
2023-24,20.647,2.017,4.862,0.415,1.0,1.879,0.532,1.017,2.983,0.341,0.483,0.655,0.737,0.569,2.31,2.879,1.172,0.655,0.19,0.397,1.345,5.534,4.634,-1.621,0.537,0.52,0.613,0.099,3.439,11.859,7.619,7.576,1.431,0.831,7.678,12.23,112.685,118.37,-3.481
