SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,34.011,77.701,0.438,29.172,63.54,0.459,4.839,14.161,0.342,18.402,23.954,0.768,11.126,31.115,42.241,21.218,6.69,5.805,14.874,23.23,91.264,0.517,0.469,0.182,0.237,26.462,70.483,49.068,61.589,7.356,8.561,14.251,101.12,101.637
2001-02,35.33,79.091,0.447,30.455,64.841,0.47,4.875,14.25,0.342,19.875,25.773,0.771,11.045,31.102,42.148,22.614,7.943,5.17,15.227,22.75,95.409,0.528,0.478,0.18,0.251,26.091,70.645,49.038,63.134,8.58,7.565,14.272,103.074,102.578
2002-03,34.742,79.483,0.437,30.135,65.719,0.459,4.607,13.764,0.335,21.27,27.708,0.768,12.169,31.73,43.899,22.798,8.292,5.371,14.551,21.933,95.36,0.52,0.466,0.173,0.268,28.317,72.088,50.678,64.653,8.982,8.135,13.571,103.467,100.454
2003-04,32.768,76.0,0.431,27.273,60.182,0.453,5.495,15.818,0.347,18.475,24.354,0.759,11.495,29.828,41.323,20.808,8.737,5.162,14.131,21.061,89.505,0.516,0.467,0.208,0.243,27.547,73.456,50.274,62.764,9.928,8.269,13.837,101.951,95.744
2004-05,31.698,74.146,0.428,25.292,55.333,0.457,6.406,18.812,0.341,21.01,26.552,0.791,10.521,29.135,39.656,17.948,7.5,4.521,14.26,22.667,90.812,0.529,0.471,0.254,0.283,25.978,71.0,48.698,55.976,8.501,7.207,14.1,103.472,103.134
2005-06,33.404,75.236,0.444,26.933,56.663,0.475,6.472,18.573,0.348,19.247,26.079,0.738,10.652,30.708,41.36,19.528,7.124,4.899,15.157,22.135,92.528,0.534,0.487,0.247,0.256,26.389,72.234,49.927,57.838,7.916,7.429,14.715,103.325,101.52
2006-07,34.602,79.048,0.438,28.807,62.313,0.462,5.795,16.735,0.346,19.458,25.602,0.76,11.928,29.41,41.337,20.241,7.217,5.386,16.084,23.036,94.458,0.523,0.474,0.212,0.246,27.7,72.063,49.434,57.899,7.73,8.367,14.922,101.81,104.293
2007-08,37.373,84.253,0.444,28.277,59.904,0.472,9.096,24.349,0.374,18.892,24.602,0.768,10.892,31.723,42.614,22.458,7.506,4.964,14.892,23.145,102.735,0.54,0.498,0.289,0.224,24.052,73.606,48.093,59.396,7.654,7.722,13.352,104.802,106.259
2008-09,38.795,85.301,0.455,30.94,64.518,0.48,7.855,20.783,0.378,18.373,22.771,0.807,11.133,32.06,43.193,21.386,6.904,5.229,14.325,22.831,103.819,0.545,0.501,0.244,0.215,24.883,73.946,49.164,54.671,7.093,7.949,12.896,106.804,107.894
2009-10,36.386,82.205,0.443,28.446,59.361,0.479,7.94,22.843,0.348,18.843,24.325,0.775,9.458,31.542,41.0,20.843,7.048,5.289,14.843,22.265,99.554,0.536,0.491,0.278,0.229,21.129,72.365,46.528,56.629,7.263,7.893,13.613,102.484,105.465
2010-11,35.989,81.682,0.441,29.011,62.023,0.468,6.977,19.659,0.355,19.159,24.511,0.782,11.125,31.636,42.761,19.216,7.102,5.5,15.205,21.557,98.114,0.531,0.483,0.241,0.235,25.573,72.941,49.375,52.409,7.469,8.357,13.953,103.411,104.99
2011-12,34.936,80.115,0.436,29.103,63.949,0.455,5.833,16.167,0.361,19.795,25.346,0.781,12.333,31.0,43.333,18.038,7.679,5.346,13.987,21.436,95.5,0.523,0.472,0.202,0.247,28.772,72.229,50.44,50.845,8.423,8.817,13.136,104.826,101.46
2012-13,34.228,78.594,0.436,27.554,59.158,0.466,6.673,19.436,0.343,18.119,24.327,0.745,12.723,32.634,45.356,19.574,6.762,5.921,15.238,20.287,93.248,0.522,0.478,0.247,0.231,30.086,74.497,52.812,56.46,7.481,9.171,14.445,103.272,99.789
