SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,35.169,82.892,0.424,30.482,69.494,0.439,4.687,13.398,0.35,19.398,26.904,0.721,13.349,31.639,44.988,19.627,7.386,5.386,15.711,23.554,94.422,0.498,0.453,0.162,0.234,28.707,71.448,49.71,55.128,7.752,7.843,14.063,99.155,100.913
2001-02,33.753,75.656,0.446,26.796,57.0,0.47,6.957,18.656,0.373,17.634,23.419,0.753,9.742,28.462,38.204,20.978,7.753,6.667,14.398,20.473,92.097,0.536,0.492,0.247,0.233,23.77,69.995,46.888,61.466,8.668,9.946,14.203,103.323,101.327
2002-03,32.14,75.32,0.427,25.67,57.2,0.449,6.47,18.12,0.357,19.46,25.43,0.765,10.66,29.26,39.92,19.22,6.92,5.68,13.32,21.47,90.21,0.521,0.47,0.241,0.258,25.38,72.758,48.652,59.322,7.894,8.594,13.226,103.142,99.593
2003-04,32.726,76.113,0.43,28.67,63.972,0.448,4.057,12.142,0.334,19.085,25.5,0.748,12.358,30.443,42.802,20.274,7.953,6.925,14.934,20.585,88.594,0.507,0.457,0.16,0.251,29.581,71.969,51.055,60.971,8.98,11.154,14.511,100.457,93.715
2004-05,34.389,77.731,0.442,29.981,64.769,0.463,4.407,12.963,0.34,18.583,25.139,0.739,12.62,30.139,42.759,21.287,7.028,6.019,13.315,20.037,91.769,0.517,0.471,0.167,0.239,30.269,72.98,51.705,61.147,8.008,9.596,12.889,104.501,99.901
2005-06,35.257,78.178,0.451,28.515,60.515,0.471,6.743,17.663,0.382,17.703,24.366,0.727,11.673,28.129,39.802,22.842,6.891,5.584,11.337,18.614,94.96,0.534,0.494,0.226,0.226,28.388,70.918,49.182,63.766,7.919,8.531,11.18,109.15,102.314
2006-07,35.0,77.778,0.45,29.525,61.909,0.477,5.475,15.869,0.345,18.808,24.333,0.773,11.485,28.626,40.111,21.111,7.03,5.525,12.263,20.747,94.283,0.533,0.485,0.204,0.242,27.855,70.561,49.124,59.71,7.98,8.822,12.074,107.284,102.69
2007-08,35.75,78.17,0.457,30.11,62.61,0.481,5.64,15.56,0.362,18.32,23.7,0.773,11.54,28.59,40.13,21.8,7.08,5.71,11.76,20.84,95.46,0.539,0.493,0.199,0.234,28.777,72.439,50.389,59.97,8.106,9.433,11.614,109.625,102.261
2008-09,35.713,78.931,0.452,31.241,65.966,0.474,4.471,12.966,0.345,16.506,21.92,0.753,11.253,29.333,40.586,20.172,5.862,4.471,11.701,20.77,92.402,0.522,0.481,0.164,0.209,27.076,73.402,49.826,55.826,6.675,7.177,11.514,105.618,107.022
2009-10,35.422,79.542,0.445,30.916,65.205,0.474,4.506,14.337,0.314,17.53,24.072,0.728,12.687,27.012,39.699,19.169,7.181,3.771,13.253,21.952,92.88,0.515,0.474,0.18,0.22,29.653,72.677,49.866,53.223,8.073,6.649,12.637,104.47,110.159
2010-11,36.819,80.084,0.46,31.133,64.952,0.479,5.687,15.133,0.376,16.47,22.337,0.737,11.217,26.94,38.157,20.843,7.169,3.952,12.855,19.627,95.795,0.533,0.495,0.189,0.206,26.818,71.848,48.184,55.825,7.951,6.486,12.373,106.269,110.322
2011-12,34.194,78.09,0.438,29.463,64.418,0.457,4.731,13.672,0.346,16.388,21.806,0.752,11.567,28.09,39.657,18.388,6.866,4.149,15.418,19.299,89.507,0.51,0.468,0.175,0.21,27.773,72.084,49.134,52.775,7.607,6.751,14.742,99.61,104.806
2012-13,35.892,79.976,0.449,29.711,62.627,0.474,6.181,17.349,0.356,15.747,22.53,0.699,11.94,29.675,41.614,20.988,6.916,4.819,14.952,19.554,93.711,0.521,0.487,0.217,0.197,27.575,72.31,49.443,57.849,7.548,7.908,14.076,102.629,106.978
2013-14,38.337,85.831,0.447,32.229,66.795,0.483,6.108,19.036,0.321,17.048,25.434,0.67,14.41,30.422,44.831,20.651,8.277,4.759,14.373,20.072,99.831,0.514,0.482,0.222,0.199,30.884,72.89,50.646,53.241,8.657,7.823,12.736,104.671,108.506
2014-15,36.639,84.795,0.432,28.169,60.181,0.468,8.47,24.614,0.344,15.566,22.145,0.703,12.663,31.687,44.349,21.337,7.506,4.614,13.241,18.783,97.313,0.515,0.482,0.29,0.184,27.157,74.229,49.746,57.572,8.027,7.508,12.127,104.159,105.288
2015-16,37.414,84.92,0.441,28.506,59.161,0.482,8.908,25.759,0.346,16.736,25.092,0.667,12.057,33.333,45.391,19.322,6.828,3.644,13.241,18.77,100.471,0.524,0.493,0.303,0.197,25.908,78.432,51.347,51.172,7.114,5.764,12.003,105.117,105.018
2016-17,39.427,87.78,0.449,31.829,64.805,0.491,7.598,22.976,0.331,13.634,18.988,0.718,10.939,34.244,45.183,20.976,6.902,3.72,11.78,17.671,100.085,0.521,0.492,0.262,0.155,23.739,80.349,50.911,52.713,7.189,6.522,10.832,104.533,105.913
2017-18,38.651,85.892,0.45,27.976,57.301,0.488,10.675,28.59,0.373,14.542,19.53,0.745,10.0,33.205,43.205,22.506,7.566,3.819,13.277,18.169,102.518,0.543,0.512,0.333,0.169,22.22,77.619,49.361,57.466,7.813,7.012,12.133,105.91,106.11
2018-19,38.333,87.644,0.437,26.414,53.31,0.495,11.92,34.333,0.347,16.816,22.517,0.747,11.253,33.08,44.333,22.264,6.874,3.989,13.529,21.931,105.402,0.54,0.505,0.392,0.192,24.213,77.898,49.905,57.57,6.994,6.975,12.022,107.345,108.599
