SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,33.41,78.133,0.428,26.277,58.458,0.45,7.133,19.675,0.363,19.53,26.386,0.74,10.807,28.518,39.325,20.578,9.265,4.048,15.482,23.518,93.482,0.521,0.473,0.252,0.25,25.008,72.023,47.413,60.77,9.955,6.376,14.51,100.864,103.211
2001-02,34.111,80.667,0.423,25.778,57.303,0.45,8.333,23.364,0.357,18.0,23.505,0.766,10.717,31.232,41.949,20.424,9.444,3.717,13.535,21.606,94.556,0.519,0.475,0.29,0.223,23.812,72.72,47.795,59.099,10.211,6.118,12.84,102.572,100.031
2002-03,32.624,78.495,0.416,23.968,52.71,0.455,8.656,25.785,0.336,17.978,24.022,0.748,10.075,30.0,40.075,19.161,8.667,3.72,13.925,21.688,91.882,0.516,0.471,0.328,0.229,22.923,72.008,46.824,57.878,9.44,6.009,13.358,100.565,101.006
2003-04,34.0,76.977,0.442,27.402,57.874,0.473,6.598,19.103,0.345,19.069,25.322,0.753,10.207,29.506,39.713,20.149,9.149,4.034,16.218,22.046,93.667,0.531,0.485,0.248,0.248,24.564,68.984,47.237,58.466,9.762,6.466,15.379,100.36,102.723
2004-05,36.4,78.122,0.466,31.167,63.056,0.494,5.233,15.067,0.347,21.056,27.578,0.763,10.9,29.356,40.256,21.4,8.067,5.2,15.6,24.2,99.089,0.549,0.499,0.193,0.27,26.466,69.893,48.616,58.256,8.603,8.273,14.578,105.801,105.098
2005-06,35.554,76.169,0.467,29.928,60.627,0.494,5.627,15.542,0.362,20.048,26.554,0.755,9.795,29.301,39.096,20.675,6.964,5.084,16.373,24.494,96.783,0.551,0.504,0.204,0.263,24.86,71.984,48.999,57.406,7.478,7.924,15.473,103.936,105.64
2006-07,34.434,77.759,0.443,28.759,62.301,0.462,5.675,15.458,0.367,20.12,26.241,0.767,11.06,28.807,39.867,19.639,7.096,4.602,16.265,23.747,94.663,0.53,0.479,0.199,0.259,26.584,73.098,49.249,56.295,7.624,7.317,15.211,102.002,105.819
2007-08,35.404,75.587,0.468,28.495,57.229,0.498,6.908,18.358,0.376,20.349,26.303,0.774,10.257,30.89,41.147,21.945,8.202,4.505,14.486,22.89,98.064,0.563,0.514,0.243,0.269,26.94,74.039,51.645,61.363,9.094,7.741,14.106,109.01,99.15
2008-09,37.103,77.423,0.479,30.588,60.763,0.503,6.515,16.66,0.391,19.33,25.144,0.769,10.526,31.33,41.856,22.505,7.526,4.701,15.165,23.062,100.052,0.565,0.521,0.215,0.25,27.143,75.504,52.065,59.892,8.168,7.716,14.469,108.693,101.773
2009-10,36.093,75.794,0.476,30.131,58.822,0.512,5.963,16.972,0.351,18.944,25.327,0.748,8.673,29.682,38.355,22.776,8.346,4.785,14.514,22.486,97.093,0.558,0.516,0.224,0.25,22.516,73.629,48.848,62.289,9.093,7.994,14.196,106.115,102.411
