SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,32.783,77.241,0.424,28.819,65.795,0.438,3.964,11.446,0.346,16.988,23.0,0.739,11.157,27.229,38.386,21.807,8.133,4.566,15.566,22.916,86.518,0.495,0.45,0.148,0.22,26.096,69.778,47.022,65.7,9.04,6.984,14.946,96.306,106.328
2001-02,33.867,78.205,0.433,30.253,67.747,0.447,3.614,10.458,0.346,17.024,23.59,0.722,11.133,28.422,39.554,21.892,7.627,4.349,15.084,22.108,88.373,0.499,0.456,0.134,0.218,25.964,70.763,47.783,64.14,8.416,6.723,14.388,97.314,106.633
2002-03,36.036,80.892,0.445,31.831,68.88,0.462,4.205,12.012,0.35,17.53,24.265,0.722,11.867,30.614,42.482,21.47,7.289,5.554,16.723,24.434,93.807,0.512,0.471,0.148,0.217,27.22,68.786,48.286,58.67,7.707,8.243,15.228,99.436,104.63
2003-04,33.711,81.361,0.414,28.542,66.229,0.431,5.169,15.133,0.342,16.024,22.096,0.725,12.627,30.349,42.976,21.602,7.94,4.771,15.916,23.024,88.614,0.486,0.446,0.186,0.197,27.613,70.711,48.549,63.177,8.575,7.205,14.729,95.5,102.233
2004-05,34.404,79.775,0.431,28.056,62.112,0.452,6.348,17.663,0.359,18.775,25.112,0.748,12.202,31.157,43.36,21.045,6.899,4.483,16.427,24.753,93.933,0.517,0.471,0.221,0.235,27.828,71.883,49.976,60.525,7.372,6.908,15.174,100.633,99.73
2005-06,36.045,80.843,0.446,29.225,62.91,0.465,6.82,17.933,0.38,17.831,24.146,0.738,10.775,31.292,42.067,21.506,6.09,4.135,14.82,24.64,96.742,0.529,0.488,0.222,0.221,25.467,73.891,49.892,58.869,6.471,6.689,13.828,102.911,102.531
2006-07,36.247,79.774,0.454,30.452,64.688,0.471,5.796,15.086,0.384,18.742,25.57,0.733,11.828,31.183,43.011,21.914,7.624,5.237,15.731,22.892,97.032,0.533,0.491,0.189,0.235,28.059,73.755,51.069,59.712,8.149,8.504,14.576,103.642,98.794
2007-08,35.988,82.663,0.435,30.277,66.94,0.452,5.711,15.723,0.363,18.47,24.446,0.756,12.651,29.855,42.506,21.819,7.651,5.169,14.422,21.494,96.157,0.515,0.47,0.19,0.223,28.24,72.307,49.602,59.858,8.167,8.3,13.233,102.743,105.949
2008-09,37.722,82.844,0.455,31.678,66.978,0.473,6.044,15.867,0.381,20.022,25.122,0.797,11.589,30.3,41.889,20.789,7.356,5.667,14.5,20.9,101.511,0.541,0.492,0.192,0.242,27.414,70.393,49.161,54.557,7.762,8.404,13.176,107.14,107.706
2009-10,37.159,82.455,0.451,32.977,69.727,0.473,4.182,12.727,0.329,17.841,23.591,0.756,11.261,32.568,43.83,20.443,6.364,5.602,13.92,19.943,96.341,0.519,0.476,0.154,0.216,26.051,74.077,50.393,54.536,6.759,8.915,12.885,102.428,104.656
