SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,35.402,81.782,0.433,31.391,68.885,0.456,4.011,12.897,0.311,17.874,23.724,0.753,11.77,30.483,42.253,22.874,9.356,5.195,15.0,22.506,92.69,0.503,0.457,0.158,0.219,26.776,72.579,49.31,63.766,9.975,7.687,13.823,99.295,97.466
2001-02,37.313,83.542,0.447,33.0,70.337,0.469,4.313,13.205,0.327,15.06,19.639,0.767,12.928,29.265,42.193,22.145,8.036,4.843,14.518,21.458,94.0,0.51,0.472,0.158,0.18,29.567,69.488,49.272,58.589,8.763,7.239,13.472,102.566,103.189
2002-03,35.944,81.775,0.44,31.202,67.809,0.46,4.742,13.966,0.34,17.135,23.157,0.74,12.685,29.416,42.101,20.404,8.112,4.933,14.663,22.202,93.764,0.51,0.469,0.171,0.21,28.747,69.387,48.974,56.203,8.801,7.704,13.639,102.188,101.409
2003-04,35.639,80.373,0.443,30.639,65.892,0.465,5.0,14.482,0.345,16.771,22.47,0.746,11.133,28.988,40.12,19.108,8.843,4.614,15.048,22.434,93.048,0.515,0.475,0.18,0.209,26.327,69.373,47.657,53.075,9.488,7.161,14.137,100.319,104.27
2004-05,40.592,84.592,0.48,31.153,60.898,0.512,9.439,23.694,0.398,18.908,25.173,0.751,11.714,31.816,43.531,22.796,6.765,5.582,13.449,19.02,109.531,0.572,0.536,0.28,0.224,27.357,67.797,48.549,55.579,7.039,7.636,12.161,113.895,106.983
2005-06,41.078,85.709,0.479,31.165,60.786,0.513,9.913,24.922,0.398,15.019,18.505,0.812,9.039,31.359,40.398,25.699,6.427,4.845,12.806,20.592,107.087,0.571,0.537,0.291,0.175,21.138,71.039,46.586,61.922,6.656,6.921,11.85,110.965,106.114
2006-07,40.606,82.5,0.492,31.426,59.404,0.529,9.181,23.096,0.398,17.926,22.287,0.804,8.915,31.128,40.043,25.309,6.628,4.798,14.266,19.947,108.319,0.587,0.548,0.28,0.217,22.339,71.211,48.014,61.501,6.848,6.955,13.267,112.405,105.04
2007-08,40.667,81.678,0.498,32.46,60.736,0.534,8.207,20.943,0.392,18.655,24.126,0.773,8.701,32.322,41.023,25.954,6.345,6.264,14.115,19.759,108.195,0.586,0.548,0.256,0.228,21.934,70.68,48.069,62.972,6.541,8.503,13.123,111.593,106.768
2008-09,40.639,80.663,0.504,33.976,63.253,0.537,6.663,17.41,0.383,20.181,27.12,0.744,10.843,30.361,41.205,22.952,7.096,5.06,15.518,20.373,108.12,0.584,0.545,0.216,0.25,26.98,70.936,49.907,55.764,7.293,7.686,14.214,112.231,110.358
2009-10,39.869,81.434,0.49,30.98,59.606,0.52,8.889,21.828,0.407,19.99,25.929,0.771,10.919,31.182,42.101,22.677,5.788,4.889,14.253,20.919,108.616,0.585,0.544,0.268,0.245,26.978,70.51,49.872,56.125,6.108,7.256,13.17,114.651,109.542
