SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,34.133,77.747,0.439,30.819,67.53,0.456,3.313,10.217,0.324,20.53,27.048,0.759,12.241,28.554,40.795,19.843,7.59,4.614,16.759,23.048,92.108,0.514,0.46,0.131,0.264,28.845,71.292,49.707,57.639,8.198,6.93,15.61,99.743,106.847
2001-02,35.398,80.289,0.441,31.723,70.819,0.448,3.675,9.47,0.388,17.205,22.482,0.765,12.711,28.831,41.542,20.663,6.867,4.265,12.867,21.217,91.675,0.508,0.464,0.118,0.214,30.312,70.842,50.172,57.308,7.757,6.551,12.318,103.907,105.366
2002-03,33.928,77.036,0.44,30.88,67.265,0.459,3.048,9.771,0.312,19.482,25.024,0.779,11.048,28.855,39.904,19.422,7.482,4.699,13.193,19.807,90.386,0.513,0.46,0.127,0.253,26.851,70.723,48.763,56.422,8.425,7.273,12.864,102.147,103.375
2003-04,33.229,78.988,0.421,28.012,63.699,0.44,5.217,15.289,0.341,19.024,26.639,0.714,13.434,28.819,42.253,18.518,8.831,4.892,17.337,20.627,90.699,0.5,0.454,0.194,0.241,30.036,68.925,48.9,54.839,9.488,7.354,15.846,97.5,103.534
2004-05,35.667,81.935,0.435,29.538,63.806,0.463,6.129,18.129,0.338,21.946,30.258,0.725,13.57,28.742,42.312,18.656,8.581,4.355,14.075,22.161,99.409,0.522,0.473,0.221,0.268,30.305,69.437,49.149,51.57,9.123,6.838,12.712,105.883,106.492
2005-06,35.809,80.09,0.447,29.809,63.135,0.472,6.0,16.955,0.354,22.899,30.292,0.756,12.404,28.202,40.607,18.292,7.854,4.18,13.708,22.371,100.517,0.538,0.485,0.212,0.286,28.626,70.185,48.787,50.42,8.449,6.629,12.662,108.089,106.202
2006-07,36.862,82.207,0.448,30.126,62.713,0.48,6.736,19.494,0.346,22.092,28.874,0.765,11.943,28.552,40.494,19.943,7.552,4.448,13.425,21.931,102.552,0.54,0.489,0.237,0.269,27.286,70.353,48.174,53.214,7.947,7.137,12.271,108.31,109.431
2007-08,35.739,80.273,0.445,28.864,60.864,0.474,6.875,19.409,0.354,19.045,24.409,0.78,11.989,28.841,40.83,19.148,7.625,4.739,12.989,19.511,97.398,0.535,0.488,0.242,0.237,27.874,71.602,49.293,52.811,8.42,8.215,12.314,107.911,108.442
2008-09,36.072,80.181,0.45,31.313,65.747,0.476,4.759,14.434,0.33,18.0,23.47,0.767,11.518,28.072,39.59,19.771,7.458,4.398,13.807,20.229,94.904,0.524,0.48,0.18,0.224,27.249,70.829,48.311,54.031,8.164,7.436,13.04,104.13,112.252
2009-10,36.241,80.723,0.449,31.036,65.964,0.471,5.205,14.759,0.353,17.398,22.831,0.762,11.639,29.614,41.253,18.759,5.94,5.072,14.687,21.108,95.084,0.524,0.481,0.183,0.216,26.91,71.84,49.071,51.005,6.396,8.004,13.784,102.977,108.151
2010-11,36.723,82.988,0.443,32.0,68.747,0.465,4.723,14.241,0.332,17.94,24.084,0.745,12.205,28.602,40.807,19.181,8.012,6.048,15.157,22.289,96.108,0.513,0.471,0.172,0.216,27.457,69.766,47.771,51.47,8.429,9.581,13.788,101.135,108.808
2011-12,36.03,81.716,0.441,30.896,65.672,0.47,5.134,16.045,0.32,15.045,20.687,0.727,11.567,29.478,41.045,18.836,7.866,6.224,15.045,20.97,92.239,0.508,0.472,0.196,0.184,26.637,70.279,48.282,51.451,8.451,9.909,13.973,99.479,104.666
2012-13,35.06,80.639,0.435,28.494,62.627,0.455,6.566,18.012,0.365,15.41,21.036,0.733,10.687,31.952,42.639,21.386,7.205,4.53,14.916,20.253,92.096,0.512,0.475,0.223,0.191,24.137,74.137,48.89,60.206,7.702,7.47,14.043,98.989,101.754
2013-14,37.83,82.947,0.456,30.287,62.851,0.482,7.543,20.096,0.375,15.181,20.904,0.726,10.798,31.255,42.053,22.596,7.979,4.67,14.309,20.426,98.383,0.534,0.502,0.242,0.183,25.137,75.5,49.963,58.888,8.43,7.838,13.287,104.443,103.194
2014-15,37.763,82.097,0.46,31.409,64.742,0.485,6.355,17.355,0.366,15.871,21.452,0.74,10.516,33.946,44.462,23.656,7.226,4.634,14.817,20.505,97.753,0.534,0.499,0.211,0.193,24.705,76.637,51.318,61.827,7.601,7.711,13.769,102.931,101.753
2015-16,39.012,84.735,0.46,30.47,60.843,0.501,8.542,23.892,0.358,16.253,22.277,0.73,8.952,32.386,41.337,24.157,8.53,3.892,14.289,20.578,102.819,0.544,0.511,0.282,0.192,20.235,76.969,48.005,61.119,8.623,6.464,12.908,104.173,104.577
2016-17,40.719,86.208,0.472,31.708,61.479,0.516,9.01,24.729,0.364,17.448,22.208,0.786,10.292,32.135,42.427,23.458,8.292,4.396,13.969,21.292,107.896,0.562,0.525,0.287,0.202,23.944,75.1,49.617,56.916,8.433,7.747,12.577,110.045,108.394
