SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,35.511,75.886,0.468,31.614,65.58,0.482,3.898,10.307,0.378,20.614,27.375,0.753,11.432,28.75,40.182,25.295,7.807,5.557,15.42,25.477,95.534,0.543,0.494,0.136,0.272,29.678,72.873,51.512,70.234,8.693,9.269,14.717,106.601,102.041
2001-02,34.494,76.92,0.448,31.115,66.713,0.466,3.379,10.207,0.331,22.149,29.172,0.759,13.448,28.287,41.736,24.034,9.023,6.322,16.31,23.828,94.517,0.527,0.47,0.133,0.288,32.707,71.04,51.654,68.671,9.989,10.311,15.189,104.578,103.472
2002-03,34.865,74.831,0.466,32.225,67.112,0.48,2.64,7.719,0.342,21.303,28.517,0.747,12.438,28.472,40.91,25.169,8.449,5.674,16.517,22.303,93.674,0.536,0.484,0.103,0.285,32.363,69.596,51.56,71.225,9.443,9.146,15.747,104.852,102.713
2003-04,32.41,74.361,0.436,29.373,64.892,0.453,3.036,9.47,0.321,19.747,26.458,0.746,13.289,27.373,40.663,20.133,7.024,5.952,16.446,25.253,87.602,0.509,0.456,0.127,0.266,33.411,71.925,52.28,61.476,8.04,10.551,15.899,100.783,102.139
2004-05,34.072,75.916,0.449,31.06,66.735,0.465,3.012,9.181,0.328,20.711,27.373,0.757,12.614,27.024,39.639,22.0,6.518,4.506,15.566,26.373,91.867,0.522,0.469,0.121,0.273,31.457,71.567,50.94,63.888,7.351,7.892,14.876,103.56,108.2
2005-06,33.06,74.783,0.442,29.313,63.639,0.461,3.747,11.145,0.336,21.373,29.711,0.719,12.904,28.675,41.578,21.349,6.313,5.928,15.542,24.482,91.241,0.519,0.467,0.149,0.286,31.771,72.678,51.989,63.6,7.112,10.106,14.839,102.841,105.745
2006-07,36.88,78.21,0.472,32.61,65.51,0.498,4.27,12.7,0.336,21.83,29.33,0.744,12.51,29.86,42.37,24.01,7.02,4.2,15.49,24.86,99.86,0.548,0.499,0.162,0.279,31.421,74.911,53.135,64.449,7.624,7.383,14.335,108.434,105.643
2007-08,39.128,79.798,0.49,34.106,66.128,0.516,5.021,13.67,0.367,21.021,27.691,0.759,11.734,29.149,40.883,25.532,8.415,4.457,14.266,23.968,104.298,0.567,0.522,0.171,0.263,29.281,73.391,51.501,64.38,9.02,7.511,13.268,112.277,105.939
2008-09,37.705,79.864,0.472,32.966,66.284,0.497,4.739,13.58,0.349,21.886,28.443,0.769,11.432,29.205,40.636,24.443,8.727,4.443,14.58,22.148,102.034,0.552,0.502,0.17,0.274,27.862,71.97,49.882,64.074,9.299,7.208,13.45,108.665,106.484
2009-10,38.796,79.247,0.49,33.376,64.398,0.518,5.419,14.849,0.365,20.409,27.613,0.739,10.548,30.914,41.462,26.075,7.892,4.774,14.817,22.892,103.419,0.566,0.524,0.187,0.258,26.156,74.503,50.947,66.426,8.375,7.922,13.796,109.966,105.195
2010-11,36.916,79.398,0.465,31.675,64.265,0.493,5.241,15.133,0.346,19.157,24.831,0.771,10.819,28.169,38.988,23.145,7.578,5.831,14.157,22.47,98.229,0.544,0.498,0.191,0.241,26.287,71.147,48.464,61.875,8.208,9.714,13.388,106.802,108.847
2011-12,37.38,82.732,0.452,33.408,70.197,0.476,3.972,12.535,0.317,18.761,24.972,0.751,13.028,30.775,43.803,21.211,8.042,5.803,13.944,21.437,97.493,0.52,0.476,0.152,0.227,29.728,73.592,51.121,55.913,8.665,9.393,12.815,104.606,105.031
2012-13,36.699,80.843,0.454,30.59,64.157,0.477,6.108,16.687,0.366,17.337,22.687,0.764,11.916,29.602,41.518,22.398,8.313,6.205,14.578,21.084,96.843,0.533,0.492,0.206,0.214,28.223,72.467,50.1,60.395,9.043,9.954,13.622,105.467,105.531
2013-14,35.554,80.145,0.444,29.012,61.145,0.474,6.542,19.0,0.344,16.217,21.723,0.747,10.892,29.843,40.735,20.048,6.867,4.41,14.458,20.47,93.867,0.523,0.484,0.237,0.202,24.998,73.924,48.711,55.858,7.458,7.06,13.689,102.276,109.987
2014-15,34.94,78.217,0.447,27.59,56.759,0.486,7.349,21.458,0.343,16.759,23.241,0.721,11.904,31.53,43.434,19.663,7.506,5.892,15.133,19.072,93.988,0.531,0.494,0.274,0.214,28.507,75.492,52.189,55.943,8.228,10.005,14.452,103.955,103.698
2015-16,35.627,79.434,0.449,27.265,55.867,0.488,8.361,23.566,0.355,16.892,22.711,0.744,10.602,32.108,42.711,18.735,7.602,5.12,14.747,19.94,96.506,0.54,0.501,0.297,0.213,25.236,76.772,51.269,51.961,8.223,8.875,13.999,104.706,102.742
2016-17,36.436,78.479,0.464,26.915,52.809,0.51,9.521,25.67,0.371,16.904,22.681,0.745,8.989,33.298,42.287,19.872,6.713,4.734,13.309,18.904,99.298,0.561,0.525,0.327,0.215,21.933,78.577,50.95,53.883,7.273,8.011,12.939,108.11,104.969
2017-18,37.809,82.011,0.461,27.117,52.713,0.514,10.691,29.298,0.365,16.521,21.543,0.767,8.968,34.032,43.0,21.936,8.415,5.053,14.638,19.511,102.83,0.562,0.526,0.357,0.201,21.199,79.08,50.324,57.227,8.744,8.924,13.673,106.879,103.244
2018-19,39.625,85.386,0.464,27.807,51.659,0.538,11.818,33.727,0.35,18.591,25.227,0.737,9.989,35.886,45.875,25.545,8.057,5.795,14.955,20.875,109.659,0.568,0.533,0.395,0.218,22.512,79.46,51.466,63.697,8.006,9.807,13.261,109.005,104.632
2019-20,39.562,83.788,0.472,26.15,48.812,0.536,13.412,34.975,0.383,17.55,22.55,0.778,9.012,35.0,44.012,22.062,6.012,3.925,14.662,20.012,110.088,0.587,0.552,0.417,0.209,21.206,77.77,50.462,55.25,6.123,6.874,13.348,111.947,109.21
2020-21,40.571,86.548,0.469,23.869,43.952,0.543,16.702,42.595,0.392,17.25,21.583,0.799,10.333,36.571,46.905,22.845,6.321,4.952,13.94,18.714,115.095,0.599,0.565,0.492,0.199,23.807,78.2,52.227,55.66,6.388,8.423,12.518,116.777,108.867
