SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,36.537,83.432,0.438,31.274,69.274,0.451,5.263,14.158,0.372,17.589,23.516,0.748,13.274,30.011,43.284,23.926,7.295,6.232,13.084,21.095,95.926,0.511,0.469,0.17,0.211,30.205,72.42,50.704,64.62,7.989,9.014,12.106,105.256,103.089
2001-02,35.023,80.83,0.433,30.432,67.625,0.45,4.591,13.205,0.348,15.284,20.682,0.739,13.364,28.25,41.614,21.409,8.273,5.455,14.25,21.455,89.92,0.5,0.462,0.163,0.189,30.838,69.858,49.747,60.426,9.324,8.417,13.526,101.517,102.302
2002-03,34.301,80.289,0.427,29.373,65.916,0.446,4.928,14.373,0.343,16.265,22.639,0.718,12.325,28.373,40.699,19.072,7.337,4.723,14.229,21.217,89.795,0.497,0.458,0.179,0.203,27.76,70.101,47.955,55.052,8.13,6.834,13.466,99.652,106.153
2003-04,31.976,76.482,0.418,26.422,60.892,0.434,5.554,15.59,0.356,14.904,19.88,0.75,10.0,29.145,39.145,18.964,7.277,4.843,14.024,21.06,84.41,0.495,0.454,0.204,0.195,23.327,69.461,46.216,58.577,8.246,7.195,13.987,95.687,99.124
2004-05,35.566,80.193,0.444,27.759,59.94,0.463,7.807,20.253,0.385,19.59,25.313,0.774,10.169,29.446,39.614,20.12,7.482,3.819,13.096,22.602,98.53,0.539,0.492,0.253,0.244,23.216,70.681,46.41,55.908,8.031,5.698,12.392,105.789,107.38
2005-06,36.301,79.988,0.454,28.976,60.47,0.479,7.325,19.518,0.375,19.916,25.169,0.791,10.41,27.602,38.012,19.193,6.373,3.277,12.904,23.675,99.843,0.548,0.5,0.244,0.249,24.652,72.74,47.76,52.536,6.917,5.341,12.31,108.189,111.255
2006-07,36.258,78.517,0.462,29.933,61.09,0.49,6.326,17.427,0.363,18.933,23.989,0.789,8.978,29.921,38.899,21.562,7.045,3.876,13.393,20.225,97.775,0.549,0.502,0.222,0.241,21.545,73.945,47.529,58.642,7.6,6.409,12.927,105.646,104.794
2007-08,37.886,81.295,0.466,30.909,63.352,0.488,6.977,17.943,0.389,16.25,19.932,0.815,9.534,30.034,39.568,23.557,6.886,3.955,11.466,19.432,99.0,0.55,0.509,0.221,0.2,22.886,74.283,48.381,61.308,7.578,6.714,11.168,109.06,106.018
2008-09,36.795,80.398,0.458,31.024,64.867,0.478,5.771,15.53,0.372,18.482,22.422,0.824,9.663,30.277,39.94,22.108,6.301,4.699,13.229,19.193,97.843,0.542,0.494,0.193,0.23,23.529,72.995,48.523,59.476,6.805,7.572,12.642,105.772,108.69
2009-10,38.542,79.892,0.482,32.301,63.06,0.512,6.241,16.831,0.371,19.494,25.518,0.764,9.711,30.205,39.916,21.735,5.651,4.627,13.253,21.916,102.819,0.564,0.521,0.211,0.244,24.119,72.393,48.831,55.446,6.037,7.354,12.559,110.12,111.796
2010-11,37.88,81.386,0.465,33.723,68.241,0.494,4.157,13.145,0.316,17.964,23.807,0.755,11.602,28.229,39.831,21.627,7.0,4.217,14.53,21.771,97.88,0.533,0.491,0.162,0.221,27.611,71.399,49.016,56.386,7.489,6.554,13.506,104.881,111.487
2011-12,33.851,76.925,0.44,28.403,60.881,0.467,5.448,16.045,0.34,16.194,21.045,0.77,10.403,30.955,41.358,20.627,6.403,4.791,14.94,22.866,89.343,0.518,0.475,0.209,0.211,25.306,74.451,50.106,59.997,7.078,8.063,14.519,99.36,103.022
2012-13,35.892,80.542,0.446,29.012,60.482,0.48,6.88,20.06,0.343,17.373,22.06,0.788,10.494,29.229,39.723,21.265,7.169,4.723,13.542,22.12,96.036,0.532,0.488,0.249,0.216,24.969,72.839,48.472,58.317,7.794,7.74,12.873,104.717,106.105
2013-14,35.789,80.411,0.445,27.356,57.478,0.476,8.433,22.933,0.368,19.744,25.089,0.787,11.178,30.811,41.989,20.678,6.844,4.044,14.067,22.922,99.756,0.545,0.498,0.285,0.246,26.617,74.468,50.499,57.233,7.361,6.71,13.191,107.677,104.527
