SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,35.458,78.241,0.453,29.386,61.229,0.48,6.072,17.012,0.357,19.06,25.133,0.758,11.072,30.41,41.482,19.434,7.072,4.313,14.506,19.964,96.048,0.538,0.492,0.217,0.244,26.889,71.305,49.618,54.042,7.775,6.227,13.835,105.825,103.284
2001-02,34.181,79.867,0.428,28.205,62.036,0.455,5.976,17.831,0.335,16.892,22.807,0.741,12.349,29.048,41.398,17.855,6.47,5.361,13.928,17.699,91.229,0.507,0.465,0.223,0.211,28.461,69.357,48.588,51.864,7.235,7.513,13.305,102.104,107.605
2002-03,34.217,77.843,0.44,28.928,62.578,0.462,5.289,15.265,0.346,18.904,24.627,0.768,12.337,30.892,43.229,18.145,7.157,5.94,15.373,19.301,92.627,0.522,0.474,0.196,0.243,29.264,71.792,51.159,52.219,7.939,8.653,14.592,103.153,101.702
2003-04,32.92,74.625,0.441,26.807,57.784,0.464,6.114,16.841,0.363,16.511,21.455,0.77,10.17,32.057,42.227,18.92,6.659,5.239,16.557,21.318,88.466,0.526,0.482,0.226,0.221,25.827,74.135,51.205,56.534,7.46,8.247,16.21,99.38,97.926
2004-05,34.344,77.167,0.445,27.644,58.889,0.469,6.7,18.278,0.367,18.822,24.078,0.782,10.544,31.0,41.544,20.656,6.822,4.656,13.722,22.0,94.211,0.537,0.488,0.237,0.244,25.937,73.382,50.316,59.358,7.627,7.577,13.408,105.412,101.618
2005-06,32.627,75.325,0.433,26.976,58.289,0.463,5.651,17.036,0.332,18.096,23.855,0.759,10.229,30.904,41.133,19.036,7.084,3.855,14.373,22.446,89.0,0.519,0.471,0.226,0.24,25.107,73.854,49.846,57.537,8.017,6.553,14.207,100.26,102.202
2006-07,34.6,78.167,0.443,26.211,55.4,0.473,8.389,22.767,0.368,17.567,23.222,0.756,10.544,32.167,42.711,20.344,7.022,4.067,14.067,20.5,95.156,0.538,0.496,0.291,0.225,25.114,76.016,50.718,57.934,7.71,6.426,13.544,104.298,99.748
2007-08,35.989,80.58,0.447,29.034,60.068,0.483,6.955,20.511,0.339,16.261,22.455,0.724,12.068,31.932,44.0,20.852,7.17,5.102,13.364,19.523,95.193,0.526,0.49,0.255,0.202,28.494,73.984,51.557,57.264,7.917,7.781,12.74,105.497,100.668
2008-09,35.427,78.281,0.453,28.062,58.302,0.481,7.365,19.979,0.369,18.229,22.792,0.8,10.292,31.906,42.198,19.615,6.542,4.125,13.99,18.896,96.448,0.546,0.5,0.255,0.233,25.818,74.462,51.049,55.007,7.245,6.266,13.519,106.879,103.153
2009-10,37.277,83.41,0.447,29.494,61.265,0.481,7.783,22.145,0.351,18.807,24.361,0.772,11.699,29.771,41.47,21.566,7.024,3.831,14.313,20.627,101.145,0.537,0.494,0.265,0.225,26.466,73.29,48.939,57.022,7.343,5.637,13.028,106.381,106.796
