SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2001-02,34.349,78.735,0.436,30.301,65.53,0.462,4.048,13.205,0.307,16.072,22.687,0.708,11.855,29.072,40.928,21.482,7.783,5.867,16.193,18.94,88.819,0.501,0.462,0.168,0.204,27.305,67.522,47.284,61.728,8.512,8.42,15.27,97.352,105.406
2002-03,36.735,81.241,0.452,31.108,65.831,0.473,5.627,15.41,0.365,17.229,23.325,0.739,11.361,29.711,41.072,22.795,7.843,6.024,15.205,20.217,96.325,0.526,0.487,0.19,0.212,26.312,68.024,47.518,61.394,8.33,8.475,14.072,102.882,106.443
2003-04,35.471,79.851,0.444,30.161,64.161,0.47,5.31,15.69,0.338,18.736,25.713,0.729,12.471,28.517,40.989,22.678,9.575,6.724,14.747,23.023,94.989,0.521,0.477,0.196,0.235,28.457,68.182,48.0,63.244,10.418,10.134,13.793,103.215,101.503
2004-05,34.115,76.115,0.448,27.655,58.126,0.476,6.46,17.989,0.359,18.092,24.046,0.752,10.736,27.793,38.529,20.69,8.299,5.678,14.253,23.08,92.782,0.535,0.491,0.236,0.238,26.334,69.264,47.886,60.013,9.31,9.332,13.953,104.606,102.734
2005-06,32.943,73.46,0.448,25.989,54.77,0.475,6.954,18.69,0.372,17.908,25.172,0.711,9.966,28.54,38.506,18.874,7.115,5.253,13.77,21.46,90.747,0.537,0.496,0.254,0.244,25.108,71.084,48.305,56.775,8.168,8.591,13.868,104.494,101.131
2006-07,36.12,77.687,0.465,30.096,61.277,0.491,6.024,16.41,0.367,22.108,29.036,0.761,10.434,28.614,39.048,20.241,6.795,4.904,16.181,22.012,100.373,0.555,0.504,0.211,0.285,25.508,70.57,47.872,55.186,7.167,7.583,14.981,105.449,110.918
2007-08,36.867,81.169,0.454,29.398,59.735,0.492,7.47,21.434,0.349,18.277,25.265,0.723,10.217,30.928,41.145,18.964,6.06,4.651,15.072,19.181,99.482,0.539,0.5,0.264,0.225,23.276,72.723,47.706,50.707,6.296,7.042,13.861,103.627,110.136
2008-09,34.518,76.036,0.454,29.723,62.711,0.474,4.795,13.325,0.36,18.916,25.024,0.756,10.205,28.157,38.361,17.145,7.41,4.639,15.084,21.41,92.747,0.533,0.486,0.175,0.249,25.47,72.92,48.689,49.133,8.118,7.858,14.56,102.253,108.242
2009-10,38.831,82.831,0.469,34.687,70.542,0.492,4.145,12.289,0.337,19.446,26.53,0.733,12.892,30.072,42.964,18.59,7.771,4.807,15.036,19.94,101.253,0.536,0.494,0.148,0.235,30.718,72.652,51.581,47.199,8.212,7.547,13.559,107.072,108.681
2010-11,38.302,82.219,0.466,34.562,70.938,0.487,3.74,11.281,0.331,18.375,24.448,0.752,11.792,29.052,40.844,20.167,9.115,5.406,13.698,20.958,98.719,0.531,0.489,0.137,0.223,28.41,72.149,50.04,52.142,9.755,9.075,12.688,106.318,104.239
2011-12,35.851,80.486,0.445,31.784,67.892,0.468,4.068,12.595,0.323,17.595,23.23,0.757,12.5,29.041,41.541,18.973,9.203,5.122,14.365,19.986,93.365,0.515,0.471,0.156,0.219,29.553,72.141,50.432,52.305,10.068,8.673,13.512,102.511,100.445
