SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,SUN,WAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,NUG,NUG,16.0,39.5,0.405,14.0,35.5,0.394,2.0,4.0,0.5,14.0,19.0,0.737,7.0,20.5,27.5,9.0,5.5,2.5,10.5,11.0,48.0,0.501,0.43,0.101,0.354,14.9,39.4,27.8,28.15,5.4,3.55,9.0,47.35,46.35
2000-01,2000-11-04,SPU,WAR,23.333,58.0,0.402,20.667,51.333,0.403,2.667,6.667,0.4,15.0,22.0,0.682,10.0,25.333,35.333,13.0,6.0,6.333,12.0,17.0,64.333,0.475,0.425,0.115,0.259,20.833,52.767,36.8,37.2,5.933,9.667,10.1,64.033,64.7
2000-01,2000-11-08,KIN,KIN,28.25,69.75,0.405,24.5,60.75,0.403,3.75,9.0,0.417,14.25,22.0,0.648,12.75,25.25,38.0,15.25,6.75,6.5,10.75,18.25,74.5,0.469,0.432,0.129,0.204,24.525,55.2,39.225,40.7,6.775,9.725,9.025,75.1,78.7
2000-01,2000-11-10,KIN,WAR,29.2,71.6,0.408,26.0,63.6,0.409,3.2,8.0,0.4,14.8,22.6,0.655,12.0,27.6,39.6,16.2,6.4,5.8,14.8,18.2,76.4,0.468,0.43,0.112,0.207,23.62,60.6,41.6,44.68,6.34,8.56,12.34,75.4,83.94
2000-01,2000-11-12,MAG,WAR,30.833,74.833,0.412,27.5,66.167,0.416,3.333,8.667,0.385,16.5,24.833,0.664,13.0,29.167,42.167,17.0,6.5,5.0,16.333,20.5,81.5,0.475,0.434,0.116,0.22,26.2,63.617,44.517,46.2,6.367,7.383,13.333,79.433,87.633
2000-01,2000-11-14,CAV,CAV,32.143,75.571,0.425,29.0,66.286,0.437,3.143,9.286,0.338,16.571,25.0,0.663,13.0,30.143,43.143,18.429,6.714,5.0,18.571,21.714,84.0,0.485,0.446,0.123,0.219,27.214,65.029,46.114,49.243,6.529,7.2,15.129,81.4,89.229
2000-01,2000-11-15,TIM,TIM,31.5,76.25,0.413,28.125,66.625,0.422,3.375,9.625,0.351,17.875,26.75,0.668,13.0,29.875,42.875,18.5,7.375,5.125,17.875,21.75,84.25,0.479,0.435,0.126,0.234,26.762,65.438,45.688,51.888,7.288,7.362,14.7,82.5,90.65
2000-01,2000-11-17,PAC,PAC,31.778,77.778,0.409,28.222,67.778,0.416,3.556,10.0,0.356,17.778,26.222,0.678,13.0,29.556,42.556,18.889,8.556,4.889,17.111,21.333,84.889,0.475,0.431,0.129,0.229,26.511,66.278,45.544,53.311,8.567,7.056,14.167,83.789,91.267
2000-01,2000-11-19,KNI,KNI,32.0,77.9,0.411,28.7,68.2,0.421,3.3,9.7,0.34,18.3,26.1,0.701,13.2,29.7,42.9,19.0,8.3,5.3,16.9,21.2,85.6,0.479,0.432,0.125,0.235,27.35,66.11,46.04,53.86,8.4,7.57,14.18,86.05,92.55
