SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,BUL,BUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-01,CAV,CAV,20.0,36.5,0.548,17.5,30.0,0.583,2.5,6.5,0.385,7.5,9.5,0.789,2.5,16.0,18.5,14.5,6.0,3.0,9.0,11.5,50.0,0.615,0.582,0.178,0.205,9.25,41.05,28.05,36.25,6.6,5.1,9.05,55.0,44.55
2000-01,2000-11-03,PIS,PIS,23.333,52.0,0.449,19.667,42.333,0.465,3.667,9.667,0.379,16.333,19.667,0.831,6.333,18.667,25.0,15.667,6.667,4.0,13.333,14.667,66.667,0.55,0.484,0.186,0.314,15.9,46.867,32.933,44.167,7.033,5.833,12.0,69.567,63.267
2000-01,2000-11-04,TIM,TIM,26.0,62.0,0.419,21.25,51.5,0.413,4.75,10.5,0.452,18.25,22.0,0.83,10.5,20.0,30.5,17.5,9.0,4.0,14.25,17.5,75.0,0.523,0.458,0.169,0.294,22.575,50.95,37.475,50.025,9.525,6.0,12.5,78.675,72.1
2000-01,2000-11-06,BLA,KIN,28.0,67.0,0.418,24.0,57.0,0.421,4.0,10.0,0.4,18.2,23.0,0.791,11.2,22.2,33.4,17.2,8.4,3.6,14.0,17.4,78.2,0.507,0.448,0.149,0.272,24.14,55.52,40.2,48.9,8.9,5.32,12.32,82.4,78.84
2000-01,2000-11-08,WAR,KIN,28.5,69.667,0.409,24.667,58.667,0.42,3.833,11.0,0.348,17.5,22.333,0.784,11.333,24.167,35.5,17.667,7.833,4.0,13.167,17.333,78.333,0.493,0.437,0.158,0.251,24.283,58.583,41.65,51.5,8.383,5.783,11.767,83.917,80.167
2000-01,2000-11-10,WAR,WAR,31.286,73.429,0.426,26.857,61.143,0.439,4.429,12.286,0.36,16.571,21.714,0.763,10.857,25.857,36.714,20.0,8.714,4.286,13.429,17.857,83.571,0.504,0.456,0.167,0.226,23.357,61.643,42.686,54.257,9.014,6.1,11.886,86.914,79.657
2000-01,2000-11-12,MAV,KIN,32.125,74.75,0.43,27.625,61.75,0.447,4.5,13.0,0.346,18.625,24.875,0.749,10.75,26.125,36.875,21.125,8.5,4.5,13.75,18.875,87.375,0.51,0.46,0.174,0.249,23.1,61.55,42.462,57.012,8.712,6.288,12.062,89.5,82.325
2000-01,2000-11-14,MAG,KIN,32.889,74.556,0.441,28.111,61.0,0.461,4.778,13.556,0.352,19.222,25.333,0.759,10.222,27.667,37.889,22.333,8.222,4.222,13.778,18.889,89.778,0.524,0.473,0.182,0.258,22.556,63.6,43.9,59.8,8.467,5.867,12.278,92.656,83.278
2000-01,2000-11-16,LAK,KIN,33.2,74.3,0.447,28.5,60.5,0.471,4.7,13.8,0.341,19.3,25.3,0.763,9.9,27.9,37.8,22.6,8.7,4.1,14.5,18.5,90.4,0.529,0.478,0.186,0.26,22.56,63.91,44.38,60.76,9.02,5.71,13.07,93.73,83.78
