SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,SUP,VGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,CLI,CLI,19.5,45.0,0.433,17.5,38.0,0.461,2.0,7.0,0.286,6.0,13.0,0.462,7.0,18.5,25.5,14.0,6.0,3.0,5.5,10.5,47.0,0.463,0.456,0.156,0.133,13.45,36.25,24.75,35.9,6.2,4.9,4.9,48.65,45.55
2000-01,2000-11-04,LAK,VGR,25.0,59.0,0.424,22.0,50.0,0.44,3.0,9.0,0.333,11.333,17.0,0.667,10.667,19.667,30.333,17.0,8.0,2.667,8.667,14.667,64.333,0.484,0.449,0.153,0.192,21.733,44.0,32.367,45.233,8.567,4.3,7.7,69.033,64.0
2000-01,2000-11-06,HAW,VGR,26.5,63.25,0.419,22.75,52.25,0.435,3.75,11.0,0.341,13.75,19.0,0.724,9.5,22.0,31.5,18.5,7.5,2.5,11.25,17.75,70.5,0.492,0.449,0.174,0.217,20.35,49.85,35.225,52.475,7.975,3.975,10.25,74.825,73.375
2000-01,2000-11-08,MAV,MAV,27.4,66.4,0.413,24.2,56.4,0.429,3.2,10.0,0.32,17.8,24.6,0.724,10.4,24.2,34.6,18.8,8.2,2.8,12.0,18.6,75.8,0.491,0.437,0.151,0.268,22.36,54.54,38.5,54.88,8.64,4.3,10.82,79.76,76.54
2000-01,2000-11-09,ROC,ROC,29.167,68.167,0.428,26.167,58.167,0.45,3.0,10.0,0.3,18.667,25.333,0.737,10.667,27.0,37.667,19.0,8.167,3.167,13.5,20.0,80.0,0.504,0.45,0.147,0.274,24.033,58.583,42.017,54.5,8.583,4.683,12.183,84.017,76.633
2000-01,2000-11-11,SPU,SPU,29.429,68.0,0.433,26.286,58.286,0.451,3.143,9.714,0.324,17.714,23.714,0.747,10.143,26.714,36.857,18.286,7.714,2.857,14.429,20.571,79.714,0.508,0.456,0.143,0.261,23.729,60.414,42.843,53.171,8.2,4.271,13.514,85.086,79.929
2000-01,2000-11-16,CLI,VGR,29.625,70.25,0.422,26.25,60.375,0.435,3.375,9.875,0.342,16.875,23.0,0.734,10.125,27.375,37.5,18.375,8.25,3.0,14.0,20.875,79.5,0.495,0.446,0.141,0.24,23.125,63.975,43.388,54.188,8.788,4.625,13.138,84.9,82.125
2000-01,2000-11-18,MAV,VGR,29.333,70.333,0.417,26.111,60.556,0.431,3.222,9.778,0.33,16.778,22.778,0.737,10.444,27.667,38.111,18.444,8.111,3.0,13.778,21.222,78.667,0.489,0.44,0.139,0.239,24.456,64.444,44.467,55.989,8.833,4.622,13.122,85.956,84.067
2000-01,2000-11-20,NUG,VGR,30.0,71.1,0.422,26.7,61.2,0.436,3.3,9.9,0.333,16.3,22.3,0.731,10.3,27.6,37.9,19.4,8.5,3.0,13.9,21.0,79.6,0.492,0.445,0.139,0.229,24.06,65.5,44.52,58.17,9.29,4.69,13.3,87.18,85.81
2000-01,2000-11-22,TIM,TIM,30.455,72.273,0.421,27.182,61.909,0.439,3.273,10.364,0.316,16.545,22.545,0.734,10.727,28.182,38.909,19.636,8.364,3.0,14.091,21.273,80.727,0.491,0.444,0.143,0.229,24.836,66.418,45.364,58.6,9.127,4.7,13.4,88.273,87.327
2000-01,2000-11-24,PIS,PIS,31.333,72.5,0.432,28.0,62.5,0.448,3.333,10.0,0.333,16.333,22.167,0.737,10.25,28.333,38.583,20.417,7.917,3.0,14.5,21.333,82.333,0.5,0.455,0.138,0.225,24.033,66.2,45.233,59.608,8.642,4.625,13.833,89.958,89.183
2000-01,2000-11-26,CEL,CEL,31.538,73.462,0.429,27.923,63.0,0.443,3.615,10.462,0.346,16.692,22.846,0.731,10.615,27.769,38.385,20.769,7.923,2.846,14.923,21.615,83.385,0.499,0.454,0.142,0.227,24.808,66.154,45.4,60.677,8.6,4.377,14.069,90.546,91.554
2000-01,2000-11-27,KNI,KNI,32.0,74.071,0.432,28.5,63.857,0.446,3.5,10.214,0.343,16.929,23.071,0.734,10.929,28.571,39.5,21.0,8.0,2.929,15.429,22.286,84.429,0.501,0.456,0.138,0.229,25.414,67.621,46.443,60.857,8.621,4.493,14.429,91.036,91.193
