SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-11-01,PIS,CEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-03,RAP,CEL,16.0,38.5,0.416,12.5,31.0,0.403,3.5,7.5,0.467,16.0,19.0,0.842,5.0,16.5,21.5,11.0,6.5,3.5,7.0,11.0,51.5,0.55,0.461,0.195,0.416,11.65,33.0,23.1,34.4,6.75,4.95,6.5,53.35,42.95
2000-01,2000-11-04,CAV,CAV,22.0,53.0,0.415,17.0,43.0,0.395,5.0,10.0,0.5,16.333,21.0,0.778,7.667,20.667,28.333,12.333,8.667,3.0,9.667,16.0,65.333,0.525,0.462,0.189,0.308,17.6,47.433,32.467,37.633,9.133,4.333,8.967,68.667,61.033
2000-01,2000-11-07,RAP,RAP,23.25,58.25,0.399,18.5,47.75,0.387,4.75,10.5,0.452,20.0,26.0,0.769,8.75,22.25,31.0,14.0,9.25,3.75,12.5,18.75,71.25,0.511,0.44,0.18,0.343,20.35,53.825,36.7,45.825,9.7,5.825,11.375,74.5,69.3
2000-01,2000-11-10,KNI,CEL,24.6,64.8,0.38,19.8,53.2,0.372,4.8,11.6,0.414,18.0,23.8,0.756,10.0,22.6,32.6,15.0,8.8,5.0,13.6,19.6,72.0,0.478,0.417,0.179,0.278,21.46,58.06,38.02,49.32,9.22,7.84,12.22,75.18,77.26
2000-01,2000-11-11,76E,76E,26.0,66.833,0.389,20.833,54.0,0.386,5.167,12.833,0.403,19.667,26.0,0.756,9.333,24.5,33.833,15.333,9.0,4.333,13.5,19.833,76.833,0.491,0.428,0.192,0.294,20.317,61.267,39.533,49.683,9.4,6.783,12.217,80.05,82.133
2000-01,2000-11-15,WIZ,CEL,26.714,68.857,0.388,21.571,55.429,0.389,5.143,13.429,0.383,19.143,26.143,0.732,9.429,25.714,35.143,15.429,9.0,4.571,13.857,21.714,77.714,0.484,0.425,0.195,0.278,20.457,62.757,40.486,49.957,9.414,7.114,12.571,81.086,83.171
2000-01,2000-11-17,HAW,CEL,28.75,70.75,0.406,23.0,56.875,0.404,5.75,13.875,0.414,19.25,26.75,0.72,10.125,26.375,36.5,16.25,8.75,4.5,14.125,22.5,82.5,0.5,0.447,0.196,0.272,22.362,64.6,42.438,50.112,9.15,7.012,12.762,86.087,87.0
2000-01,2000-11-18,WIZ,WIZ,29.444,71.667,0.411,23.222,57.0,0.407,6.222,14.667,0.424,20.0,27.556,0.726,10.889,25.889,36.778,16.889,8.889,4.222,13.889,22.0,85.111,0.508,0.454,0.205,0.279,24.267,65.856,43.744,51.533,9.4,6.633,12.6,90.011,89.922
2000-01,2000-11-20,76E,CEL,29.6,72.7,0.407,22.9,56.6,0.405,6.7,16.1,0.416,19.6,27.0,0.726,11.1,26.1,37.2,16.9,8.5,4.1,14.2,21.7,85.5,0.505,0.453,0.221,0.27,24.61,67.75,44.5,51.86,9.0,6.42,12.9,90.57,92.64
2000-01,2000-11-22,ROC,CEL,29.909,73.455,0.407,23.364,56.545,0.413,6.545,16.909,0.387,19.545,27.273,0.717,11.727,26.727,38.455,16.727,8.182,4.091,15.182,22.182,85.909,0.503,0.452,0.23,0.266,25.709,68.109,45.336,51.282,8.645,6.327,13.636,90.636,94.727
2000-01,2000-11-24,MAG,CEL,30.333,73.833,0.411,24.083,57.583,0.418,6.25,16.25,0.385,19.833,27.417,0.723,11.667,28.167,39.833,17.083,8.167,4.333,15.417,22.5,86.75,0.505,0.453,0.22,0.269,25.858,68.542,46.142,52.008,8.625,6.625,13.883,91.442,93.883
2000-01,2000-11-26,VGR,CEL,30.538,74.308,0.411,24.385,58.308,0.418,6.154,16.0,0.385,20.769,28.615,0.726,11.538,28.846,40.385,17.077,8.615,4.231,15.385,22.692,88.0,0.506,0.452,0.215,0.28,25.615,69.738,46.7,51.969,9.008,6.438,13.831,92.115,93.992
2000-01,2000-11-28,CAV,CAV,30.571,74.5,0.41,24.786,58.929,0.421,5.786,15.571,0.372,21.0,29.071,0.722,11.143,28.929,40.071,17.0,8.929,4.357,15.571,22.714,87.929,0.504,0.449,0.209,0.282,24.736,69.521,46.221,51.943,9.286,6.55,14.007,91.714,94.236
2000-01,2000-11-30,BUC,BUC,30.667,74.533,0.411,24.667,58.6,0.421,6.0,15.933,0.377,20.533,28.467,0.721,11.0,28.933,39.933,17.2,8.933,4.267,15.467,22.2,87.867,0.505,0.452,0.214,0.275,24.513,69.487,46.153,52.647,9.367,6.4,14.027,92.393,93.573
2000-01,2000-12-01,TIM,CEL,30.875,74.5,0.414,24.562,58.188,0.422,6.312,16.312,0.387,20.375,28.375,0.718,10.812,28.625,39.438,17.125,9.0,4.0,15.5,21.938,88.438,0.508,0.457,0.219,0.273,24.3,69.831,46.125,52.3,9.469,6.0,14.131,93.269,95.125
