SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,JAZ,JAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,VGR,CLI,17.0,34.5,0.493,15.0,28.0,0.536,2.0,6.5,0.308,11.0,17.0,0.647,6.0,16.0,22.0,9.0,1.5,3.0,12.0,16.0,47.0,0.56,0.522,0.188,0.319,17.65,37.2,28.55,26.45,1.55,4.0,11.1,49.15,55.95
2000-01,2000-11-04,ROC,CLI,24.0,49.333,0.486,22.0,40.0,0.55,2.0,9.333,0.214,11.667,18.0,0.648,9.0,20.333,29.333,13.0,3.333,3.667,14.667,17.333,61.667,0.539,0.507,0.189,0.236,25.267,45.367,36.5,36.067,3.633,4.933,13.6,66.6,74.1
2000-01,2000-11-05,LAK,LAK,25.5,54.0,0.472,22.75,43.5,0.523,2.75,10.5,0.262,11.75,20.25,0.58,8.75,24.5,33.25,14.75,4.25,3.5,16.25,17.0,65.5,0.521,0.498,0.194,0.218,24.35,53.3,40.6,43.725,4.675,4.825,15.4,71.4,76.175
2000-01,2000-11-08,JAZ,CLI,28.4,59.6,0.477,25.0,48.0,0.521,3.4,11.6,0.293,12.8,22.2,0.577,8.6,26.2,34.8,16.0,4.2,4.6,15.0,20.0,73.0,0.526,0.505,0.195,0.215,23.8,55.84,41.9,45.48,4.58,6.16,14.22,78.68,83.56
2000-01,2000-11-10,HAW,CLI,27.667,63.167,0.438,24.333,51.333,0.474,3.333,11.833,0.282,16.667,25.167,0.662,9.667,26.0,35.667,15.333,4.833,4.167,15.167,22.167,75.333,0.507,0.464,0.187,0.264,25.783,57.8,43.35,46.233,5.267,5.633,14.183,81.4,86.567
2000-01,2000-11-12,NUG,NUG,29.857,64.571,0.462,25.714,52.143,0.493,4.143,12.429,0.333,17.143,25.143,0.682,9.571,25.286,34.857,16.143,5.571,5.0,16.0,22.571,81.0,0.535,0.494,0.192,0.265,27.043,61.086,45.4,46.6,6.071,7.329,15.014,87.6,90.629
2000-01,2000-11-13,MAV,CLI,29.75,67.25,0.442,26.0,53.875,0.483,3.75,13.375,0.28,17.5,25.25,0.693,10.375,27.125,37.5,16.625,5.375,4.875,16.125,22.25,80.75,0.515,0.47,0.199,0.26,27.588,63.863,46.8,49.4,5.825,7.1,15.0,86.85,91.575
2000-01,2000-11-15,KNI,CLI,29.889,68.0,0.44,26.444,55.222,0.479,3.444,12.778,0.27,17.0,26.111,0.651,11.111,27.778,38.889,16.222,5.444,4.778,16.556,22.111,80.222,0.505,0.465,0.188,0.25,28.633,64.911,47.7,48.567,5.933,7.011,15.378,86.822,92.789
2000-01,2000-11-16,VGR,VGR,30.1,69.7,0.432,26.6,56.5,0.471,3.5,13.2,0.265,16.3,24.9,0.655,11.6,28.1,39.7,16.4,5.4,5.0,16.3,21.7,80.0,0.496,0.457,0.189,0.234,29.04,65.98,48.15,49.34,5.92,7.31,15.17,87.26,92.16
2000-01,2000-11-18,SUP,CLI,30.091,70.273,0.428,26.455,57.273,0.462,3.636,13.0,0.28,15.818,24.091,0.657,11.818,27.727,39.545,16.455,5.182,5.0,15.818,21.455,79.636,0.492,0.454,0.185,0.225,29.291,65.882,48.036,50.009,5.736,7.382,14.855,88.382,92.364
2000-01,2000-11-20,NNE,CLI,30.083,70.0,0.43,26.5,57.25,0.463,3.583,12.75,0.281,16.167,24.667,0.655,11.667,29.0,40.667,16.083,5.25,4.917,17.0,21.833,79.917,0.494,0.455,0.182,0.231,28.933,66.267,48.408,49.175,5.767,7.192,15.875,88.033,91.933
2000-01,2000-11-24,SUP,SUP,30.308,71.154,0.426,26.615,58.385,0.456,3.692,12.769,0.289,16.0,24.538,0.652,12.385,29.308,41.692,15.769,5.0,5.0,17.308,21.615,80.308,0.49,0.452,0.179,0.225,30.223,66.808,49.246,48.192,5.5,7.315,16.046,88.669,92.354
2000-01,2000-11-25,SUN,CLI,30.643,72.429,0.423,27.0,59.571,0.453,3.643,12.857,0.283,15.429,23.786,0.649,12.5,29.643,42.143,16.071,4.929,5.071,17.286,21.5,80.357,0.485,0.448,0.178,0.213,30.236,68.264,49.764,48.829,5.414,7.414,15.986,88.6,93.336
2000-01,2000-11-27,LAK,CLI,30.733,73.133,0.42,27.133,60.067,0.452,3.6,13.067,0.276,15.867,24.0,0.661,12.867,30.333,43.2,16.2,4.933,5.333,18.067,21.733,80.933,0.484,0.445,0.179,0.217,30.72,69.513,50.56,49.327,5.38,7.733,16.48,88.513,93.327
2000-01,2000-11-29,WAR,CLI,31.0,74.25,0.418,27.625,61.5,0.449,3.375,12.75,0.265,15.688,23.625,0.664,13.125,30.188,43.312,16.0,4.938,5.188,17.5,21.75,81.062,0.479,0.44,0.172,0.211,30.769,69.338,50.331,48.562,5.4,7.531,15.969,88.856,94.431
2000-01,2000-12-01,RAP,RAP,31.529,74.412,0.424,28.0,61.588,0.455,3.529,12.824,0.275,15.941,23.882,0.667,12.941,30.294,43.235,16.588,5.176,5.235,17.176,21.882,82.529,0.486,0.447,0.172,0.214,30.8,69.265,50.5,49.529,5.682,7.588,15.724,90.676,94.394
2000-01,2000-12-03,CEL,CEL,31.778,74.944,0.424,28.0,61.889,0.452,3.778,13.056,0.289,15.889,24.444,0.65,13.222,30.556,43.778,16.5,5.056,5.5,17.389,22.222,83.222,0.486,0.449,0.174,0.212,31.128,69.833,50.861,49.094,5.533,7.889,15.822,90.994,95.011
2000-01,2000-12-04,KNI,KNI,31.684,75.211,0.421,28.0,62.316,0.449,3.684,12.895,0.286,16.368,25.0,0.655,13.316,30.842,44.158,16.474,5.211,5.526,17.579,22.368,83.421,0.484,0.446,0.171,0.218,31.068,70.563,51.068,49.316,5.668,7.968,15.937,90.837,95.121
2000-01,2000-12-06,WIZ,WIZ,31.5,74.55,0.423,27.9,61.6,0.453,3.6,12.95,0.278,16.55,25.45,0.65,13.2,30.55,43.75,16.0,5.25,5.35,17.85,22.3,83.15,0.485,0.447,0.174,0.222,30.96,70.71,51.015,48.1,5.73,7.72,16.29,90.755,96.43
2000-01,2000-12-08,CHO,CHO,31.619,75.095,0.421,27.81,61.905,0.449,3.81,13.19,0.289,16.571,25.476,0.65,13.381,30.571,43.952,16.0,5.381,5.524,17.762,22.429,83.619,0.484,0.446,0.176,0.221,31.071,70.857,51.043,48.052,5.862,8.01,16.186,91.167,96.314
2000-01,2000-12-09,TIM,TIM,31.636,74.773,0.423,27.773,61.727,0.45,3.864,13.045,0.296,16.636,25.318,0.657,13.136,30.318,43.455,16.136,5.455,5.545,17.818,22.5,83.773,0.488,0.449,0.174,0.222,30.832,71.3,51.141,48.568,5.973,8.073,16.345,91.695,96.877
2000-01,2000-12-11,MAG,CLI,31.478,74.87,0.42,27.739,61.957,0.448,3.739,12.913,0.29,16.609,25.217,0.659,13.087,30.739,43.826,15.913,5.478,5.478,17.739,22.696,83.304,0.485,0.445,0.172,0.222,30.557,71.543,51.157,48.165,6.004,7.961,16.309,91.27,96.809
2000-01,2000-12-13,HEA,CLI,31.625,75.125,0.421,27.875,62.083,0.449,3.75,13.042,0.288,16.667,25.167,0.662,13.083,30.625,43.708,16.083,5.542,5.667,17.583,22.542,83.667,0.485,0.446,0.174,0.222,30.671,71.046,51.012,48.538,6.1,8.208,16.183,92.033,96.746
2000-01,2000-12-15,SUN,SUN,31.68,75.56,0.419,27.88,62.52,0.446,3.8,13.04,0.291,16.68,25.12,0.664,13.12,30.84,43.96,16.0,5.52,5.84,17.6,22.6,83.84,0.484,0.444,0.173,0.221,30.564,71.268,51.032,48.292,6.064,8.496,16.164,91.996,96.768
2000-01,2000-12-17,WIZ,CLI,31.654,75.231,0.421,27.615,62.154,0.444,4.038,13.077,0.309,17.038,25.308,0.673,13.231,30.885,44.115,16.154,5.615,5.731,17.808,22.615,84.385,0.489,0.448,0.174,0.226,31.05,70.685,51.035,48.915,6.185,8.327,16.4,92.792,96.938
2000-01,2000-12-20,TIM,CLI,31.741,75.444,0.421,27.778,62.556,0.444,3.963,12.889,0.307,17.296,25.481,0.679,13.222,30.852,44.074,16.148,5.593,5.815,17.667,22.778,84.741,0.489,0.447,0.171,0.229,31.048,70.43,50.933,48.848,6.159,8.381,16.27,93.193,97.552
2000-01,2000-12-23,VGR,CLI,32.036,75.286,0.426,28.071,62.393,0.45,3.964,12.893,0.307,17.357,25.679,0.676,13.143,30.929,44.071,16.607,5.536,5.821,17.786,22.679,85.393,0.493,0.452,0.171,0.231,31.393,70.475,51.268,49.693,6.096,8.393,16.4,93.886,97.818
2000-01,2000-12-26,NUG,NUG,32.172,75.655,0.425,28.172,62.793,0.449,4.0,12.862,0.311,17.276,25.483,0.678,13.0,30.931,43.931,16.69,5.828,6.103,17.655,22.552,85.621,0.493,0.452,0.17,0.228,31.031,70.476,51.086,49.8,6.393,8.783,16.279,93.979,97.703
2000-01,2000-12-28,MAV,MAV,32.6,76.2,0.428,28.633,63.367,0.452,3.967,12.833,0.309,17.2,25.333,0.679,13.1,30.833,43.933,17.1,5.867,6.233,17.433,22.7,86.367,0.494,0.454,0.168,0.226,31.183,70.157,50.997,50.287,6.427,8.93,16.063,94.673,98.307
2000-01,2000-12-30,LAK,CLI,32.742,76.548,0.428,28.806,63.71,0.452,3.935,12.839,0.307,17.258,25.516,0.676,13.226,30.742,43.968,17.323,6.0,6.226,17.29,22.581,86.677,0.494,0.453,0.168,0.225,31.194,70.271,50.929,50.758,6.565,8.945,15.913,94.929,98.755
2000-01,2001-01-02,RAP,CLI,33.156,77.062,0.43,29.156,64.219,0.454,4.0,12.844,0.311,17.219,25.5,0.675,13.156,30.938,44.094,17.406,5.906,6.125,17.094,22.719,87.531,0.496,0.456,0.167,0.223,30.981,70.341,50.9,50.531,6.453,8.803,15.716,95.522,99.291
2000-01,2001-01-03,SUN,SUN,33.424,77.061,0.434,29.455,64.303,0.458,3.97,12.758,0.311,17.394,25.606,0.679,13.03,30.97,44.0,17.576,5.939,6.03,17.0,22.909,88.212,0.499,0.459,0.166,0.226,30.921,70.148,50.891,50.661,6.488,8.642,15.648,96.248,99.476
2000-01,2001-01-05,CHO,CLI,33.324,76.882,0.433,29.353,64.176,0.457,3.971,12.706,0.312,17.5,25.676,0.682,12.912,30.912,43.824,17.676,5.853,5.941,16.912,22.912,88.118,0.5,0.459,0.165,0.228,30.726,70.274,50.865,51.229,6.4,8.532,15.612,96.362,99.668
2000-01,2001-01-07,LAK,LAK,33.143,76.714,0.432,29.171,64.029,0.456,3.971,12.686,0.313,17.429,25.8,0.676,12.829,30.743,43.571,17.571,5.971,6.086,16.971,22.8,87.686,0.498,0.458,0.165,0.227,30.431,70.146,50.56,51.249,6.529,8.743,15.691,95.88,99.494
2000-01,2001-01-08,PAC,CLI,33.5,76.861,0.436,29.444,64.111,0.459,4.056,12.75,0.318,17.472,25.972,0.673,12.833,30.833,43.667,17.639,6.0,5.944,16.917,22.944,88.528,0.501,0.462,0.166,0.227,30.617,70.297,50.789,51.033,6.55,8.547,15.631,96.647,99.492
2000-01,2001-01-10,NUG,CLI,33.514,77.108,0.435,29.541,64.568,0.458,3.973,12.541,0.317,17.351,25.784,0.673,12.919,30.73,43.649,17.649,5.973,5.919,16.676,22.811,88.351,0.499,0.46,0.163,0.225,30.638,70.319,50.722,51.084,6.535,8.519,15.419,96.711,99.576
2000-01,2001-01-12,TIM,TIM,33.553,77.158,0.435,29.553,64.605,0.457,4.0,12.553,0.319,17.342,25.737,0.674,12.816,30.711,43.526,17.763,6.026,5.974,16.658,22.711,88.447,0.5,0.461,0.163,0.225,30.411,70.545,50.687,51.395,6.592,8.653,15.413,96.787,99.405
2000-01,2001-01-13,HAW,HAW,33.615,77.256,0.435,29.692,64.692,0.459,3.923,12.564,0.312,17.308,25.641,0.675,12.795,30.667,43.462,17.846,5.974,6.0,16.538,22.59,88.462,0.5,0.461,0.163,0.224,30.346,70.549,50.638,51.572,6.541,8.687,15.318,96.915,99.644
