SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,KNI,KNI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-01,RAP,76E,19.0,33.0,0.576,17.5,29.0,0.603,1.5,4.0,0.375,11.0,15.0,0.733,4.0,14.5,18.5,13.5,5.0,2.5,7.0,12.0,50.5,0.638,0.598,0.121,0.333,12.9,33.7,25.0,35.55,5.9,4.25,7.5,59.35,42.3
2000-01,2000-11-03,MAG,MAG,26.333,50.333,0.523,24.333,44.0,0.553,2.0,6.333,0.316,13.667,19.333,0.707,8.333,18.333,26.667,15.333,7.0,5.0,9.333,15.667,68.333,0.581,0.543,0.126,0.272,22.433,43.1,33.933,39.133,8.0,7.4,9.2,77.933,64.367
2000-01,2000-11-04,HEA,HEA,27.0,57.5,0.47,24.75,49.75,0.497,2.25,7.75,0.29,16.75,22.0,0.761,10.0,24.0,34.0,16.75,7.75,5.25,13.75,18.5,73.0,0.543,0.489,0.135,0.291,24.475,51.675,39.175,47.45,8.425,7.725,12.575,79.55,67.675
2000-01,2000-11-08,PIS,76E,27.4,60.6,0.452,25.0,51.2,0.488,2.4,9.4,0.255,18.0,24.2,0.744,10.0,25.4,35.4,16.0,7.6,5.4,13.0,18.4,75.2,0.528,0.472,0.155,0.297,24.12,56.1,40.88,46.92,8.4,8.32,12.12,83.5,73.52
2000-01,2000-11-09,TIM,TIM,28.667,63.0,0.455,25.833,53.0,0.487,2.833,10.0,0.283,19.667,25.5,0.771,9.833,25.833,35.667,17.167,8.0,5.167,14.0,18.833,79.833,0.538,0.478,0.159,0.312,24.517,56.467,41.583,50.05,8.75,7.783,13.033,87.633,77.733
2000-01,2000-11-11,CEL,76E,28.571,63.714,0.448,26.143,54.571,0.479,2.429,9.143,0.266,20.857,28.0,0.745,10.571,28.0,38.571,16.571,7.429,4.714,15.0,20.0,80.429,0.529,0.467,0.143,0.327,26.8,59.243,44.429,49.529,8.143,7.071,13.957,88.514,79.7
2000-01,2000-11-15,CAV,76E,28.5,65.5,0.435,26.25,56.0,0.469,2.25,9.5,0.237,21.75,29.125,0.747,10.875,29.125,40.0,16.75,7.25,4.625,15.375,20.375,81.0,0.517,0.452,0.145,0.332,26.987,61.675,45.6,51.375,7.912,6.975,14.212,88.575,80.6
2000-01,2000-11-17,HEA,76E,29.778,67.0,0.444,27.444,57.444,0.478,2.333,9.556,0.244,22.0,29.556,0.744,11.0,28.0,39.0,17.333,7.333,4.778,15.222,20.778,83.889,0.524,0.462,0.143,0.328,27.8,61.033,45.522,51.778,8.022,7.2,14.078,91.9,83.7
2000-01,2000-11-20,CEL,CEL,30.6,67.6,0.453,28.2,58.3,0.484,2.4,9.3,0.258,21.3,28.3,0.753,10.6,28.0,38.6,17.9,7.4,4.9,15.4,20.6,84.9,0.53,0.47,0.138,0.315,27.14,61.93,45.76,52.65,8.16,7.42,14.41,93.78,83.93
