SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,PAC,SPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,TIM,SPU,16.5,32.0,0.516,14.5,28.0,0.518,2.0,4.0,0.5,14.0,17.5,0.8,2.5,16.0,18.5,8.5,3.0,2.0,9.0,11.0,49.0,0.617,0.547,0.125,0.438,8.05,39.0,25.7,25.75,3.3,3.15,9.25,54.0,46.85
2000-01,2000-11-04,WAR,WAR,23.0,47.0,0.489,20.333,41.0,0.496,2.667,6.0,0.444,18.333,21.667,0.846,5.333,21.0,26.333,11.667,3.333,2.667,11.667,14.333,67.0,0.593,0.518,0.128,0.39,16.167,48.967,34.867,33.833,3.667,3.7,11.467,73.5,64.367
2000-01,2000-11-07,SUN,SUN,27.5,55.75,0.493,23.75,48.5,0.49,3.75,7.25,0.517,20.75,25.75,0.806,7.75,25.25,33.0,14.75,3.25,3.75,13.0,15.5,79.5,0.593,0.527,0.13,0.372,21.5,52.825,39.525,40.0,3.525,4.75,12.275,85.125,75.2
2000-01,2000-11-08,LAK,SPU,28.0,60.2,0.465,24.8,52.8,0.47,3.2,7.4,0.432,20.6,25.8,0.798,8.4,25.6,34.0,15.4,3.4,4.4,14.8,16.0,79.8,0.558,0.492,0.123,0.342,22.56,57.26,41.5,44.0,3.66,5.8,13.76,85.26,81.36
2000-01,2000-11-10,MAV,MAV,29.0,63.167,0.459,25.833,55.167,0.468,3.167,8.0,0.396,20.5,25.5,0.804,8.833,25.833,34.667,16.5,4.333,4.5,14.333,16.167,81.667,0.549,0.484,0.127,0.325,23.75,59.567,43.033,47.45,4.8,6.2,13.45,88.733,83.533
2000-01,2000-11-11,VGR,SPU,29.286,66.0,0.444,26.143,58.143,0.45,3.143,7.857,0.4,19.286,24.429,0.789,9.714,27.714,37.429,16.286,4.429,4.143,14.571,16.714,81.0,0.528,0.468,0.119,0.292,24.643,61.571,44.371,47.586,4.914,5.7,13.671,88.443,84.314
2000-01,2000-11-14,JAZ,SPU,29.375,66.0,0.445,26.125,57.875,0.451,3.25,8.125,0.4,20.25,26.0,0.779,9.0,29.625,38.625,16.75,4.5,4.5,14.875,17.0,82.25,0.531,0.47,0.123,0.307,22.95,64.012,45.425,49.975,4.975,6.15,14.1,89.575,84.225
2000-01,2000-11-16,WIZ,WIZ,29.889,67.778,0.441,26.444,59.111,0.447,3.444,8.667,0.397,19.444,25.222,0.771,9.333,29.556,38.889,17.333,5.444,4.889,14.556,16.778,82.667,0.524,0.466,0.128,0.287,23.178,64.956,45.556,51.611,6.044,6.811,13.833,90.344,84.711
2000-01,2000-11-17,TIM,TIM,30.6,68.6,0.446,27.1,60.1,0.451,3.5,8.5,0.412,19.6,25.8,0.76,9.4,29.7,39.1,17.8,5.8,5.0,14.5,17.1,84.3,0.527,0.472,0.124,0.286,23.24,66.02,45.94,52.4,6.41,6.94,13.8,91.97,86.47
2000-01,2000-11-22,SUP,SPU,31.455,70.0,0.449,27.909,61.455,0.454,3.545,8.545,0.415,18.727,25.455,0.736,9.545,29.727,39.273,18.455,5.909,5.0,14.909,17.455,85.182,0.525,0.475,0.122,0.268,23.255,67.809,46.309,53.318,6.464,6.964,14.082,92.118,87.573
2000-01,2000-11-24,NUG,NUG,32.0,71.25,0.449,28.417,62.5,0.455,3.583,8.75,0.41,19.833,26.667,0.744,10.0,30.333,40.333,19.0,6.0,5.25,14.417,17.583,87.417,0.527,0.474,0.123,0.278,23.867,68.45,46.875,54.358,6.533,7.392,13.583,94.225,87.7
2000-01,2000-11-25,76E,SPU,32.077,72.077,0.445,28.462,62.615,0.455,3.615,9.462,0.382,20.0,26.692,0.749,10.231,29.692,39.923,19.231,6.308,5.462,14.077,17.462,87.769,0.524,0.47,0.131,0.277,24.354,69.023,47.008,55.308,6.923,7.846,13.277,95.208,90.085
2000-01,2000-11-29,KIN,SPU,32.357,72.714,0.445,28.5,62.929,0.453,3.857,9.786,0.394,19.786,26.571,0.745,10.0,29.929,39.929,19.714,6.714,5.571,13.857,17.857,88.357,0.523,0.472,0.135,0.272,23.779,69.107,46.821,56.514,7.336,8.029,13.093,95.686,89.414
2000-01,2000-12-01,LAK,LAK,32.2,73.0,0.441,28.267,63.2,0.447,3.933,9.8,0.401,19.6,26.733,0.733,10.267,29.8,40.067,19.6,6.867,5.733,13.933,17.8,87.933,0.519,0.468,0.134,0.268,24.1,68.307,46.56,56.747,7.52,8.153,13.173,95.44,89.36
2000-01,2000-12-03,VGR,VGR,32.562,73.5,0.443,28.812,63.75,0.452,3.75,9.75,0.385,19.812,27.062,0.732,10.312,29.562,39.875,19.75,7.188,5.5,13.625,18.438,88.688,0.519,0.469,0.133,0.27,24.194,68.1,46.438,56.819,7.863,7.825,12.888,96.269,91.181
2000-01,2000-12-05,KIN,KIN,33.059,73.588,0.449,29.118,63.588,0.458,3.941,10.0,0.394,19.118,26.118,0.732,10.176,29.765,39.941,20.176,7.176,5.706,13.647,18.588,89.176,0.524,0.476,0.136,0.26,24.153,68.141,46.647,57.353,7.882,8.071,13.006,97.306,91.276
2000-01,2000-12-07,KNI,SPU,32.833,74.056,0.443,28.889,63.944,0.452,3.944,10.111,0.39,18.778,25.611,0.733,10.389,30.389,40.778,19.778,7.167,5.778,14.167,18.389,88.389,0.518,0.47,0.137,0.254,24.467,68.656,47.111,56.656,7.85,8.172,13.417,96.244,90.894
2000-01,2000-12-09,BUL,SPU,32.526,73.632,0.442,28.579,63.526,0.45,3.947,10.105,0.391,19.105,26.053,0.733,10.263,30.368,40.632,19.316,7.263,5.842,14.105,18.105,88.105,0.518,0.469,0.137,0.259,24.347,69.089,47.3,55.816,7.995,8.3,13.437,96.332,91.447
2000-01,2000-12-11,JAZ,JAZ,32.75,73.5,0.446,28.5,63.0,0.452,4.25,10.5,0.405,19.2,26.3,0.73,10.35,30.7,41.05,19.65,7.2,6.0,14.25,18.05,88.95,0.523,0.474,0.143,0.261,24.795,69.745,47.96,56.54,7.93,8.51,13.6,97.385,91.4
2000-01,2000-12-13,SUN,SUN,32.429,72.905,0.445,28.19,62.429,0.452,4.238,10.476,0.405,19.952,26.952,0.74,10.333,30.857,41.19,19.381,7.19,6.19,14.571,18.619,89.048,0.525,0.474,0.144,0.274,25.152,69.729,48.295,56.41,7.933,8.838,13.957,97.686,91.552
2000-01,2000-12-14,NUG,SPU,32.182,72.864,0.442,27.955,62.182,0.45,4.227,10.682,0.396,20.636,27.773,0.743,10.455,30.682,41.136,19.136,7.182,6.091,14.545,18.5,89.227,0.524,0.471,0.147,0.283,25.382,69.791,48.345,56.205,7.927,8.691,13.923,97.959,92.614
2000-01,2000-12-16,SUN,SPU,32.261,73.087,0.441,27.913,62.174,0.449,4.348,10.913,0.398,20.652,27.913,0.74,10.391,30.957,41.348,19.261,7.087,6.174,14.565,18.783,89.522,0.524,0.471,0.149,0.283,25.148,70.178,48.417,56.574,7.809,8.857,13.93,98.07,93.23
2000-01,2000-12-19,ROC,ROC,32.167,72.708,0.442,27.917,61.917,0.451,4.25,10.792,0.394,20.958,28.25,0.742,10.208,31.25,41.458,19.125,7.0,6.5,14.875,19.167,89.542,0.526,0.472,0.148,0.288,24.758,70.358,48.458,56.438,7.7,9.275,14.25,97.908,92.921
2000-01,2000-12-20,CAV,SPU,32.28,72.88,0.443,27.96,62.04,0.451,4.32,10.84,0.399,20.52,28.08,0.731,10.4,31.28,41.68,18.96,7.2,6.52,14.76,19.16,89.4,0.524,0.473,0.149,0.282,25.1,70.328,48.584,55.896,7.956,9.316,14.164,98.024,92.908
2000-01,2000-12-22,WAR,SPU,32.385,73.346,0.442,27.885,62.192,0.448,4.5,11.154,0.403,20.308,27.846,0.729,10.654,31.462,42.115,19.077,7.192,6.692,14.769,19.0,89.577,0.523,0.472,0.152,0.277,25.469,70.635,48.862,56.165,7.95,9.531,14.146,98.285,92.638
2000-01,2000-12-23,CHO,CHO,32.667,73.667,0.443,28.111,62.185,0.452,4.556,11.481,0.397,20.259,27.704,0.731,10.704,31.667,42.37,19.259,7.185,6.778,14.815,18.963,90.148,0.525,0.474,0.156,0.275,25.585,70.422,48.885,56.307,7.93,9.574,14.167,98.77,92.626
