SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-11-01,MAG,HEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-03,CHO,CHO,19.0,38.0,0.5,15.0,29.5,0.508,4.0,8.5,0.471,10.5,13.0,0.808,3.0,16.0,19.0,11.0,6.0,3.0,10.5,15.5,52.5,0.6,0.553,0.224,0.276,8.1,34.05,22.6,28.95,5.9,4.4,9.7,51.55,38.8
2000-01,2000-11-04,76E,HEA,21.333,50.0,0.427,17.333,40.667,0.426,4.0,9.333,0.429,14.667,17.667,0.83,7.0,19.333,26.333,11.333,7.333,3.333,13.333,18.333,61.333,0.531,0.467,0.187,0.293,16.767,45.5,31.733,34.7,7.8,5.2,12.5,65.033,58.067
2000-01,2000-11-08,SUP,HEA,24.0,56.25,0.427,18.5,44.5,0.416,5.5,11.75,0.468,13.0,16.25,0.8,8.0,23.0,31.0,14.0,6.75,4.25,14.25,20.0,66.5,0.524,0.476,0.209,0.231,19.125,53.45,36.875,43.225,7.325,6.975,13.75,72.85,68.225
2000-01,2000-11-10,JAZ,JAZ,25.8,61.2,0.422,20.6,49.0,0.42,5.2,12.2,0.426,13.8,17.6,0.784,9.2,24.2,33.4,14.6,7.8,4.8,14.0,20.8,70.6,0.512,0.464,0.199,0.225,21.38,58.02,39.74,44.88,8.58,8.12,13.5,77.96,72.9
2000-01,2000-11-11,SUN,SUN,26.667,61.833,0.431,21.5,49.167,0.437,5.167,12.667,0.408,14.833,19.0,0.781,8.833,24.833,33.667,15.0,7.5,4.667,14.167,20.833,73.333,0.522,0.473,0.205,0.24,21.35,60.967,41.45,46.533,8.367,7.95,13.983,82.583,76.95
2000-01,2000-11-14,CHO,HEA,26.857,63.429,0.423,21.714,50.571,0.429,5.143,12.857,0.4,15.714,20.429,0.769,8.286,25.429,33.714,15.143,8.286,4.857,14.857,21.143,74.571,0.515,0.464,0.203,0.248,20.129,62.114,41.529,48.043,9.129,8.171,14.571,83.143,78.614
2000-01,2000-11-15,NNE,NNE,27.75,65.25,0.425,22.625,52.25,0.433,5.125,13.0,0.394,15.75,20.5,0.768,7.875,26.5,34.375,15.625,8.125,5.125,14.875,21.5,76.375,0.514,0.465,0.199,0.241,19.138,63.388,41.875,49.025,8.888,8.362,14.588,84.238,79.888
2000-01,2000-11-17,76E,76E,28.333,67.444,0.42,22.889,53.444,0.428,5.444,14.0,0.389,15.889,20.889,0.761,9.333,26.556,35.889,16.111,7.889,4.889,15.0,21.667,78.0,0.509,0.46,0.208,0.236,21.678,64.456,43.356,50.311,8.667,8.011,14.556,86.5,82.889
2000-01,2000-11-18,BLA,HEA,28.4,68.4,0.415,23.1,54.5,0.424,5.3,13.9,0.381,15.4,20.4,0.755,9.6,26.5,36.1,16.1,8.0,4.8,14.9,21.3,77.5,0.501,0.454,0.203,0.225,22.51,65.89,44.23,50.8,8.87,7.82,14.53,86.5,85.73
2000-01,2000-11-22,CAV,HEA,29.0,69.727,0.416,24.0,56.182,0.427,5.0,13.545,0.369,15.273,20.182,0.757,9.909,26.727,36.636,16.273,8.364,4.545,14.364,21.273,78.273,0.498,0.452,0.194,0.219,22.927,67.027,44.7,50.855,9.345,7.445,14.027,87.818,86.473
