SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2014-15,2014-10-29,BUC,HOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-15,2014-11-01,GRI,HOR,20.5,50.5,0.406,17.5,40.0,0.438,3.0,10.5,0.286,10.0,14.5,0.69,7.5,17.5,25.0,13.5,4.0,4.5,6.5,10.0,54.0,0.475,0.436,0.208,0.198,15.95,46.05,29.4,32.95,3.9,6.8,5.15,52.35,51.4
2014-15,2014-11-02,KNI,KNI,22.333,57.667,0.387,19.0,46.0,0.413,3.333,11.667,0.286,11.0,15.667,0.702,6.667,24.667,31.333,14.667,6.0,4.333,11.0,12.0,59.0,0.457,0.416,0.202,0.191,14.7,57.8,36.067,43.767,6.167,6.467,10.1,59.467,59.567
2014-15,2014-11-04,PEL,PEL,25.0,60.75,0.412,21.0,48.25,0.435,4.0,12.5,0.32,13.5,19.0,0.711,7.0,26.0,33.0,16.0,6.25,3.75,11.5,13.0,67.5,0.488,0.444,0.206,0.222,16.75,63.075,40.075,47.975,6.625,5.65,10.975,71.075,72.025
2014-15,2014-11-05,HEA,HOR,27.4,64.6,0.424,23.0,50.4,0.456,4.4,14.2,0.31,13.0,17.8,0.73,6.8,26.4,33.2,17.4,6.2,3.2,11.6,13.4,72.2,0.498,0.458,0.22,0.201,16.26,64.82,40.46,50.82,6.64,4.84,11.24,77.16,79.94
2014-15,2014-11-07,HAW,HOR,28.667,67.5,0.425,24.167,52.667,0.459,4.5,14.833,0.303,14.333,19.667,0.729,7.833,28.0,35.833,18.333,5.833,4.167,11.833,15.167,76.167,0.5,0.458,0.22,0.212,18.583,68.3,43.317,53.3,6.267,6.767,11.383,81.917,82.95
2014-15,2014-11-09,LAK,LAK,31.429,71.714,0.438,26.714,56.0,0.477,4.714,15.714,0.3,15.143,20.714,0.731,8.286,29.714,38.0,20.143,5.857,4.571,13.143,17.286,82.714,0.512,0.471,0.219,0.211,19.671,70.7,45.314,54.914,6.114,7.471,12.071,85.4,85.914
2014-15,2014-11-11,BLA,BLA,31.875,72.625,0.439,27.375,57.125,0.479,4.5,15.5,0.29,15.625,21.5,0.727,8.75,29.375,38.125,19.5,5.75,4.0,13.25,17.375,83.875,0.511,0.47,0.213,0.215,20.788,71.5,45.975,53.413,6.038,6.538,12.225,87.338,89.838
2014-15,2014-11-14,SUN,SUN,32.222,72.889,0.442,27.444,57.333,0.479,4.778,15.556,0.307,16.444,22.111,0.744,8.444,29.667,38.111,19.111,5.667,3.889,13.222,17.222,85.667,0.518,0.475,0.213,0.226,20.189,71.122,45.778,52.556,5.967,6.3,12.311,89.611,92.078
2014-15,2014-11-15,WAR,WAR,32.9,74.7,0.44,27.9,59.1,0.472,5.0,15.6,0.321,16.6,21.8,0.761,9.0,29.9,38.9,19.3,5.6,3.8,12.7,17.0,87.4,0.518,0.474,0.209,0.222,21.09,71.45,46.25,52.68,5.93,6.2,11.83,92.12,93.45
2014-15,2014-11-17,MAV,HOR,32.818,75.545,0.434,27.636,59.818,0.462,5.182,15.727,0.329,16.545,22.364,0.74,9.091,30.0,39.091,18.818,5.545,3.636,12.727,16.636,87.364,0.512,0.469,0.208,0.219,20.991,71.664,46.1,51.873,5.864,5.936,11.836,91.945,95.509
2014-15,2014-11-19,PAC,PAC,32.75,75.917,0.431,27.167,59.667,0.455,5.583,16.25,0.344,15.667,21.583,0.726,8.917,29.833,38.75,19.083,5.167,3.583,12.75,16.667,86.75,0.508,0.468,0.214,0.206,20.483,71.833,45.692,53.283,5.467,5.892,11.95,91.8,97.6
2014-15,2014-11-21,MAG,HOR,33.077,76.692,0.431,27.538,60.615,0.454,5.538,16.077,0.344,15.0,20.846,0.72,9.154,29.769,38.923,19.0,5.231,3.769,12.231,17.0,86.692,0.505,0.467,0.21,0.196,20.792,71.492,45.608,52.923,5.592,6.169,11.508,92.585,98.123
2014-15,2014-11-23,HEA,HEA,33.714,77.714,0.434,28.071,61.357,0.458,5.643,16.357,0.345,14.571,20.429,0.713,9.214,30.143,39.357,19.214,5.143,4.0,11.857,17.643,87.643,0.505,0.47,0.21,0.188,20.829,72.486,46.0,52.886,5.493,6.486,11.164,93.536,99.057
2014-15,2014-11-24,CLI,HOR,33.933,77.8,0.436,28.2,61.133,0.461,5.733,16.667,0.344,14.4,20.133,0.715,8.933,30.0,38.933,19.133,5.4,3.8,11.8,17.733,88.0,0.508,0.473,0.214,0.185,20.32,73.673,46.12,52.6,5.8,6.207,11.173,94.28,99.507
2014-15,2014-11-26,BLA,HOR,33.75,77.625,0.435,28.25,60.75,0.465,5.5,16.875,0.326,15.25,21.062,0.724,8.688,29.875,38.562,19.25,5.438,3.812,11.375,17.688,88.25,0.508,0.47,0.217,0.196,19.831,73.931,45.95,53.544,5.856,6.262,10.8,94.85,101.225
2014-15,2014-11-28,WAR,HOR,34.176,78.588,0.435,28.706,61.824,0.464,5.471,16.765,0.326,14.941,20.706,0.722,8.765,30.294,39.059,19.824,5.294,3.882,11.059,17.824,88.765,0.506,0.47,0.213,0.19,19.841,74.212,46.1,54.553,5.694,6.347,10.494,95.259,101.753
2014-15,2014-11-29,HAW,HAW,34.389,79.056,0.435,28.889,62.167,0.465,5.5,16.889,0.326,15.167,20.833,0.728,8.722,30.611,39.333,20.222,5.222,4.111,11.222,17.611,89.444,0.507,0.47,0.214,0.192,19.911,73.933,46.256,55.472,5.6,6.606,10.611,95.639,102.056
2014-15,2014-12-03,BUL,HOR,34.105,79.526,0.429,28.632,62.316,0.459,5.474,17.211,0.318,15.0,20.579,0.729,8.947,30.316,39.263,20.211,5.105,4.105,11.263,17.526,88.684,0.501,0.463,0.216,0.189,20.179,74.426,46.258,56.184,5.479,6.663,10.642,94.995,102.832
2014-15,2014-12-05,KNI,HOR,34.2,80.05,0.427,28.9,62.95,0.459,5.3,17.1,0.31,15.3,20.7,0.739,8.85,30.55,39.4,20.05,5.1,4.05,10.95,17.7,89.0,0.499,0.46,0.214,0.191,19.845,75.19,46.255,55.735,5.465,6.62,10.35,95.165,102.97
2014-15,2014-12-10,CEL,HOR,34.571,80.429,0.43,29.333,63.286,0.464,5.238,17.143,0.306,15.286,20.571,0.743,8.905,30.571,39.476,20.0,4.952,4.19,10.762,17.81,89.667,0.501,0.462,0.213,0.19,20.09,75.829,46.657,55.233,5.31,6.89,10.181,96.129,103.505
2014-15,2014-12-12,GRI,GRI,34.591,80.591,0.429,29.455,63.591,0.463,5.136,17.0,0.302,15.636,20.955,0.746,8.818,30.864,39.682,19.909,4.955,4.136,10.773,17.636,89.955,0.501,0.461,0.211,0.194,19.868,76.291,46.782,55.059,5.3,6.791,10.182,96.182,102.809
2014-15,2014-12-13,NET,HOR,34.87,81.348,0.429,29.696,64.348,0.461,5.174,17.0,0.304,15.783,21.217,0.744,9.0,31.087,40.087,19.739,5.087,4.435,10.957,18.13,90.696,0.5,0.46,0.209,0.194,20.07,76.613,46.965,54.361,5.383,7.161,10.261,96.209,102.783
