SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2012-13,2012-11-03,RAP,NET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-13,2012-11-05,TIM,NET,18.5,40.5,0.457,15.5,33.0,0.47,3.0,7.5,0.4,13.5,18.5,0.73,4.5,16.0,20.5,10.0,3.0,2.5,8.5,9.5,53.5,0.55,0.494,0.185,0.333,12.5,38.1,26.3,27.05,3.05,3.9,7.45,54.7,51.15
2012-13,2012-11-07,HEA,HEA,24.0,51.333,0.468,17.667,38.667,0.457,6.333,12.667,0.5,13.333,18.333,0.727,5.667,17.667,23.333,14.667,4.333,3.0,10.667,12.0,67.667,0.57,0.529,0.247,0.26,15.533,44.333,30.6,40.9,4.767,4.567,10.167,73.867,75.8
2012-13,2012-11-09,MAG,MAG,25.5,58.5,0.436,20.0,43.75,0.457,5.5,14.75,0.373,12.5,18.0,0.694,7.5,20.0,27.5,14.0,5.0,2.5,12.75,12.75,69.0,0.519,0.483,0.252,0.214,18.875,52.525,35.45,40.675,5.55,3.9,12.075,76.05,86.0
2012-13,2012-11-11,MAG,NET,28.6,63.2,0.453,22.4,46.8,0.479,6.2,16.4,0.378,13.2,19.4,0.68,9.0,22.6,31.6,15.4,5.8,3.2,12.4,12.8,76.6,0.534,0.502,0.259,0.209,22.08,58.52,39.92,42.78,6.54,5.16,11.78,85.8,84.66
2012-13,2012-11-13,CAV,NET,28.667,65.667,0.437,22.333,48.0,0.465,6.333,17.667,0.358,13.833,20.333,0.68,9.5,26.0,35.5,16.167,5.667,4.0,12.833,13.5,77.5,0.519,0.485,0.269,0.211,23.05,62.033,42.717,47.15,6.383,6.183,12.217,86.7,84.267
2012-13,2012-11-15,CEL,NET,30.571,67.286,0.454,24.429,49.0,0.499,6.143,18.286,0.336,15.429,21.857,0.706,9.857,26.143,36.0,17.714,5.571,4.857,12.857,14.857,82.714,0.538,0.5,0.272,0.229,25.286,62.143,44.143,49.6,6.271,7.257,12.257,92.629,88.457
2012-13,2012-11-18,KIN,KIN,31.25,69.5,0.45,24.875,50.75,0.49,6.375,18.75,0.34,16.25,22.625,0.718,10.875,26.5,37.375,17.875,5.75,5.125,12.625,15.25,85.125,0.536,0.496,0.27,0.234,26.625,63.212,45.075,50.0,6.487,7.762,12.0,95.637,91.275
2012-13,2012-11-20,LAK,LAK,31.778,70.111,0.453,25.556,51.556,0.496,6.222,18.556,0.335,16.889,22.889,0.738,10.444,26.444,36.889,18.333,6.0,5.222,12.333,15.556,86.667,0.54,0.498,0.265,0.241,25.956,63.233,44.956,51.233,6.789,7.978,11.822,97.644,92.611
2012-13,2012-11-21,WAR,WAR,32.0,71.3,0.449,25.7,52.3,0.491,6.3,19.0,0.332,16.7,22.7,0.736,10.8,27.0,37.8,18.9,6.1,5.0,12.5,16.6,87.0,0.535,0.493,0.266,0.234,26.22,64.91,45.63,53.17,6.89,7.76,11.97,97.86,93.88
2012-13,2012-11-23,CLI,NET,32.545,72.364,0.45,26.273,53.0,0.496,6.273,19.364,0.324,16.182,22.0,0.736,11.091,26.455,37.545,19.545,6.182,5.091,12.364,16.545,87.545,0.534,0.493,0.268,0.224,26.664,64.791,45.564,54.555,7.009,7.964,11.873,98.909,96.255
2012-13,2012-11-25,BLA,NET,32.667,72.417,0.451,26.5,53.583,0.495,6.167,18.833,0.327,15.917,21.75,0.732,11.083,26.25,37.333,19.5,6.167,4.917,12.667,17.0,87.417,0.533,0.494,0.26,0.22,26.792,64.267,45.417,54.667,7.025,7.758,12.25,99.275,95.842
2012-13,2012-11-26,KNI,NET,33.154,73.923,0.448,27.077,55.231,0.49,6.077,18.692,0.325,15.846,21.692,0.73,11.538,26.615,38.154,20.0,6.462,5.231,12.615,16.538,88.231,0.529,0.49,0.253,0.214,27.846,65.285,46.423,55.592,7.338,8.3,12.123,100.015,95.731
2012-13,2012-11-28,CEL,CEL,33.429,75.143,0.445,27.143,55.786,0.487,6.286,19.357,0.325,15.643,21.5,0.728,12.0,27.0,39.0,20.214,6.357,5.357,12.643,16.857,88.786,0.525,0.487,0.258,0.208,28.379,65.286,46.679,56.064,7.207,8.486,12.086,100.471,95.936
2012-13,2012-11-30,MAG,MAG,33.4,75.6,0.442,26.867,55.933,0.48,6.533,19.667,0.332,15.867,22.0,0.721,12.333,27.4,39.733,20.267,6.733,5.2,12.867,17.333,89.2,0.523,0.485,0.26,0.21,28.8,66.3,47.273,56.567,7.593,8.213,12.24,100.653,95.553
2012-13,2012-12-01,HEA,HEA,33.688,76.062,0.443,26.875,56.375,0.477,6.812,19.688,0.346,15.562,21.438,0.726,12.25,27.562,39.812,20.375,6.562,5.25,12.562,17.312,89.75,0.525,0.488,0.259,0.205,28.763,67.088,47.644,56.65,7.419,8.263,11.994,101.675,96.0
