SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,SPU,SPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,MAV,MAV,18.0,40.0,0.45,16.0,31.5,0.508,2.0,8.5,0.235,4.5,6.5,0.692,4.5,13.0,17.5,9.5,2.5,2.0,8.5,16.0,42.5,0.496,0.475,0.212,0.112,11.0,41.95,24.3,26.4,2.75,3.55,8.25,46.55,53.7
2000-01,2000-11-04,BUL,PAC,22.667,50.0,0.453,19.667,39.0,0.504,3.0,11.0,0.273,9.333,14.0,0.667,7.0,18.0,25.0,12.333,4.0,2.333,12.333,20.0,57.667,0.513,0.483,0.22,0.187,18.433,53.9,34.733,36.367,4.5,4.033,12.0,64.567,71.633
2000-01,2000-11-08,BUC,PAC,24.5,55.75,0.439,20.5,43.75,0.469,4.0,12.0,0.333,13.75,18.5,0.743,7.25,19.75,27.0,13.75,5.0,3.0,12.25,20.75,66.75,0.522,0.475,0.215,0.247,19.225,57.325,37.2,42.275,5.675,4.975,12.025,75.45,77.025
2000-01,2000-11-10,WIZ,WIZ,27.4,60.8,0.451,22.6,47.6,0.475,4.8,13.2,0.364,15.4,20.2,0.762,8.6,22.2,30.8,16.4,5.0,3.4,12.4,21.0,75.0,0.538,0.49,0.217,0.253,22.2,58.92,39.98,47.66,5.66,5.5,12.08,84.74,83.52
2000-01,2000-11-11,PIS,PAC,28.0,63.5,0.441,23.833,51.0,0.467,4.167,12.5,0.333,16.667,21.833,0.763,8.833,23.833,32.667,16.667,6.5,3.333,12.667,21.0,76.833,0.525,0.474,0.197,0.262,22.467,63.517,42.183,49.4,7.25,5.433,12.3,86.2,83.0
2000-01,2000-11-15,PIS,PIS,29.0,65.714,0.441,24.571,52.714,0.466,4.429,13.0,0.341,16.857,22.714,0.742,9.571,26.286,35.857,17.714,6.714,4.143,13.286,21.286,79.286,0.524,0.475,0.198,0.257,23.429,65.286,43.857,52.143,7.414,6.343,12.786,87.986,83.743
2000-01,2000-11-17,WAR,PAC,29.625,68.125,0.435,25.0,53.875,0.464,4.625,14.25,0.325,17.0,23.125,0.735,9.875,27.0,36.875,18.375,7.125,4.5,13.75,21.875,80.875,0.516,0.469,0.209,0.25,23.625,67.125,44.625,54.075,7.775,7.112,13.062,88.862,84.638
2000-01,2000-11-18,NNE,NNE,30.222,70.667,0.428,25.333,56.111,0.451,4.889,14.556,0.336,16.556,22.222,0.745,10.667,27.111,37.778,18.889,7.444,4.778,13.667,21.556,81.889,0.509,0.462,0.206,0.234,24.933,66.9,45.167,55.367,8.178,7.4,12.922,90.356,86.856
2000-01,2000-11-21,ROC,PAC,30.7,71.5,0.429,25.5,56.5,0.451,5.2,15.0,0.347,16.3,22.1,0.738,11.3,27.6,38.9,18.8,7.3,4.9,14.5,22.0,82.9,0.51,0.466,0.21,0.228,26.49,66.88,46.09,54.97,8.03,7.53,13.63,91.59,89.0
2000-01,2000-11-23,RAP,PAC,31.182,71.636,0.435,25.909,56.818,0.456,5.273,14.818,0.356,15.818,21.727,0.728,11.364,27.545,38.909,19.182,7.0,4.909,14.455,21.727,83.455,0.514,0.472,0.207,0.221,26.882,67.436,46.564,55.782,7.745,7.582,13.727,93.073,92.045
2000-01,2000-11-24,WIZ,PAC,31.583,72.25,0.437,26.417,57.917,0.456,5.167,14.333,0.36,15.75,21.167,0.744,11.0,27.583,38.583,19.333,7.0,4.917,14.5,22.333,84.083,0.515,0.473,0.198,0.218,26.133,67.375,46.283,55.992,7.733,7.6,13.825,93.517,94.383
2000-01,2000-11-28,LAK,LAK,32.231,72.692,0.443,27.308,58.385,0.468,4.923,14.308,0.344,15.846,21.538,0.736,10.615,28.231,38.846,20.0,7.231,4.923,14.846,22.769,85.231,0.519,0.477,0.197,0.218,25.408,67.962,46.569,57.069,7.923,7.608,14.108,94.1,93.962
2000-01,2000-11-30,WAR,WAR,32.571,73.714,0.442,27.5,59.143,0.465,5.071,14.571,0.348,16.571,22.357,0.741,10.786,28.571,39.357,19.714,6.929,4.929,15.071,22.571,86.786,0.519,0.476,0.198,0.225,25.614,67.643,46.593,56.079,7.571,7.55,14.179,94.9,95.971
2000-01,2000-12-01,VGR,VGR,32.933,74.867,0.44,27.8,60.2,0.462,5.133,14.667,0.35,16.333,22.467,0.727,11.467,28.867,40.333,19.867,7.267,4.667,15.267,22.467,87.333,0.515,0.474,0.196,0.218,26.547,68.02,47.16,56.2,7.913,7.16,14.24,95.26,96.54
2000-01,2000-12-03,BUC,BUC,33.188,75.312,0.441,28.188,61.188,0.461,5.0,14.125,0.354,15.875,21.625,0.734,11.438,29.5,40.938,19.75,7.312,4.75,15.438,22.5,87.25,0.514,0.474,0.188,0.211,26.65,68.2,47.537,55.725,7.975,7.219,14.431,95.294,95.8
2000-01,2000-12-05,NNE,PAC,32.882,74.765,0.44,28.059,60.294,0.465,4.824,14.471,0.333,16.235,21.941,0.74,11.059,29.529,40.588,19.294,7.353,4.824,15.824,22.824,86.824,0.514,0.472,0.194,0.217,25.876,68.024,47.224,54.971,8.018,7.365,14.876,94.812,96.053
2000-01,2000-12-06,CHO,CHO,32.944,74.722,0.441,28.222,60.667,0.465,4.722,14.056,0.336,16.278,22.0,0.74,10.944,30.556,41.5,19.389,7.389,5.111,16.111,22.778,86.889,0.515,0.472,0.188,0.218,25.789,68.344,47.706,55.35,8.044,7.694,15.161,94.767,94.517
2000-01,2000-12-08,CEL,CEL,32.737,74.579,0.439,27.789,60.211,0.462,4.947,14.368,0.344,16.526,22.158,0.746,10.842,30.474,41.316,19.368,7.316,4.947,16.053,22.789,86.947,0.516,0.472,0.193,0.222,25.616,68.379,47.632,55.884,7.989,7.458,15.168,95.216,95.168
2000-01,2000-12-09,CHO,PAC,33.0,74.8,0.441,28.05,60.45,0.464,4.95,14.35,0.345,16.85,22.45,0.751,10.9,30.45,41.35,19.6,7.6,4.95,15.95,22.35,87.8,0.518,0.474,0.192,0.225,25.765,68.53,47.75,56.25,8.3,7.51,15.075,96.12,95.37
2000-01,2000-12-12,RAP,RAP,33.286,75.333,0.442,28.571,61.095,0.468,4.714,14.238,0.331,17.048,22.571,0.755,10.905,30.333,41.238,19.571,7.857,5.19,15.81,22.095,88.333,0.518,0.473,0.189,0.226,25.676,68.367,47.562,55.89,8.548,7.824,14.919,96.448,95.586
2000-01,2000-12-13,MAV,PAC,33.136,75.227,0.44,28.455,61.136,0.465,4.682,14.091,0.332,17.455,22.864,0.763,11.0,30.227,41.227,19.364,7.773,5.136,16.0,22.182,88.409,0.518,0.472,0.187,0.232,25.95,67.855,47.473,55.623,8.464,7.718,15.1,96.609,96.491
2000-01,2000-12-15,CAV,PAC,33.261,75.0,0.443,28.478,60.957,0.467,4.783,14.043,0.341,17.478,23.174,0.754,10.957,30.043,41.0,19.522,7.87,5.087,15.913,22.13,88.783,0.521,0.475,0.187,0.233,26.03,68.043,47.583,55.983,8.596,7.678,15.07,97.265,96.9
