SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,ROC,ROC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,SPU,SPU,21.5,44.0,0.489,18.5,38.5,0.481,3.0,5.5,0.545,7.0,8.0,0.875,6.5,15.5,22.0,14.5,3.5,0.5,8.0,12.5,53.0,0.558,0.523,0.125,0.159,16.25,36.9,26.85,33.7,3.65,0.75,7.2,55.35,51.15
2000-01,2000-11-04,KIN,TIM,27.667,58.333,0.474,25.333,53.333,0.475,2.333,5.0,0.467,8.0,10.333,0.774,9.0,18.0,27.0,16.667,4.667,2.667,10.0,17.0,65.667,0.522,0.494,0.086,0.137,21.2,47.133,33.5,39.967,5.0,3.967,9.133,70.2,71.8
2000-01,2000-11-06,JAZ,JAZ,31.0,65.0,0.477,28.25,59.0,0.479,2.75,6.0,0.458,9.25,12.25,0.755,9.5,21.5,31.0,18.5,5.25,3.5,11.0,19.5,74.0,0.526,0.498,0.092,0.142,22.45,52.75,37.35,44.6,5.625,4.875,10.125,79.1,78.175
2000-01,2000-11-08,NUG,NUG,31.8,68.0,0.468,28.6,60.4,0.474,3.2,7.6,0.421,10.8,13.8,0.783,9.2,21.4,30.6,19.0,6.6,3.8,11.6,20.8,77.6,0.524,0.491,0.112,0.159,21.86,56.68,38.16,47.68,7.1,5.48,10.82,83.16,83.7
2000-01,2000-11-09,76E,TIM,33.833,72.167,0.469,30.333,64.333,0.472,3.5,7.833,0.447,11.333,15.167,0.747,10.667,22.667,33.333,20.5,6.167,5.167,11.833,21.5,82.5,0.523,0.493,0.109,0.157,24.333,57.733,40.05,50.333,6.617,7.2,10.883,88.1,88.9
2000-01,2000-11-11,BUC,BUC,33.857,74.286,0.456,30.143,65.429,0.461,3.714,8.857,0.419,11.0,15.857,0.694,11.0,22.571,33.571,20.571,6.286,5.286,11.429,22.714,82.429,0.507,0.481,0.119,0.148,24.3,57.986,39.829,51.971,6.8,7.514,10.557,88.657,89.671
2000-01,2000-11-15,WAR,TIM,34.5,75.625,0.456,30.375,65.75,0.462,4.125,9.875,0.418,11.875,16.375,0.725,12.25,23.125,35.375,20.75,6.25,5.125,12.25,22.875,85.0,0.513,0.483,0.131,0.157,27.513,59.625,42.35,52.525,6.812,7.363,11.25,92.363,91.662
2000-01,2000-11-17,SPU,TIM,34.778,76.0,0.458,30.556,65.667,0.465,4.222,10.333,0.409,12.0,16.333,0.735,12.0,25.0,37.0,20.889,6.556,5.667,13.444,22.556,85.778,0.516,0.485,0.136,0.158,27.456,61.389,43.822,53.3,7.1,7.989,12.344,92.789,91.933
2000-01,2000-11-18,HAW,HAW,35.2,76.2,0.462,31.1,66.0,0.471,4.1,10.2,0.402,12.6,17.2,0.733,11.3,26.1,37.4,21.8,7.1,5.6,14.1,23.3,87.1,0.52,0.489,0.134,0.165,26.14,62.91,44.44,55.66,7.57,7.86,12.94,93.27,92.01
