SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,KIN,BUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-03,NNE,BUL,13.0,33.5,0.388,10.0,29.5,0.339,3.0,4.0,0.75,11.5,14.5,0.793,3.5,11.0,14.5,9.5,4.0,2.0,10.0,10.0,40.5,0.508,0.433,0.119,0.343,8.95,40.75,21.95,36.55,4.4,3.35,10.0,44.55,55.0
2000-01,2000-11-04,PAC,PAC,18.333,46.0,0.399,15.333,39.667,0.387,3.0,6.333,0.474,14.667,20.667,0.71,5.333,18.0,23.333,13.333,4.667,3.667,13.333,16.333,54.333,0.493,0.431,0.138,0.319,13.467,50.367,30.533,48.5,5.067,5.333,13.0,59.033,69.6
2000-01,2000-11-07,WIZ,BUL,20.75,52.0,0.399,17.75,45.75,0.388,3.0,6.25,0.48,16.5,21.5,0.767,7.0,20.75,27.75,13.5,4.5,4.0,15.5,19.25,61.0,0.496,0.428,0.12,0.317,18.2,57.375,36.75,48.875,4.95,6.15,15.125,67.575,79.225
2000-01,2000-11-09,MAG,BUL,22.0,58.0,0.379,18.6,49.6,0.375,3.4,8.4,0.405,18.0,24.4,0.738,8.6,23.8,32.4,14.0,4.4,4.8,15.6,21.6,65.4,0.476,0.409,0.145,0.31,20.82,58.32,39.02,50.96,4.84,7.06,14.92,72.14,82.54
2000-01,2000-11-11,RAP,BUL,23.333,60.833,0.384,19.667,52.333,0.376,3.667,8.5,0.431,20.0,27.333,0.732,10.833,25.833,36.667,15.333,4.667,5.333,16.167,21.833,70.333,0.483,0.414,0.14,0.329,25.15,60.133,42.283,54.683,5.133,7.55,15.25,77.45,85.2
2000-01,2000-11-14,ROC,ROC,24.143,62.857,0.384,20.571,54.429,0.378,3.571,8.429,0.424,19.143,25.857,0.74,10.286,26.286,36.571,16.0,5.429,5.0,16.143,21.714,71.0,0.478,0.412,0.134,0.305,23.943,62.443,42.671,56.729,6.014,7.157,15.386,78.486,88.843
2000-01,2000-11-16,NUG,NUG,25.625,66.0,0.388,22.25,57.5,0.387,3.375,8.5,0.397,17.875,24.25,0.737,11.25,25.5,36.75,15.75,6.0,4.625,16.25,22.375,72.5,0.473,0.414,0.129,0.271,25.45,62.7,43.2,54.5,6.675,6.738,15.388,80.413,93.288
2000-01,2000-11-18,JAZ,JAZ,26.111,67.889,0.385,22.667,58.889,0.385,3.444,9.0,0.383,18.222,25.333,0.719,11.111,25.111,36.222,16.444,6.333,4.889,15.222,22.778,73.889,0.467,0.41,0.133,0.268,25.144,62.722,42.9,56.589,7.067,7.267,14.422,82.133,94.078
2000-01,2000-11-19,LAK,LAK,25.7,69.2,0.371,22.5,60.3,0.373,3.2,8.9,0.36,18.3,25.2,0.726,11.3,24.4,35.7,16.3,6.8,5.1,14.7,22.9,72.9,0.454,0.395,0.129,0.264,25.04,62.66,42.34,57.75,7.62,7.69,13.96,81.25,97.15
2000-01,2000-11-21,WAR,WAR,27.182,71.0,0.383,24.0,61.909,0.388,3.182,9.091,0.35,17.455,24.0,0.727,11.727,24.545,36.273,16.636,6.636,5.091,14.545,22.909,75.0,0.46,0.405,0.128,0.246,26.145,63.027,43.145,56.827,7.445,7.673,13.791,83.736,99.018
2000-01,2000-11-22,KIN,KIN,27.333,71.75,0.381,24.167,62.5,0.387,3.167,9.25,0.342,17.333,23.667,0.732,11.75,25.0,36.75,17.5,7.0,5.083,14.667,22.75,75.167,0.457,0.403,0.129,0.242,26.092,62.983,43.233,59.85,7.85,7.567,13.917,83.917,99.042
2000-01,2000-11-26,RAP,RAP,27.462,72.615,0.378,24.462,63.308,0.386,3.0,9.308,0.322,16.923,23.385,0.724,11.692,25.462,37.154,17.154,7.154,5.154,15.231,22.692,74.846,0.451,0.399,0.128,0.233,25.715,63.562,43.277,58.692,7.946,7.646,14.331,82.985,99.2
2000-01,2000-11-28,TIM,BUL,28.071,73.429,0.382,25.0,63.929,0.391,3.071,9.5,0.323,16.643,22.929,0.726,11.714,25.571,37.286,16.929,7.0,5.214,15.071,23.357,75.857,0.454,0.403,0.129,0.227,25.743,63.729,43.386,57.279,7.779,7.757,14.193,84.193,100.214
2000-01,2000-11-30,HAW,HAW,28.333,73.733,0.384,25.4,64.467,0.394,2.933,9.267,0.317,16.267,22.333,0.728,11.733,25.8,37.533,17.267,6.8,5.0,15.333,23.067,75.867,0.454,0.404,0.126,0.221,25.887,63.593,43.533,58.047,7.56,7.42,14.473,84.28,100.733
2000-01,2000-12-01,KNI,BUL,28.688,73.688,0.389,25.938,64.812,0.4,2.75,8.875,0.31,16.688,22.688,0.736,11.812,26.0,37.812,17.188,6.938,4.938,15.438,23.25,76.812,0.459,0.408,0.12,0.226,26.35,64.037,44.094,57.362,7.731,7.375,14.606,85.5,100.281
2000-01,2000-12-05,TIM,TIM,28.529,73.471,0.388,25.706,64.353,0.399,2.824,9.118,0.31,17.471,23.647,0.739,11.882,25.941,37.824,17.294,6.765,5.059,15.235,23.471,77.353,0.461,0.408,0.124,0.238,26.576,64.471,44.365,58.288,7.559,7.653,14.459,86.582,100.847
2000-01,2000-12-06,CAV,BUL,29.0,74.167,0.391,26.222,65.0,0.403,2.778,9.167,0.303,17.278,23.556,0.733,12.056,26.0,38.056,17.389,7.0,5.0,15.278,23.667,78.056,0.462,0.41,0.124,0.233,26.95,65.578,44.928,57.906,7.8,7.578,14.45,87.183,101.256
2000-01,2000-12-08,MAV,MAV,29.211,74.263,0.393,26.526,65.211,0.407,2.684,9.053,0.297,17.474,23.737,0.736,12.211,25.684,37.895,17.632,7.263,5.211,15.474,23.474,78.579,0.464,0.411,0.122,0.235,27.611,65.221,45.121,58.368,8.121,7.858,14.626,87.942,101.516
2000-01,2000-12-09,SPU,SPU,29.45,74.4,0.396,26.6,65.15,0.408,2.85,9.25,0.308,17.2,23.5,0.732,12.2,25.8,38.0,17.6,7.35,5.35,15.7,23.6,78.95,0.466,0.415,0.124,0.231,27.625,65.215,45.19,57.95,8.2,7.985,14.845,88.185,102.105
2000-01,2000-12-11,SUN,BUL,29.667,74.667,0.397,26.762,65.476,0.409,2.905,9.19,0.316,16.81,23.143,0.726,12.0,25.714,37.714,17.619,7.429,5.143,15.619,23.667,79.048,0.466,0.417,0.123,0.225,27.157,65.286,44.919,57.71,8.286,7.695,14.8,88.271,102.8
2000-01,2000-12-13,CEL,CEL,29.864,74.864,0.399,27.0,65.591,0.412,2.864,9.273,0.309,16.5,22.864,0.722,11.909,25.909,37.818,17.545,7.545,5.091,15.545,23.636,79.091,0.466,0.418,0.124,0.22,26.932,65.814,45.041,57.227,8.427,7.668,14.759,88.414,102.595
2000-01,2000-12-15,HAW,BUL,30.13,74.826,0.403,27.13,65.478,0.414,3.0,9.348,0.321,16.913,23.391,0.723,11.913,25.783,37.696,17.739,7.913,5.0,15.783,23.609,80.174,0.471,0.423,0.125,0.226,27.1,66.078,45.226,57.396,8.796,7.587,14.943,89.357,102.091
2000-01,2000-12-16,76E,BUL,30.042,75.083,0.4,27.125,65.583,0.414,2.917,9.5,0.307,16.917,23.25,0.728,11.833,26.042,37.875,17.708,7.958,5.042,15.625,23.875,79.917,0.468,0.42,0.127,0.225,26.838,66.104,45.167,57.533,8.846,7.608,14.812,89.071,101.788
