SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,CLI,JAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-01,LAK,LAK,21.5,42.5,0.506,19.0,37.5,0.507,2.5,5.0,0.5,8.0,15.5,0.516,5.5,11.0,16.5,16.5,5.5,2.0,6.0,15.0,53.5,0.542,0.535,0.118,0.188,12.8,32.35,21.45,38.35,5.75,3.55,5.4,55.95,49.15
2000-01,2000-11-04,MAV,MAV,25.333,50.333,0.503,22.333,44.0,0.508,3.0,6.333,0.474,14.333,23.0,0.623,6.0,17.667,23.667,18.333,5.333,3.0,9.333,20.333,68.0,0.562,0.533,0.126,0.285,15.833,44.533,30.767,47.8,5.7,4.9,9.0,73.4,67.0
2000-01,2000-11-06,TIM,JAZ,28.25,54.75,0.516,25.0,48.25,0.518,3.25,6.5,0.5,19.25,29.0,0.664,7.0,20.0,27.0,20.5,6.0,2.5,10.5,22.75,79.0,0.585,0.546,0.119,0.352,19.025,50.7,35.575,54.1,6.475,4.15,10.15,85.925,79.475
2000-01,2000-11-08,CLI,CLI,29.8,57.8,0.516,26.6,51.2,0.52,3.2,6.6,0.485,20.0,29.0,0.69,7.2,22.6,29.8,21.0,5.2,3.2,12.6,23.6,82.8,0.587,0.543,0.114,0.346,20.74,56.66,40.18,56.06,5.62,5.14,12.16,89.9,83.46
2000-01,2000-11-10,HEA,JAZ,30.0,60.667,0.495,27.0,53.667,0.503,3.0,7.0,0.429,21.5,30.5,0.705,8.0,23.333,31.333,21.333,4.667,3.833,13.667,24.833,84.5,0.57,0.519,0.115,0.354,22.683,57.933,41.717,59.083,5.05,6.0,13.0,91.75,85.3
2000-01,2000-11-14,SPU,SPU,30.143,62.286,0.484,26.857,54.0,0.497,3.286,8.286,0.397,20.286,28.857,0.703,8.143,23.714,31.857,21.571,4.857,4.143,13.714,24.714,83.857,0.559,0.51,0.133,0.326,22.914,60.914,42.9,61.243,5.357,6.857,13.257,92.443,88.129
2000-01,2000-11-16,MAG,JAZ,30.125,64.125,0.47,26.625,55.5,0.48,3.5,8.625,0.406,19.5,27.875,0.7,8.5,25.25,33.75,21.125,4.75,4.625,14.25,24.25,83.25,0.545,0.497,0.135,0.304,23.488,62.675,44.212,61.088,5.262,7.45,13.762,92.15,89.375
2000-01,2000-11-18,BUL,JAZ,30.444,64.444,0.472,27.0,55.889,0.483,3.444,8.556,0.403,20.667,29.556,0.699,8.556,26.111,34.667,21.778,5.556,4.889,15.333,25.333,85.0,0.549,0.499,0.133,0.321,23.656,64.044,45.133,63.389,6.033,7.878,14.656,93.089,88.933
2000-01,2000-11-20,MAV,JAZ,31.7,65.0,0.488,28.1,56.4,0.498,3.6,8.6,0.419,20.4,29.4,0.694,8.8,27.6,36.4,22.9,5.5,5.7,15.7,25.4,87.4,0.561,0.515,0.132,0.314,25.08,65.23,46.89,64.72,6.0,8.87,15.07,96.26,87.37
2000-01,2000-11-22,NUG,JAZ,32.091,67.182,0.478,28.364,58.091,0.488,3.727,9.091,0.41,20.455,29.455,0.694,9.364,27.636,37.0,22.818,5.727,5.636,15.273,25.091,88.364,0.551,0.505,0.135,0.304,25.527,67.255,47.391,64.391,6.227,8.918,14.582,97.009,89.8
