SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-11-01,SUP,SUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-02,WAR,NUG,19.5,44.0,0.443,16.0,31.5,0.508,3.5,12.5,0.28,7.0,13.0,0.538,5.5,11.0,16.5,10.0,5.5,2.5,6.5,13.0,49.5,0.498,0.483,0.284,0.159,11.45,34.4,20.65,25.65,5.5,3.75,5.8,49.45,55.9
2000-01,2000-11-04,SUN,NUG,23.667,55.667,0.425,19.0,42.333,0.449,4.667,13.333,0.35,14.667,21.333,0.688,6.667,18.333,25.0,14.333,5.0,4.667,9.0,16.667,66.667,0.512,0.467,0.24,0.263,14.467,45.367,28.833,41.067,5.0,6.1,8.133,66.767,69.733
2000-01,2000-11-06,MAV,NUG,26.0,62.25,0.418,21.25,48.0,0.443,4.75,14.25,0.333,18.0,24.25,0.742,8.5,19.25,27.75,16.75,7.25,4.75,11.75,19.75,74.75,0.513,0.456,0.229,0.289,19.175,50.7,33.625,48.975,7.3,6.7,10.4,75.25,78.25
2000-01,2000-11-08,TIM,NUG,28.2,65.6,0.43,23.4,50.8,0.461,4.8,14.8,0.324,17.8,24.6,0.724,9.2,20.6,29.8,18.0,6.6,5.2,13.0,22.2,79.0,0.517,0.466,0.226,0.271,21.34,56.82,37.46,51.62,6.7,7.78,11.64,80.76,85.74
2000-01,2000-11-09,BLA,BLA,30.5,70.0,0.436,26.0,55.0,0.473,4.5,15.0,0.3,18.5,25.5,0.725,10.5,22.333,32.833,19.5,6.833,5.833,12.5,21.833,84.0,0.517,0.468,0.214,0.264,23.95,57.9,39.633,53.733,6.983,8.267,11.15,86.45,90.25
2000-01,2000-11-12,CLI,NUG,30.571,70.714,0.432,25.571,55.714,0.459,5.0,15.0,0.333,18.857,25.571,0.737,11.286,22.857,34.143,19.714,6.143,5.429,13.714,22.429,85.0,0.519,0.468,0.212,0.267,25.843,60.243,41.657,55.729,6.3,7.729,12.343,88.714,94.543
2000-01,2000-11-14,LAK,LAK,31.5,72.875,0.432,26.5,57.875,0.458,5.0,15.0,0.333,18.25,25.25,0.723,10.875,24.375,35.25,20.875,6.625,6.0,13.5,22.25,86.25,0.513,0.467,0.206,0.25,24.7,61.288,41.875,58.3,6.8,8.663,12.162,89.9,92.925
2000-01,2000-11-16,BUL,NUG,32.333,74.889,0.432,27.0,59.0,0.458,5.333,15.889,0.336,18.111,25.333,0.715,11.333,24.222,35.556,21.222,6.778,6.0,13.111,21.556,88.111,0.512,0.467,0.212,0.242,25.5,61.2,42.189,58.656,6.989,8.644,11.8,92.078,96.656
2000-01,2000-11-18,LAK,NUG,32.2,74.6,0.432,27.0,59.2,0.456,5.2,15.4,0.338,18.6,26.0,0.715,11.5,25.2,36.7,21.4,6.2,6.1,13.6,22.5,88.2,0.513,0.466,0.206,0.249,26.66,62.81,43.92,60.21,6.4,8.78,12.35,93.03,96.69
2000-01,2000-11-20,VGR,VGR,32.273,75.0,0.43,27.091,59.364,0.456,5.182,15.636,0.331,18.364,25.909,0.709,12.0,26.364,38.364,21.364,5.727,6.273,13.818,22.636,88.091,0.51,0.465,0.208,0.245,27.827,63.618,45.136,60.518,5.927,9.055,12.6,93.936,97.155
2000-01,2000-11-22,JAZ,JAZ,32.667,75.167,0.435,27.5,59.583,0.462,5.167,15.583,0.332,18.167,26.25,0.692,11.917,26.75,38.667,21.583,5.917,6.417,13.833,22.583,88.667,0.511,0.469,0.207,0.242,27.542,63.933,45.225,60.883,6.15,9.267,12.667,94.65,97.325
2000-01,2000-11-24,SPU,NUG,32.231,75.0,0.43,27.154,59.462,0.457,5.077,15.538,0.327,18.308,26.538,0.69,11.769,26.538,38.308,20.923,5.769,6.154,13.923,22.615,87.846,0.507,0.464,0.207,0.244,27.062,64.446,44.977,59.9,6.015,8.877,12.831,93.977,99.662
2000-01,2000-11-25,MAV,MAV,32.929,75.143,0.438,27.429,59.5,0.461,5.5,15.643,0.352,17.5,25.357,0.69,11.429,26.786,38.214,21.714,5.786,6.357,13.857,22.429,88.857,0.515,0.475,0.208,0.233,26.85,64.829,45.436,61.064,6.086,9.25,12.9,95.743,100.186
2000-01,2000-11-29,TIM,TIM,32.867,75.467,0.436,27.467,60.0,0.458,5.4,15.467,0.349,17.4,25.467,0.683,11.733,27.267,39.0,21.6,5.667,6.133,13.8,22.267,88.533,0.511,0.471,0.205,0.231,27.153,65.547,45.88,61.16,5.987,8.953,12.867,95.773,101.747
2000-01,2000-11-30,ROC,NUG,33.25,75.875,0.438,27.438,60.25,0.455,5.812,15.625,0.372,17.375,25.438,0.683,11.312,27.562,38.875,21.938,5.75,5.938,13.75,22.062,89.688,0.515,0.477,0.206,0.229,26.2,66.325,45.8,61.662,6.056,8.656,12.831,96.55,101.706
2000-01,2000-12-02,SUP,NUG,33.706,76.941,0.438,28.176,61.588,0.457,5.529,15.353,0.36,17.647,25.471,0.693,11.647,27.941,39.588,22.294,5.647,6.235,13.882,22.412,90.588,0.514,0.474,0.2,0.229,26.788,66.871,46.365,62.053,5.935,9.1,12.853,96.976,102.059
2000-01,2000-12-04,76E,NUG,34.167,78.0,0.438,28.667,62.444,0.459,5.5,15.556,0.354,17.444,25.056,0.696,12.167,28.389,40.556,22.778,5.778,6.667,13.833,22.333,91.278,0.513,0.473,0.199,0.224,27.422,67.411,46.894,62.706,6.072,9.828,12.756,97.617,101.772
2000-01,2000-12-06,HEA,HEA,34.158,78.368,0.436,28.789,62.895,0.458,5.368,15.474,0.347,18.316,25.789,0.71,12.211,28.684,40.895,22.684,5.947,6.737,13.789,22.684,92.0,0.513,0.47,0.197,0.234,27.647,67.589,47.205,62.658,6.232,9.947,12.679,98.089,101.653
2000-01,2000-12-07,MAG,MAG,33.95,78.5,0.432,28.75,63.35,0.454,5.2,15.15,0.343,18.2,25.55,0.712,12.2,28.7,40.9,22.2,6.2,6.65,13.95,22.55,91.3,0.509,0.466,0.193,0.232,27.54,67.66,47.15,61.69,6.51,9.78,12.84,97.37,101.665
2000-01,2000-12-09,KNI,KNI,33.952,78.81,0.431,28.905,63.667,0.454,5.048,15.143,0.333,18.429,25.81,0.714,12.238,28.619,40.857,21.762,6.333,6.524,13.81,22.619,91.381,0.507,0.463,0.192,0.234,27.519,67.576,47.043,60.571,6.662,9.614,12.705,97.49,102.095
2000-01,2000-12-10,CEL,CEL,33.864,78.909,0.429,28.773,63.545,0.453,5.091,15.364,0.331,18.409,25.773,0.714,12.364,28.636,41.0,21.545,6.364,6.409,13.591,22.5,91.227,0.505,0.461,0.195,0.233,27.605,67.718,47.077,60.232,6.727,9.432,12.532,97.695,102.514
2000-01,2000-12-12,HEA,NUG,33.87,79.304,0.427,28.739,63.739,0.451,5.13,15.565,0.33,18.826,26.174,0.719,12.348,29.435,41.783,21.565,6.304,6.348,13.826,22.957,91.696,0.505,0.459,0.196,0.237,27.47,68.178,47.383,60.426,6.635,9.322,12.661,97.53,102.217
2000-01,2000-12-14,SPU,SPU,33.792,79.208,0.427,28.583,63.667,0.449,5.208,15.542,0.335,18.625,25.917,0.719,12.167,29.417,41.583,21.708,6.292,6.292,13.917,23.167,91.417,0.504,0.459,0.196,0.235,27.033,68.892,47.312,61.162,6.629,9.3,12.788,97.296,102.283
2000-01,2000-12-16,ROC,ROC,33.76,79.36,0.425,28.44,63.68,0.447,5.32,15.68,0.339,19.0,26.12,0.727,12.08,29.68,41.76,21.72,6.44,6.32,13.8,23.16,91.84,0.505,0.459,0.198,0.239,26.804,69.336,47.42,61.384,6.784,9.38,12.684,97.676,102.212
2000-01,2000-12-20,PIS,NUG,34.038,79.577,0.428,28.692,63.923,0.449,5.346,15.654,0.342,18.808,25.923,0.726,12.154,29.692,41.846,21.692,6.538,6.154,13.654,23.038,92.231,0.507,0.461,0.197,0.236,27.027,69.023,47.435,60.992,6.912,9.127,12.565,98.308,102.581
2000-01,2000-12-22,BLA,NUG,34.481,80.037,0.431,29.074,64.037,0.454,5.407,16.0,0.338,18.444,25.593,0.721,12.111,29.519,41.63,22.185,6.593,6.222,13.556,22.963,92.815,0.508,0.465,0.2,0.23,26.952,68.97,47.322,61.552,6.963,9.178,12.47,98.819,102.856
2000-01,2000-12-23,SUN,SUN,34.857,80.25,0.434,29.393,64.107,0.458,5.464,16.143,0.338,18.464,25.536,0.723,12.071,29.5,41.571,22.429,6.643,6.286,13.429,22.821,93.643,0.512,0.468,0.201,0.23,26.971,68.807,47.314,61.654,7.032,9.236,12.361,99.889,102.989
