SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,MAG,MAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-01,CHO,CHO,16.5,36.0,0.458,14.5,32.5,0.446,2.0,3.5,0.571,8.0,12.0,0.667,4.5,17.5,22.0,10.0,3.0,0.5,13.5,14.0,43.0,0.521,0.486,0.097,0.222,11.85,40.7,27.15,30.3,3.05,0.8,12.3,43.65,49.25
2000-01,2000-11-03,KNI,WIZ,22.0,45.667,0.482,19.333,40.667,0.475,2.667,5.0,0.533,13.667,17.333,0.788,4.333,22.333,26.667,14.667,3.667,2.0,16.0,18.667,60.333,0.566,0.511,0.109,0.299,13.033,51.933,35.5,44.433,3.867,3.1,15.333,63.933,61.067
2000-01,2000-11-04,RAP,RAP,24.0,53.5,0.449,21.5,47.25,0.455,2.5,6.25,0.4,13.75,17.75,0.775,5.5,25.25,30.75,16.0,4.0,3.25,15.5,19.25,64.25,0.524,0.472,0.117,0.257,14.9,59.675,39.275,50.0,4.325,5.3,15.025,69.75,68.75
2000-01,2000-11-07,BUL,BUL,27.0,60.2,0.449,24.4,53.8,0.454,2.6,6.4,0.406,14.0,19.6,0.714,6.4,25.6,32.0,17.4,4.4,3.6,14.6,21.8,70.6,0.513,0.47,0.106,0.233,16.36,61.96,40.34,51.8,4.72,5.82,14.02,75.8,76.46
2000-01,2000-11-08,NNE,WIZ,26.833,64.0,0.419,24.5,57.333,0.427,2.333,6.667,0.35,17.5,25.0,0.7,9.0,26.833,35.833,17.0,5.167,4.667,13.667,22.833,73.5,0.49,0.438,0.104,0.273,19.95,63.1,42.267,52.783,5.583,7.417,12.983,79.217,78.867
2000-01,2000-11-10,PAC,WIZ,27.429,65.0,0.422,24.857,57.857,0.43,2.571,7.143,0.36,17.857,26.0,0.687,9.0,27.143,36.143,17.143,5.857,4.714,15.143,23.0,75.286,0.492,0.442,0.11,0.275,20.157,67.029,43.571,53.543,6.229,7.471,14.271,80.271,82.271
2000-01,2000-11-11,CAV,CAV,27.375,65.0,0.421,25.125,58.0,0.433,2.25,7.0,0.321,18.125,26.25,0.69,8.5,27.75,36.25,17.0,5.75,5.625,16.0,23.25,75.125,0.491,0.438,0.108,0.279,19.325,68.175,43.975,54.262,6.125,8.738,15.262,80.288,83.675
2000-01,2000-11-15,CEL,CEL,27.222,65.0,0.419,25.111,58.333,0.43,2.111,6.667,0.317,18.333,26.556,0.69,8.889,27.889,36.778,16.667,5.667,5.556,17.0,23.556,74.889,0.488,0.435,0.103,0.282,20.278,68.867,44.644,54.211,6.067,8.644,16.267,80.367,84.989
2000-01,2000-11-16,SPU,WIZ,28.5,66.3,0.43,25.9,58.9,0.44,2.6,7.4,0.351,18.7,27.4,0.682,8.9,27.8,36.7,17.3,5.9,5.4,16.7,23.7,78.3,0.5,0.449,0.112,0.282,20.5,68.41,44.57,54.54,6.29,8.38,15.94,83.65,88.54
