SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,RAP,RAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-01,CEL,CEL,22.0,46.5,0.473,20.5,40.5,0.506,1.5,6.0,0.25,6.5,9.0,0.722,5.5,17.0,22.5,10.5,3.5,3.0,6.0,13.5,52.0,0.515,0.489,0.129,0.14,14.1,31.5,24.2,23.85,3.6,3.95,5.3,53.4,48.75
2000-01,2000-11-03,KIN,PIS,25.667,61.667,0.416,22.333,50.667,0.441,3.333,11.0,0.303,7.667,10.667,0.719,9.333,22.333,31.667,13.0,3.667,3.0,11.667,18.333,62.333,0.47,0.443,0.178,0.124,20.733,46.567,34.067,34.067,3.767,4.233,9.867,64.1,67.867
2000-01,2000-11-04,BUC,BUC,27.5,64.75,0.425,24.25,53.5,0.453,3.25,11.25,0.289,11.75,15.25,0.77,10.5,24.5,35.0,14.25,5.25,4.25,15.0,20.25,70.0,0.49,0.45,0.174,0.181,24.75,49.275,37.775,39.175,5.475,5.7,13.0,72.725,77.4
2000-01,2000-11-08,76E,76E,28.4,68.0,0.418,25.6,57.6,0.444,2.8,10.4,0.269,14.0,17.8,0.787,10.6,25.0,35.6,15.4,5.4,3.8,15.6,22.4,73.6,0.485,0.438,0.153,0.206,24.92,53.64,39.6,43.84,5.64,5.14,13.64,76.72,82.36
2000-01,2000-11-09,NNE,NNE,29.833,71.5,0.417,27.0,61.167,0.441,2.833,10.333,0.274,14.5,18.167,0.798,12.167,25.0,37.167,15.833,6.333,4.0,16.667,24.0,77.0,0.484,0.437,0.145,0.203,27.717,56.95,42.15,44.633,6.633,5.633,14.433,80.4,86.683
2000-01,2000-11-11,PAC,PAC,31.429,73.286,0.429,27.857,62.143,0.448,3.571,11.143,0.321,15.0,19.0,0.789,12.0,26.857,38.857,17.143,6.571,3.857,16.286,23.857,81.429,0.499,0.453,0.152,0.205,28.0,59.9,44.271,46.971,6.886,5.429,14.214,85.129,88.414
2000-01,2000-11-12,SUP,PIS,31.5,74.875,0.421,28.0,63.875,0.438,3.5,11.0,0.318,15.25,19.75,0.772,12.125,27.75,39.875,17.5,7.125,3.625,16.375,24.0,81.75,0.489,0.444,0.147,0.204,27.512,61.262,44.5,48.912,7.45,5.15,14.3,85.388,89.562
2000-01,2000-11-15,PAC,PIS,32.556,75.778,0.43,28.667,64.111,0.447,3.889,11.667,0.333,14.889,19.333,0.77,12.222,28.222,40.444,18.222,7.0,4.444,16.556,23.778,83.889,0.498,0.455,0.154,0.196,27.9,61.422,44.933,49.978,7.344,6.256,14.567,88.089,90.711
2000-01,2000-11-17,CHO,CHO,32.3,75.2,0.43,28.4,63.3,0.449,3.9,11.9,0.328,15.8,20.5,0.771,11.8,29.0,40.8,18.4,7.1,4.4,17.0,24.2,84.3,0.5,0.455,0.158,0.21,27.11,62.78,45.44,51.65,7.44,6.28,15.12,88.42,91.19
2000-01,2000-11-19,CHO,PIS,32.455,75.273,0.431,28.455,63.182,0.45,4.0,12.091,0.331,16.455,21.545,0.764,11.818,29.636,41.455,18.636,6.909,4.455,17.0,23.909,85.364,0.504,0.458,0.161,0.219,27.309,64.345,46.382,52.573,7.245,6.345,15.191,89.591,91.436
2000-01,2000-11-21,CAV,CAV,32.667,75.833,0.431,28.667,63.333,0.453,4.0,12.5,0.32,16.917,22.417,0.755,12.417,29.667,42.083,18.917,7.167,4.75,17.417,24.667,86.25,0.503,0.457,0.165,0.223,28.333,64.192,46.767,53.433,7.517,6.808,15.475,90.492,92.967
2000-01,2000-11-24,VGR,PIS,32.846,76.923,0.427,28.846,64.0,0.451,4.0,12.923,0.31,17.462,23.308,0.749,13.0,28.846,41.846,19.231,7.385,4.692,16.923,23.923,87.154,0.5,0.453,0.168,0.227,29.054,63.823,46.7,54.377,7.769,6.715,15.015,91.7,95.569
2000-01,2000-11-26,JAZ,PIS,33.857,77.143,0.439,29.786,64.429,0.462,4.071,12.714,0.32,17.571,23.429,0.75,12.857,28.857,41.714,19.643,7.786,4.786,17.143,24.357,89.357,0.511,0.465,0.165,0.228,29.436,63.971,47.121,54.293,8.157,6.857,15.229,93.721,95.714
2000-01,2000-11-29,NNE,PIS,33.867,77.2,0.439,29.933,64.4,0.465,3.933,12.8,0.307,17.0,23.2,0.733,12.8,28.867,41.667,19.4,8.0,4.8,17.267,24.333,88.667,0.507,0.464,0.166,0.22,29.173,64.933,47.233,53.813,8.393,6.9,15.413,93.093,96.02
2000-01,2000-12-01,CAV,PIS,33.938,77.312,0.439,29.875,64.625,0.462,4.062,12.688,0.32,17.25,23.375,0.738,12.875,29.312,42.188,19.125,8.0,4.938,17.125,24.438,89.188,0.509,0.465,0.164,0.223,29.338,65.988,47.831,53.131,8.431,7.238,15.338,94.062,95.338
2000-01,2000-12-03,WIZ,PIS,34.529,77.353,0.446,30.529,65.0,0.47,4.0,12.353,0.324,16.941,23.059,0.735,12.412,29.471,41.882,19.176,8.059,5.118,17.0,24.294,90.0,0.514,0.472,0.16,0.219,28.476,65.794,47.576,52.682,8.494,7.394,15.312,94.924,95.5
2000-01,2000-12-05,VGR,VGR,34.389,77.278,0.445,30.278,64.944,0.466,4.111,12.333,0.333,17.278,23.556,0.733,12.611,29.444,42.056,19.167,8.111,5.056,17.111,24.5,90.167,0.514,0.472,0.16,0.224,28.783,65.972,47.744,53.056,8.567,7.311,15.428,95.283,95.461
2000-01,2000-12-06,SUP,SUP,34.474,77.211,0.446,30.316,64.842,0.468,4.158,12.368,0.336,16.684,23.0,0.725,12.526,29.474,42.0,19.211,7.947,5.0,17.105,24.421,89.789,0.514,0.473,0.16,0.216,28.716,66.547,47.963,53.189,8.421,7.247,15.521,95.342,96.0
