SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,2000-10-31,WIZ,MAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,2000-11-01,HEA,HEA,17.0,39.5,0.43,14.0,31.5,0.444,3.0,8.0,0.375,11.5,16.5,0.697,4.0,14.5,18.5,10.0,5.0,4.5,7.5,12.0,48.5,0.519,0.468,0.203,0.291,9.3,38.15,22.85,29.4,5.1,6.9,6.9,49.5,43.9
2000-01,2000-11-03,76E,MAG,21.667,52.667,0.411,19.333,43.667,0.443,2.333,9.0,0.259,13.0,20.333,0.639,7.667,20.0,27.667,9.333,5.667,4.333,14.667,17.0,58.667,0.476,0.434,0.171,0.247,16.833,53.367,33.5,28.2,5.7,6.867,12.633,58.867,63.633
2000-01,2000-11-04,HAW,HAW,23.75,61.0,0.389,21.25,50.0,0.425,2.5,11.0,0.227,14.0,22.75,0.615,8.75,23.5,32.25,11.25,6.5,5.75,16.0,20.0,64.0,0.451,0.41,0.18,0.23,18.275,57.375,36.4,35.325,6.475,8.875,13.675,63.65,68.95
2000-01,2000-11-06,SUP,MAG,26.4,63.4,0.416,23.6,51.8,0.456,2.8,11.6,0.241,17.0,25.2,0.675,10.0,23.8,33.8,11.8,6.2,5.8,17.2,20.6,72.6,0.487,0.438,0.183,0.268,23.2,56.32,38.76,35.82,6.28,8.76,14.92,74.32,77.9
2000-01,2000-11-08,CHO,MAG,29.0,68.5,0.423,25.5,55.833,0.457,3.5,12.667,0.276,17.333,25.333,0.684,11.5,24.167,35.667,13.333,7.333,6.0,17.0,20.5,78.833,0.495,0.449,0.185,0.253,25.8,57.017,40.45,38.183,7.417,9.1,14.633,80.417,81.567
2000-01,2000-11-09,BUL,BUL,29.286,70.429,0.416,25.0,56.857,0.44,4.286,13.571,0.316,17.571,25.857,0.68,11.714,25.429,37.143,14.143,7.714,5.714,17.286,21.714,80.429,0.492,0.446,0.193,0.249,26.243,59.343,41.971,41.486,7.843,8.786,14.929,82.243,84.114
2000-01,2000-11-12,WAR,WAR,30.5,73.625,0.414,26.5,59.75,0.444,4.0,13.875,0.288,16.625,24.25,0.686,12.25,25.375,37.625,15.875,7.625,5.75,16.625,23.0,81.625,0.484,0.441,0.188,0.226,26.812,58.575,41.9,45.275,7.825,8.825,14.388,84.35,86.675
2000-01,2000-11-14,KIN,KIN,31.667,75.889,0.417,27.556,62.222,0.443,4.111,13.667,0.301,16.778,23.889,0.702,12.333,25.444,37.778,17.333,8.667,6.222,16.667,23.111,84.222,0.487,0.444,0.18,0.221,26.778,59.478,42.167,48.1,8.756,9.5,14.356,86.067,87.5
2000-01,2000-11-16,JAZ,JAZ,31.9,76.7,0.416,27.8,63.0,0.441,4.1,13.7,0.299,16.1,22.8,0.706,12.6,25.3,37.9,17.2,8.9,5.7,17.2,23.1,84.0,0.484,0.443,0.179,0.21,27.43,61.27,43.08,48.0,9.05,8.73,14.89,86.2,88.98
2000-01,2000-11-19,BLA,MAG,31.636,76.364,0.414,27.636,62.909,0.439,4.0,13.455,0.297,16.727,24.0,0.697,12.455,25.455,37.909,17.455,9.273,5.636,17.727,23.818,84.0,0.483,0.44,0.176,0.219,27.209,62.518,43.482,49.909,9.418,8.709,15.409,86.091,89.991
2000-01,2000-11-21,KNI,MAG,32.167,76.917,0.418,28.0,63.417,0.442,4.167,13.5,0.309,17.0,24.417,0.696,12.917,25.417,38.333,17.5,9.0,5.667,18.0,23.917,85.5,0.488,0.445,0.176,0.221,28.2,62.392,43.975,49.7,9.158,8.7,15.625,87.875,92.158
