SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG,GAME_TYPE,REST
2002-03,2002-10-30,JAZ,NHO,35,80,0.438,29,70,0.414,6,10,0.6,24,33,0.727,16,25,41,22,12,3,12,26,100,0.529,0.475,0.125,0.413,36.4,62.5,48.8,62.9,13.8,4.3,11.3,115.1,86.3,regular_season,2in5+
2002-03,2002-11-01,BUL,BUL,30,78,0.385,26,67,0.388,4,11,0.364,15,21,0.714,14,25,39,18,11,5,16,22,79,0.453,0.41,0.141,0.269,32.6,67.6,48.8,60.0,12.6,7.9,15.5,90.6,96.3,regular_season,2in3
2002-03,2002-11-02,HEA,NHO,34,78,0.436,29,62,0.468,5,16,0.313,27,33,0.818,14,27,41,19,9,5,9,23,100,0.54,0.468,0.205,0.423,31.8,60.0,46.1,55.9,10.5,7.0,8.9,117.0,111.2,regular_season,3in4_2in2
2002-03,2002-11-06,SUP,NHO,32,80,0.4,25,60,0.417,7,20,0.35,15,25,0.6,15,30,45,24,8,3,15,20,86,0.473,0.444,0.25,0.313,33.3,73.2,52.3,75.0,9.3,4.7,14.2,99.8,97.4,regular_season,2in2
2002-03,2002-11-08,WAR,NHO,42,89,0.472,39,82,0.476,3,7,0.429,23,28,0.821,17,26,43,20,8,5,13,20,110,0.543,0.489,0.079,0.315,39.5,68.4,53.1,47.6,8.5,6.4,11.4,116.6,110.2,regular_season,2in3
2002-03,2002-11-10,KNI,KNI,38,94,0.404,33,76,0.434,5,18,0.278,16,24,0.667,18,31,49,20,6,4,12,20,97,0.464,0.431,0.191,0.255,34.6,59.6,47.1,52.6,6.4,5.1,10.3,103.7,97.3,regular_season,2in3
2002-03,2002-11-12,PIS,PIS,34,77,0.442,31,69,0.449,3,8,0.375,16,19,0.842,11,22,33,17,10,3,18,26,87,0.51,0.461,0.104,0.247,28.2,78.6,49.3,50.0,11.3,6.3,17.4,98.1,104.9,regular_season,2in3
2002-03,2002-11-13,TIM,NHO,36,78,0.462,28,58,0.483,8,20,0.4,22,25,0.88,12,30,42,26,4,5,13,16,102,0.573,0.513,0.256,0.321,31.6,69.8,51.9,72.2,4.5,6.0,12.7,115.5,110.9,regular_season,2in3
2002-03,2002-11-15,BUL,NHO,42,83,0.506,34,67,0.507,8,16,0.5,13,21,0.619,12,34,46,31,12,3,16,20,105,0.569,0.554,0.193,0.253,30.0,79.1,55.4,73.8,12.6,4.2,14.8,110.2,91.3,regular_season,3in4_1in2
2002-03,2002-11-16,HAW,HAW,32,92,0.348,28,77,0.364,4,15,0.267,14,19,0.737,17,29,46,13,10,1,12,21,82,0.409,0.37,0.163,0.207,28.8,72.5,46.5,40.6,10.9,1.6,10.7,89.3,96.9,regular_season,2in2
2002-03,2002-11-19,76E,NHO,40,82,0.488,36,70,0.514,4,12,0.333,15,18,0.833,15,35,50,21,5,9,19,21,99,0.55,0.512,0.146,0.22,38.5,77.8,59.5,52.5,5.5,11.3,17.4,108.8,107.7,regular_season,2in4
2002-03,2002-11-22,KNI,NHO,39,88,0.443,33,74,0.446,6,14,0.429,21,26,0.808,14,30,44,32,11,7,16,14,105,0.528,0.477,0.159,0.295,34.1,68.2,51.8,82.1,11.4,10.0,13.9,108.9,100.6,regular_season,2in3
2002-03,2002-11-23,CAV,CAV,36,87,0.414,30,76,0.395,6,11,0.545,19,22,0.864,13,37,50,22,7,5,10,24,97,0.502,0.448,0.126,0.253,31.0,86.0,58.8,61.1,7.9,7.7,9.4,109.8,95.1,regular_season,2in2
2002-03,2002-11-25,76E,76E,33,74,0.446,30,63,0.476,3,11,0.273,18,28,0.643,8,22,30,19,8,4,16,22,87,0.504,0.466,0.149,0.378,20.0,64.7,40.5,57.6,8.7,5.6,15.6,94.9,117.8,regular_season,3in4_1in2
2002-03,2002-11-27,HAW,NHO,43,80,0.538,38,71,0.535,5,9,0.556,15,19,0.789,10,21,31,34,8,5,10,20,106,0.6,0.569,0.113,0.238,32.3,60.0,47.0,79.1,9.5,7.6,10.2,125.7,111.5,regular_season,2in2
2002-03,2002-11-30,KNI,KNI,34,85,0.4,30,72,0.417,4,13,0.308,14,22,0.636,7,31,38,19,10,4,12,24,86,0.454,0.424,0.153,0.259,15.2,68.9,41.8,55.9,10.2,5.3,11.2,87.7,93.8,regular_season,3in4_2in2
2002-03,2002-12-01,CEL,CEL,31,68,0.456,27,57,0.474,4,11,0.364,20,30,0.667,11,32,43,17,9,4,24,26,86,0.53,0.485,0.162,0.441,30.6,72.7,53.8,54.8,9.7,7.8,22.8,92.7,102.4,regular_season,2in3
2002-03,2002-12-03,BUL,BUL,48,88,0.545,43,80,0.538,5,8,0.625,14,19,0.737,12,25,37,31,11,2,9,17,115,0.597,0.574,0.091,0.216,30.8,65.8,48.1,64.6,12.0,2.8,8.5,125.3,98.1,regular_season,2in3
2002-03,2002-12-04,RAP,NHO,33,83,0.398,28,72,0.389,5,11,0.455,18,22,0.818,11,39,50,21,10,2,12,17,89,0.48,0.428,0.133,0.265,25.6,81.3,54.9,63.6,11.1,2.9,11.5,98.7,82.1,regular_season,3in4_1in2
2002-03,2002-12-06,ROC,NHO,35,79,0.443,32,64,0.5,3,15,0.2,25,32,0.781,11,36,47,27,9,6,17,26,98,0.526,0.462,0.19,0.405,25.0,66.7,48.0,77.1,9.0,6.8,15.4,98.3,96.3,regular_season,3in4_1in2
2002-03,2002-12-07,BUC,BUC,27,69,0.391,20,51,0.392,7,18,0.389,33,38,0.868,8,27,35,17,7,3,8,12,94,0.548,0.442,0.261,0.551,21.6,79.4,49.3,63.0,8.4,5.5,8.5,112.2,105.1,regular_season,2in4
2002-03,2002-12-09,CLI,NHO,35,82,0.427,26,52,0.5,9,30,0.3,11,17,0.647,11,20,31,22,11,6,15,25,90,0.503,0.482,0.366,0.207,25.6,58.8,40.3,62.9,12.2,9.4,14.4,99.6,104.0,regular_season,3in4_2in2
2002-03,2002-12-12,JAZ,JAZ,31,76,0.408,20,56,0.357,11,20,0.55,20,28,0.714,10,21,31,17,12,3,15,21,93,0.526,0.48,0.263,0.368,23.8,63.6,41.3,54.8,13.7,4.5,14.5,106.6,100.8,regular_season,2in2
2002-03,2002-12-13,LAK,LAK,39,83,0.47,35,65,0.538,4,18,0.222,16,21,0.762,12,30,42,21,11,2,11,22,98,0.531,0.494,0.217,0.253,31.6,73.2,53.2,53.8,12.5,2.9,10.7,110.9,92.8,regular_season,3in4_1in2
2002-03,2002-12-15,KIN,KIN,34,79,0.43,30,69,0.435,4,10,0.4,20,24,0.833,13,27,40,21,12,2,14,18,92,0.514,0.456,0.127,0.304,28.9,77.1,50.0,61.8,13.4,3.3,13.5,102.4,119.1,regular_season,2in3
2002-03,2002-12-17,BLA,BLA,34,75,0.453,27,62,0.435,7,13,0.538,18,22,0.818,5,27,32,19,4,3,11,26,93,0.549,0.5,0.173,0.293,13.2,69.2,41.6,55.9,4.6,4.8,11.5,107.1,117.4,regular_season,4in5
2002-03,2002-12-18,WAR,WAR,32,76,0.421,27,65,0.415,5,11,0.455,37,39,0.949,9,25,34,20,4,6,12,28,106,0.569,0.454,0.145,0.513,22.0,62.5,42.0,62.5,4.4,7.6,11.4,115.3,120.8,regular_season,2in3
2002-03,2002-12-20,SUP,SUP,38,87,0.437,29,65,0.446,9,22,0.409,3,6,0.5,11,36,47,18,4,7,18,26,88,0.491,0.489,0.253,0.069,28.2,72.0,52.8,47.4,4.3,8.9,16.7,95.3,93.2,regular_season,2in4
2002-03,2002-12-23,SPU,SPU,35,94,0.372,31,81,0.383,4,13,0.308,20,30,0.667,13,30,43,18,12,6,12,28,94,0.438,0.394,0.138,0.319,24.1,78.9,46.7,51.4,11.9,8.8,10.1,93.1,98.0,regular_season,3in4_1in2
2002-03,2002-12-26,MAV,NHO,31,79,0.392,27,65,0.415,4,14,0.286,15,20,0.75,13,40,53,27,2,3,18,19,81,0.461,0.418,0.177,0.253,27.7,81.6,55.2,87.1,2.2,3.9,17.0,88.6,90.8,regular_season,2in5+
2002-03,2002-12-28,PAC,PAC,34,94,0.362,29,79,0.367,5,15,0.333,11,16,0.688,16,31,47,18,10,5,14,20,84,0.416,0.388,0.16,0.17,28.6,83.8,50.5,52.9,10.4,7.8,12.2,87.3,94.5,regular_season,3in4_2in2
