SEASON,DATE,OPPONENT,HOME_TEAM,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG,GAME_TYPE,REST
2005-06,2005-12-03,MAV,MAV,33,75,0.44,31,67,0.463,2,8,0.25,20,26,0.769,8,24,32,12,5,5,14,26,88,0.509,0.453,0.107,0.347,20.0,68.6,42.7,36.4,5.6,7.6,13.9,99.4,109.6,regular_season,2in2
2005-06,2005-12-06,GRI,GRI,31,80,0.388,29,69,0.42,2,11,0.182,9,17,0.529,12,26,38,17,6,2,13,26,73,0.417,0.4,0.138,0.213,26.1,78.8,48.1,54.8,7.2,4.1,12.9,87.8,107.0,regular_season,2in3
2005-06,2005-12-07,CEL,NOH,32,77,0.416,32,74,0.432,0,3,0.0,23,33,0.697,11,25,36,16,7,4,14,21,87,0.475,0.416,0.039,0.429,26.8,69.4,46.8,50.0,7.8,6.8,13.3,96.6,112.1,regular_season,3in4_1in2
2005-06,2005-12-09,BLA,BLA,35,72,0.486,31,63,0.492,4,9,0.444,21,25,0.84,6,29,35,13,7,3,15,26,95,0.572,0.514,0.125,0.347,17.6,69.0,46.1,37.1,7.6,4.2,15.3,103.2,106.5,regular_season,2in3
2005-06,2005-12-11,KIN,KIN,36,77,0.468,30,68,0.441,6,9,0.667,22,26,0.846,14,19,33,22,10,3,15,27,100,0.565,0.506,0.117,0.338,35.0,59.4,45.8,61.1,11.4,5.0,14.5,113.9,125.3,regular_season,2in3
2005-06,2005-12-12,SUN,SUN,33,77,0.429,27,67,0.403,6,10,0.6,19,23,0.826,5,36,41,16,11,1,13,15,91,0.522,0.468,0.13,0.299,13.5,85.7,51.9,48.5,11.8,1.8,13.0,97.3,93.0,regular_season,2in3
2005-06,2005-12-14,CLI,NOH,37,75,0.493,30,62,0.484,7,13,0.538,21,30,0.7,6,33,39,19,7,2,9,22,102,0.578,0.54,0.173,0.4,16.2,84.6,51.3,51.4,7.8,3.1,9.3,113.2,98.8,regular_season,2in2
2005-06,2005-12-16,SUN,NOH,38,84,0.452,36,74,0.486,2,10,0.2,10,16,0.625,11,32,43,19,6,9,17,16,88,0.483,0.464,0.119,0.19,22.4,71.1,45.7,50.0,6.3,14.3,15.7,92.2,105.8,regular_season,3in4_1in2
2005-06,2005-12-18,SPU,NOH,38,86,0.442,37,80,0.462,1,6,0.167,12,16,0.75,10,28,38,20,15,4,12,17,89,0.478,0.448,0.07,0.186,26.3,82.4,52.8,52.6,16.7,7.1,11.4,99.2,84.7,regular_season,2in3
2005-06,2005-12-21,TIM,TIM,27,83,0.325,24,75,0.32,3,8,0.375,12,20,0.6,10,27,37,12,8,4,10,20,69,0.376,0.343,0.096,0.241,20.8,75.0,44.0,44.4,9.1,6.1,9.8,78.6,100.2,regular_season,3in4_2in2
2005-06,2005-12-23,BUC,BUC,31,81,0.383,26,67,0.388,5,14,0.357,27,39,0.692,15,31,46,18,6,1,10,23,94,0.479,0.414,0.173,0.481,31.9,75.6,52.3,58.1,6.7,1.7,9.2,104.6,112.4,regular_season,2in3
2005-06,2005-12-28,ROC,NOH,36,75,0.48,30,62,0.484,6,13,0.462,14,26,0.538,5,35,40,27,6,5,9,24,92,0.532,0.52,0.173,0.347,12.5,74.5,46.0,75.0,6.7,8.9,9.4,103.4,101.2,regular_season,2in3
2005-06,2005-12-29,SPU,SPU,32,77,0.416,27,65,0.415,5,12,0.417,15,20,0.75,9,23,32,16,7,4,19,20,84,0.49,0.448,0.156,0.26,22.0,79.3,45.7,50.0,7.7,6.9,18.1,91.8,121.3,regular_season,3in4_2in2
2005-06,2005-12-31,MAV,NOH,33,72,0.458,29,64,0.453,4,8,0.5,20,29,0.69,13,26,39,18,6,2,15,23,90,0.531,0.486,0.111,0.403,34.2,68.4,51.3,54.5,7.1,3.3,15.0,106.0,111.9,regular_season,2in3
2005-06,2006-01-02,BOB,NOH,37,78,0.474,33,67,0.493,4,11,0.364,25,35,0.714,16,25,41,21,8,5,14,20,103,0.551,0.5,0.141,0.449,38.1,59.5,48.8,56.8,9.0,9.1,13.0,116.4,97.2,regular_season,2in3
2005-06,2006-01-04,HEA,NOH,38,77,0.494,30,63,0.476,8,14,0.571,23,30,0.767,10,30,40,23,10,4,10,26,107,0.593,0.545,0.182,0.39,23.3,69.8,46.5,60.5,11.2,7.5,10.0,120.0,103.2,regular_season,2in2
2005-06,2006-01-06,BLA,NOH,35,81,0.432,30,64,0.469,5,17,0.294,15,20,0.75,16,28,44,13,5,7,14,12,90,0.501,0.463,0.21,0.247,36.4,80.0,55.7,37.1,5.9,12.7,13.5,105.7,93.9,regular_season,3in4_1in2
2005-06,2006-01-07,HAW,HAW,34,76,0.447,31,68,0.456,3,8,0.375,22,29,0.759,14,22,36,13,10,3,17,17,93,0.524,0.467,0.105,0.382,33.3,71.0,49.3,38.2,11.2,5.6,16.1,104.5,113.4,regular_season,3in4_2in2
2005-06,2006-01-10,PIS,NOH,34,75,0.453,30,68,0.441,4,7,0.571,14,16,0.875,12,27,39,15,5,3,14,17,86,0.524,0.48,0.093,0.213,30.0,79.4,52.7,44.1,6.1,5.5,14.6,104.2,116.3,regular_season,2in3
2005-06,2006-01-13,KIN,NOH,34,82,0.415,28,73,0.384,6,9,0.667,16,20,0.8,9,37,46,19,16,8,17,22,90,0.496,0.451,0.11,0.244,18.8,80.4,48.9,55.9,16.7,13.1,15.8,93.7,79.1,regular_season,2in4
2005-06,2006-01-14,ROC,ROC,30,72,0.417,29,62,0.468,1,10,0.1,25,34,0.735,12,30,42,16,5,5,10,20,86,0.494,0.424,0.139,0.472,27.3,78.9,51.2,53.3,5.9,8.6,10.3,102.0,94.9,regular_season,2in2
2005-06,2006-01-16,BOB,BOB,36,76,0.474,35,71,0.493,1,5,0.2,34,41,0.829,10,38,48,18,10,9,21,29,107,0.569,0.48,0.066,0.539,25.0,80.9,55.2,50.0,9.8,14.1,18.3,105.2,90.4,regular_season,3in4_1in2
2005-06,2006-01-18,GRI,NOH,34,76,0.447,32,70,0.457,2,6,0.333,17,21,0.81,14,30,44,23,4,5,10,22,87,0.51,0.461,0.079,0.276,34.1,71.4,53.0,67.6,5.0,9.6,10.5,108.9,98.9,regular_season,3in4_1in2
2005-06,2006-01-20,WIZ,WIZ,38,78,0.487,33,67,0.493,5,11,0.455,18,21,0.857,9,25,34,22,9,2,12,20,99,0.567,0.519,0.141,0.269,22.0,65.8,43.0,57.9,9.9,2.7,12.1,108.8,120.9,regular_season,2in3
2005-06,2006-01-21,KNI,KNI,38,78,0.487,32,68,0.471,6,10,0.6,27,32,0.844,8,26,34,25,8,6,15,28,109,0.592,0.526,0.128,0.41,23.5,66.7,46.6,65.8,8.4,9.4,14.0,115.1,103.5,regular_season,3in4_2in2
2005-06,2006-01-23,CEL,CEL,27,76,0.355,25,65,0.385,2,11,0.182,22,32,0.688,12,33,45,14,7,5,18,19,78,0.433,0.368,0.145,0.421,26.1,76.7,50.6,51.9,7.6,7.8,16.7,84.3,98.3,regular_season,3in4_1in2
2005-06,2006-01-25,SPU,NOH,22,71,0.31,21,66,0.318,1,5,0.2,23,30,0.767,8,34,42,7,6,8,10,19,68,0.404,0.317,0.07,0.423,18.6,69.4,45.7,31.8,7.4,13.6,10.6,83.8,103.6,regular_season,2in4
2005-06,2006-01-28,GRI,GRI,34,76,0.447,31,69,0.449,3,7,0.429,24,29,0.828,7,36,43,19,7,2,9,22,95,0.535,0.467,0.092,0.382,17.9,87.8,53.8,55.9,8.0,5.1,9.2,108.6,98.3,regular_season,4in5
2005-06,2006-01-30,BUC,NOH,37,78,0.474,34,69,0.493,3,9,0.333,17,21,0.81,11,32,43,19,6,7,20,23,94,0.539,0.494,0.115,0.269,34.4,74.4,57.3,51.4,6.6,11.1,18.6,102.7,101.6,regular_season,3in4_2in2
2005-06,2006-02-01,BUL,NOH,36,82,0.439,31,68,0.456,5,14,0.357,23,31,0.742,6,28,34,21,8,5,8,26,100,0.523,0.47,0.171,0.378,14.3,75.7,43.0,58.3,8.5,9.6,7.7,106.4,101.1,regular_season,2in2
2005-06,2006-02-04,LAK,NOH,42,74,0.568,37,67,0.552,5,7,0.714,17,20,0.85,9,31,40,23,2,4,17,18,106,0.64,0.601,0.095,0.27,27.3,66.0,50.0,54.8,2.2,8.0,17.0,118.9,101.0,regular_season,2in4
2005-06,2006-02-06,NNE,NNE,32,74,0.432,27,64,0.422,5,10,0.5,22,26,0.846,5,30,35,22,6,2,9,24,91,0.533,0.466,0.135,0.351,12.5,88.2,47.3,68.8,6.8,3.9,9.5,103.2,112.2,regular_season,2in3
2005-06,2006-02-08,SUP,NOH,39,75,0.52,33,58,0.569,6,17,0.353,25,32,0.781,10,31,41,23,9,5,14,20,109,0.612,0.56,0.227,0.427,28.6,72.1,52.6,59.0,9.8,7.7,13.6,118.8,111.1,regular_season,2in3
2005-06,2006-02-10,KNI,NOH,38,73,0.521,35,64,0.547,3,9,0.333,32,44,0.727,13,27,40,22,2,3,5,24,111,0.601,0.541,0.123,0.603,32.5,64.3,48.8,57.9,2.4,5.1,5.1,132.7,119.5,regular_season,3in4_1in2
2005-06,2006-02-11,TIM,TIM,36,78,0.462,32,73,0.438,4,5,0.8,24,33,0.727,6,29,35,9,7,5,8,24,100,0.54,0.487,0.064,0.423,14.3,61.7,39.3,25.0,7.7,6.8,8.0,109.5,102.9,regular_season,2in2
2005-06,2006-02-13,WIZ,NOH,42,86,0.488,40,77,0.519,2,9,0.222,11,13,0.846,16,24,40,21,9,1,14,23,97,0.529,0.5,0.105,0.151,36.4,66.7,50.0,50.0,10.3,1.5,13.2,110.8,109.7,regular_season,3in4_1in2
2005-06,2006-02-15,BLA,NOH,39,86,0.453,36,72,0.5,3,14,0.214,21,29,0.724,15,36,51,20,5,4,8,16,102,0.516,0.471,0.163,0.337,34.9,78.3,57.3,51.3,5.7,6.5,7.5,115.5,97.4,regular_season,3in4_2in2
2005-06,2006-02-21,PAC,PAC,25,74,0.338,22,64,0.344,3,10,0.3,22,28,0.786,11,28,39,16,10,3,16,16,75,0.434,0.358,0.135,0.378,25.0,63.6,44.3,64.0,11.4,4.8,15.6,85.7,110.9,regular_season,2in5+
2005-06,2006-02-22,JAZ,NOH,25,70,0.357,22,57,0.386,3,13,0.231,23,26,0.885,8,34,42,12,11,6,18,28,76,0.467,0.379,0.186,0.371,17.4,77.3,46.7,48.0,12.2,9.2,18.1,84.3,90.9,regular_season,2in2
2005-06,2006-02-25,JAZ,JAZ,37,74,0.5,32,62,0.516,5,12,0.417,21,27,0.778,12,32,44,16,11,5,23,26,100,0.582,0.534,0.162,0.365,32.4,78.0,56.4,43.2,11.5,7.5,21.1,104.4,99.2,regular_season,4in5
2005-06,2006-02-26,BLA,BLA,32,74,0.432,29,64,0.453,3,10,0.3,21,27,0.778,14,32,46,15,3,3,11,25,88,0.512,0.453,0.135,0.365,35.9,80.0,58.2,46.9,3.7,4.8,11.4,109.4,93.2,regular_season,2in3
2005-06,2006-02-28,SUP,SUP,37,82,0.451,31,65,0.477,6,17,0.353,24,29,0.828,15,21,36,27,8,3,11,26,104,0.549,0.488,0.207,0.354,33.3,65.6,46.8,73.0,9.0,5.0,10.4,116.4,127.6,regular_season,2in3
2005-06,2006-03-01,CLI,CLI,27,74,0.365,27,65,0.415,0,9,0.0,13,21,0.619,6,31,37,19,6,6,14,14,67,0.402,0.365,0.122,0.284,15.4,79.5,47.4,70.4,6.7,10.7,14.4,75.2,99.9,regular_season,2in4
2005-06,2006-03-06,SUN,NOH,35,79,0.443,32,63,0.508,3,16,0.188,15,24,0.625,12,32,44,18,6,3,9,20,88,0.491,0.462,0.203,0.304,26.1,71.1,48.4,51.4,7.0,5.3,9.1,102.8,117.9,regular_season,2in3
2005-06,2006-03-08,LAK,NOH,42,86,0.488,38,75,0.507,4,11,0.364,19,22,0.864,15,19,34,22,8,3,13,27,107,0.559,0.512,0.128,0.256,37.5,54.3,45.3,52.4,9.0,4.8,12.0,120.8,127.6,regular_season,2in4
2005-06,2006-03-10,PAC,NOH,29,69,0.42,27,62,0.435,2,7,0.286,30,40,0.75,11,29,40,15,7,4,10,23,90,0.52,0.435,0.101,0.58,28.9,63.0,47.6,51.7,8.4,6.0,10.4,107.4,109.8,regular_season,2in2
2005-06,2006-03-12,NNE,NOH,33,81,0.407,29,68,0.426,4,13,0.308,14,19,0.737,8,25,33,14,14,2,10,26,84,0.47,0.432,0.16,0.235,17.8,89.3,45.2,42.4,15.6,4.5,10.1,93.7,105.9,regular_season,2in3
2005-06,2006-03-14,SPU,SPU,33,73,0.452,32,67,0.478,1,6,0.167,14,20,0.7,6,25,31,16,9,2,15,24,81,0.495,0.459,0.082,0.274,18.8,65.8,44.3,48.5,10.4,3.9,15.5,93.8,111.2,regular_season,2in3
2005-06,2006-03-18,NUG,NOH,34,82,0.415,29,61,0.475,5,21,0.238,21,26,0.808,14,29,43,23,6,5,16,21,94,0.503,0.445,0.256,0.317,32.6,74.4,52.4,67.6,6.6,8.3,14.6,102.8,119.2,regular_season,3in4_2in2
2005-06,2006-03-21,CLI,NOH,44,85,0.518,32,63,0.508,12,22,0.545,20,29,0.69,13,22,35,29,6,4,11,19,120,0.614,0.588,0.259,0.341,29.5,78.6,48.6,65.9,6.4,7.4,10.1,127.3,114.6,regular_season,3in4_1in2
2005-06,2006-03-23,ROC,NOH,35,97,0.361,30,76,0.395,5,21,0.238,17,19,0.895,21,30,51,20,12,4,10,19,92,0.437,0.387,0.216,0.196,36.8,90.9,56.7,57.1,13.2,8.9,8.7,101.5,102.6,regular_season,2in3
2005-06,2006-03-24,BUL,BUL,26,74,0.351,24,67,0.358,2,7,0.286,28,36,0.778,12,30,42,16,12,1,14,25,82,0.456,0.365,0.095,0.486,24.5,73.2,46.7,61.5,13.2,1.8,13.5,90.5,106.0,regular_season,3in4_1in2
2005-06,2006-03-26,LAK,LAK,38,85,0.447,34,74,0.459,4,11,0.364,14,20,0.7,11,34,45,19,5,3,13,31,94,0.501,0.471,0.129,0.235,24.4,89.5,54.2,50.0,5.4,6.0,12.2,102.3,114.3,regular_season,2in3
2005-06,2006-03-27,JAZ,JAZ,30,73,0.411,25,58,0.431,5,15,0.333,15,26,0.577,6,17,23,17,8,3,12,31,80,0.474,0.445,0.205,0.356,15.8,56.7,33.8,56.7,9.2,5.5,12.4,92.1,119.8,regular_season,3in4_2in2
2005-06,2006-03-29,WAR,WAR,34,85,0.4,30,72,0.417,4,13,0.308,14,18,0.778,17,30,47,18,8,4,11,23,86,0.463,0.424,0.153,0.212,34.0,65.2,49.0,52.9,9.4,7.5,10.6,101.4,100.2,regular_season,3in4_2in2
2005-06,2006-03-31,GRI,NOH,38,64,0.594,34,56,0.607,4,8,0.5,27,31,0.871,11,22,33,18,4,3,14,26,107,0.689,0.625,0.125,0.484,39.3,81.5,60.0,47.4,4.9,6.7,15.3,131.2,125.0,regular_season,2in4
2005-06,2006-04-02,RAP,RAP,45,99,0.455,41,85,0.482,4,14,0.286,26,31,0.839,14,44,58,30,7,7,17,19,120,0.533,0.475,0.141,0.313,26.9,71.0,50.9,66.7,6.3,8.5,13.1,107.3,101.0,regular_season,2in2
2005-06,2006-04-04,PIS,PIS,39,82,0.476,37,76,0.487,2,6,0.333,13,15,0.867,12,17,29,21,12,3,10,23,93,0.525,0.488,0.073,0.183,29.3,56.7,40.8,53.8,14.2,5.3,10.1,110.2,119.6,regular_season,2in3
2005-06,2006-04-05,WAR,NOH,44,95,0.463,39,82,0.476,5,13,0.385,21,28,0.75,13,32,45,26,12,4,7,23,114,0.531,0.489,0.137,0.295,27.1,74.4,49.5,59.1,12.2,6.9,6.1,116.2,111.1,regular_season,2in2
2005-06,2006-04-07,RAP,NOH,39,79,0.494,33,66,0.5,6,13,0.462,11,18,0.611,8,35,43,22,4,6,14,16,95,0.546,0.532,0.165,0.228,22.9,72.9,51.8,56.4,4.5,12.8,13.9,107.6,100.8,regular_season,2in2
2005-06,2006-04-08,MAV,MAV,32,72,0.444,31,68,0.456,1,4,0.25,12,16,0.75,9,21,30,12,3,4,18,19,77,0.487,0.451,0.056,0.222,21.4,58.3,38.5,37.5,3.5,6.2,18.5,89.1,116.9,regular_season,4in5
2005-06,2006-04-10,CAV,NOH,33,79,0.418,30,66,0.455,3,13,0.231,32,39,0.821,19,30,49,13,4,3,7,17,101,0.525,0.437,0.165,0.494,38.8,85.7,58.3,39.4,4.8,5.9,6.8,122.1,124.5,regular_season,3in4_2in2
2005-06,2006-04-12,SUP,NOH,38,82,0.463,36,78,0.462,2,4,0.5,26,33,0.788,19,25,44,18,9,0,17,18,104,0.539,0.476,0.049,0.402,48.7,71.4,59.5,47.4,10.0,0.0,15.0,115.9,110.3,regular_season,2in3
2005-06,2006-04-14,JAZ,NOH,39,83,0.47,36,73,0.493,3,10,0.3,23,26,0.885,12,27,39,13,5,4,8,23,104,0.551,0.488,0.12,0.313,31.6,71.1,51.3,33.3,5.8,6.3,7.8,120.1,121.2,regular_season,2in3
2005-06,2006-04-16,KIN,KIN,32,73,0.438,30,68,0.441,2,5,0.4,13,21,0.619,5,29,34,17,5,7,14,19,79,0.48,0.452,0.068,0.288,14.7,76.3,47.2,53.1,5.7,13.7,14.5,90.5,110.0,regular_season,3in4_1in2
2005-06,2006-04-17,SUN,SUN,30,89,0.337,27,76,0.355,3,13,0.231,15,17,0.882,13,31,44,12,7,1,11,13,78,0.404,0.354,0.146,0.191,24.1,93.9,50.6,40.0,7.6,2.4,10.2,85.0,125.4,regular_season,2in3
2005-06,2006-04-19,LAK,LAK,40,84,0.476,36,74,0.486,4,10,0.4,11,16,0.688,9,30,39,23,3,0,15,19,95,0.522,0.5,0.119,0.19,23.1,78.9,50.6,57.5,3.2,0.0,14.1,100.8,122.0,regular_season,3in4_1in2
2006-07,2006-11-01,CEL,CEL,36,84,0.429,35,73,0.479,1,11,0.091,18,33,0.545,10,36,46,17,6,4,15,31,91,0.462,0.435,0.131,0.393,19.2,78.3,46.9,47.2,6.0,6.8,13.2,90.3,86.4,regular_season,2in5+
2006-07,2006-11-03,PAC,PAC,37,84,0.44,34,70,0.486,3,14,0.214,23,27,0.852,19,34,53,16,2,4,17,22,100,0.521,0.458,0.167,0.321,45.2,75.6,60.9,43.2,2.2,7.4,15.1,112.3,102.2,regular_season,2in3
2006-07,2006-11-05,ROC,NOH,33,70,0.471,24,54,0.444,9,16,0.563,21,35,0.6,9,26,35,20,12,3,16,23,96,0.562,0.536,0.229,0.5,20.5,61.9,40.7,60.6,13.1,5.8,15.8,104.8,98.3,regular_season,2in3
2006-07,2006-11-07,WAR,NOH,38,89,0.427,32,74,0.432,6,15,0.4,15,18,0.833,21,31,52,19,5,2,16,17,97,0.5,0.461,0.169,0.202,45.7,77.5,60.5,50.0,5.6,3.6,14.2,109.0,104.5,regular_season,2in3
2006-07,2006-11-09,WAR,WAR,41,81,0.506,36,68,0.529,5,13,0.385,29,39,0.744,20,25,45,22,4,3,19,27,116,0.591,0.537,0.16,0.481,46.5,78.1,60.0,53.7,4.2,7.1,16.2,122.2,127.5,regular_season,3in4_2in2
2006-07,2006-11-10,BLA,BLA,36,83,0.434,31,65,0.477,5,18,0.278,14,16,0.875,13,31,44,19,3,3,15,24,91,0.505,0.464,0.217,0.193,31.7,79.5,55.0,52.8,3.4,5.8,14.3,103.5,104.6,regular_season,2in4
2006-07,2006-11-12,CLI,CLI,31,68,0.456,29,55,0.527,2,13,0.154,12,19,0.632,10,28,38,13,7,5,26,22,76,0.498,0.471,0.191,0.279,31.3,68.3,52.1,41.9,8.0,8.1,25.4,86.4,104.6,regular_season,2in4
2006-07,2006-11-14,BOB,NOH,35,86,0.407,28,70,0.4,7,16,0.438,17,26,0.654,12,32,44,15,10,6,10,21,94,0.482,0.448,0.186,0.302,23.5,74.4,46.8,42.9,10.7,8.6,9.3,100.9,91.3,regular_season,2in4
2006-07,2006-11-15,PIS,PIS,38,86,0.442,34,74,0.459,4,12,0.333,20,23,0.87,19,25,44,18,4,3,7,20,100,0.52,0.465,0.14,0.267,41.3,75.8,55.7,47.4,4.9,5.5,6.8,122.5,121.2,regular_season,2in5+
2006-07,2006-11-18,TIM,TIM,39,81,0.481,35,71,0.493,4,10,0.4,17,20,0.85,10,27,37,17,5,3,15,22,99,0.551,0.506,0.123,0.247,23.8,60.0,42.5,43.6,5.4,4.2,14.3,107.8,104.5,regular_season,3in4_2in2
2006-07,2006-11-21,HEA,NOH,37,88,0.42,26,69,0.377,11,19,0.579,16,32,0.5,14,38,52,25,8,4,11,18,101,0.495,0.483,0.216,0.364,26.4,70.4,48.6,67.6,8.4,6.2,9.7,105.5,89.8,regular_season,4in5
2006-07,2006-11-22,SUN,SUN,34,85,0.4,33,71,0.465,1,14,0.071,14,19,0.737,13,27,40,7,10,1,12,17,83,0.445,0.406,0.165,0.224,26.5,84.4,49.4,20.6,11.0,2.1,11.4,91.4,101.4,regular_season,2in3
2006-07,2006-11-24,TIM,NOH,27,80,0.338,24,63,0.381,3,17,0.176,22,26,0.846,9,33,42,13,7,5,8,19,79,0.432,0.356,0.213,0.325,17.0,80.5,44.7,48.1,7.9,8.1,8.0,88.6,96.5,regular_season,2in3
2006-07,2006-11-25,MAV,MAV,28,78,0.359,25,68,0.368,3,10,0.3,14,26,0.538,14,35,49,8,10,5,19,30,73,0.408,0.378,0.128,0.333,26.9,81.4,51.6,28.6,10.8,10.0,17.5,78.8,91.8,regular_season,4in5
2006-07,2006-11-28,RAP,NOH,32,77,0.416,29,65,0.446,3,12,0.25,10,18,0.556,13,28,41,16,8,3,16,18,77,0.453,0.435,0.156,0.234,31.7,66.7,49.4,50.0,9.4,5.4,15.9,90.8,110.9,regular_season,2in4
2006-07,2006-12-01,BUL,NOH,36,78,0.462,27,60,0.45,9,18,0.5,27,40,0.675,11,33,44,25,7,6,18,22,108,0.565,0.519,0.231,0.513,25.0,76.7,50.6,69.4,7.0,9.2,15.8,107.7,110.7,regular_season,2in4
2006-07,2006-12-06,LAK,LAK,44,92,0.478,38,77,0.494,6,15,0.4,11,17,0.647,20,29,49,20,8,3,15,21,105,0.528,0.511,0.163,0.185,43.5,85.3,61.3,45.5,8.7,5.6,13.1,113.6,96.3,regular_season,2in3
2006-07,2006-12-08,SUP,SUP,28,72,0.389,25,59,0.424,3,13,0.231,15,26,0.577,11,29,40,13,5,2,27,21,74,0.443,0.41,0.181,0.361,26.8,74.4,50.0,46.4,5.2,3.1,24.4,77.1,97.9,regular_season,3in4_1in2
2006-07,2006-12-09,WAR,WAR,30,70,0.429,26,52,0.5,4,18,0.222,16,24,0.667,7,31,38,18,8,3,21,21,80,0.497,0.457,0.257,0.343,17.5,77.5,47.5,60.0,8.6,5.5,20.7,85.9,108.5,regular_season,3in4_2in2
2006-07,2006-12-11,CAV,NOH,40,73,0.548,39,61,0.639,1,12,0.083,14,20,0.7,8,28,36,21,5,5,9,14,95,0.581,0.555,0.164,0.274,25.8,60.9,46.8,52.5,6.3,7.9,9.9,118.8,111.3,regular_season,3in4_1in2
