SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2012-13,38.098,82.707,0.461,27.524,53.817,0.513,10.573,28.89,0.366,19.183,25.451,0.755,11.085,32.341,43.427,23.195,8.28,4.378,16.439,20.268,105.951,0.565,0.525,0.35,0.311,26.222,75.317,51.145,60.784,8.538,6.828,14.877,109.759,106.033
2013-14,38.024,80.524,0.474,28.524,53.951,0.53,9.5,26.573,0.357,22.122,31.085,0.714,11.22,34.11,45.329,21.402,7.573,5.622,16.134,20.439,107.671,0.573,0.533,0.33,0.392,27.215,74.51,52.077,55.833,7.728,8.578,14.626,110.929,106.315
2014-15,36.976,83.317,0.445,25.598,50.634,0.506,11.378,32.683,0.348,18.598,26.012,0.718,11.683,32.0,43.683,22.195,9.476,4.963,16.659,21.988,103.927,0.55,0.514,0.393,0.319,26.537,73.327,49.989,60.054,9.741,7.943,14.928,106.996,103.424
2015-16,37.732,83.5,0.452,27.024,52.61,0.515,10.707,30.89,0.348,20.378,29.354,0.7,11.341,31.72,43.061,22.207,10.012,5.244,15.939,21.829,106.549,0.553,0.517,0.37,0.357,25.443,73.028,49.046,58.802,10.134,9.012,14.206,108.362,108.251
2016-17,40.305,87.22,0.463,25.902,46.902,0.555,14.402,40.317,0.356,20.329,26.549,0.765,10.878,33.488,44.366,25.244,8.171,4.293,15.122,19.927,115.341,0.585,0.546,0.462,0.307,24.359,76.055,50.102,62.587,8.077,7.179,13.255,114.812,109.21
2017-18,38.707,84.22,0.46,23.39,41.902,0.562,15.317,42.317,0.364,19.622,25.134,0.78,9.012,34.451,43.463,21.549,8.524,4.78,13.841,19.476,112.354,0.59,0.551,0.502,0.303,21.213,80.234,50.898,55.57,8.682,8.371,12.683,114.744,106.152
2018-19,39.244,87.354,0.451,23.11,41.976,0.557,16.134,45.378,0.354,19.293,24.402,0.792,10.195,31.866,42.061,21.232,8.537,4.939,13.341,21.988,113.915,0.582,0.543,0.52,0.284,22.601,74.68,48.171,54.041,8.64,8.835,11.998,115.539,110.744
2019-20,40.778,90.444,0.452,25.139,45.153,0.56,15.639,45.292,0.346,20.611,26.056,0.794,9.778,34.5,44.278,21.625,8.708,5.153,14.681,21.75,117.806,0.579,0.539,0.502,0.291,21.054,75.662,48.036,53.285,8.331,9.142,12.596,113.043,110.186
2020-21,39.25,88.5,0.444,25.472,47.903,0.533,13.778,40.597,0.339,16.514,22.306,0.741,9.319,33.278,42.597,23.597,7.583,5.014,14.722,19.542,108.792,0.554,0.522,0.459,0.256,19.754,77.269,47.267,59.972,7.447,9.232,12.992,107.151,114.933
2021-22,39.378,86.378,0.457,25.902,47.72,0.546,13.476,38.659,0.346,17.488,24.512,0.713,9.585,32.439,42.024,23.561,7.317,4.659,16.476,20.634,109.72,0.566,0.535,0.447,0.288,21.629,74.334,47.907,59.766,7.226,8.761,14.478,108.456,116.863
2022-23,40.598,88.866,0.457,30.159,56.927,0.53,10.439,31.939,0.323,19.11,25.341,0.752,13.415,32.866,46.28,22.378,7.317,4.561,16.244,20.476,110.744,0.554,0.516,0.361,0.288,30.068,76.006,52.661,55.239,7.361,9.212,13.963,111.385,119.34
2023-24,41.768,90.963,0.459,29.049,54.817,0.529,12.72,36.146,0.352,18.073,23.366,0.769,11.463,33.988,45.451,24.817,7.793,4.573,12.744,20.756,114.329,0.566,0.53,0.398,0.26,24.916,75.984,50.229,59.529,7.806,8.644,11.144,114.63,113.511
