SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2014-15,41.585,87.037,0.479,30.817,60.0,0.516,10.768,27.037,0.398,16.012,20.841,0.767,10.402,34.317,44.72,27.415,9.293,6.049,14.451,19.854,109.951,0.573,0.541,0.312,0.243,23.633,74.899,50.113,65.82,9.421,9.406,13.088,111.574,101.322
2015-16,42.549,87.305,0.488,29.415,55.695,0.53,13.134,31.61,0.414,16.659,21.829,0.768,9.951,36.244,46.195,28.939,8.402,6.073,15.183,20.744,114.89,0.594,0.564,0.363,0.253,23.307,76.179,51.284,67.879,8.343,9.217,13.476,114.62,103.812
2016-17,43.073,87.073,0.496,31.098,55.829,0.559,11.976,31.244,0.386,17.768,22.561,0.784,9.39,35.037,44.427,30.378,9.573,6.768,14.768,19.329,115.89,0.599,0.565,0.359,0.261,22.552,75.0,50.535,70.311,9.518,11.072,13.232,115.649,104.013
2017-18,42.793,85.134,0.503,31.5,56.232,0.562,11.293,28.902,0.389,16.585,20.341,0.814,8.427,35.085,43.512,29.293,8.0,7.463,15.427,19.598,113.463,0.604,0.57,0.339,0.241,20.712,76.504,50.578,68.26,7.999,12.373,14.074,113.57,107.722
2018-19,44.049,89.768,0.491,30.793,55.329,0.557,13.256,34.439,0.384,16.329,20.39,0.804,9.72,36.463,46.183,29.427,7.622,6.402,14.256,21.427,117.683,0.597,0.565,0.382,0.23,22.48,77.471,51.143,66.641,7.483,11.117,12.618,116.016,109.651
2019-20,38.615,88.154,0.439,28.185,56.892,0.499,10.431,31.262,0.332,18.677,23.246,0.8,9.954,32.892,42.846,25.585,8.215,4.6,14.908,20.062,106.338,0.541,0.498,0.355,0.266,21.186,76.923,47.891,66.289,8.106,8.543,13.177,105.142,113.792
2020-21,41.243,88.162,0.469,26.716,49.554,0.542,14.527,38.608,0.375,16.486,21.014,0.782,8.027,35.108,43.135,27.568,8.135,4.824,15.149,21.216,113.5,0.584,0.551,0.438,0.241,17.942,76.65,47.764,66.743,7.936,8.743,13.465,111.019,110.101
2021-22,40.524,86.427,0.469,26.183,47.024,0.558,14.341,39.402,0.365,15.61,20.305,0.772,9.756,35.732,45.488,27.11,8.768,4.537,14.89,21.012,111.0,0.583,0.552,0.456,0.237,22.761,79.039,51.657,66.779,8.88,9.04,13.49,112.541,106.917
2022-23,43.146,90.159,0.48,26.524,46.988,0.566,16.622,43.171,0.385,16.024,20.183,0.794,10.537,34.061,44.598,29.829,7.171,3.939,16.293,21.427,118.939,0.602,0.572,0.48,0.226,24.262,75.989,50.665,69.111,6.991,7.174,14.171,116.33,114.571
2023-24,43.554,91.506,0.477,28.843,52.675,0.548,14.711,38.831,0.378,15.663,20.084,0.777,12.096,34.554,46.651,29.169,6.952,4.578,14.337,19.458,117.482,0.587,0.558,0.424,0.224,27.113,76.047,52.047,66.96,6.963,8.702,12.502,117.701,115.345
