SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,38.39,83.793,0.459,34.463,72.805,0.475,3.927,10.988,0.356,16.634,21.183,0.784,12.22,30.122,42.341,25.402,8.317,5.561,13.854,23.171,97.341,0.524,0.482,0.132,0.257,28.307,71.813,49.968,66.13,9.024,8.128,12.928,105.787,104.18
2001-02,38.72,83.988,0.463,33.89,71.22,0.477,4.829,12.768,0.388,17.061,21.39,0.798,12.915,31.244,44.159,24.305,6.378,5.207,13.378,21.22,99.329,0.533,0.492,0.153,0.259,30.966,73.774,52.779,62.589,7.035,8.011,12.498,109.57,105.768
2002-03,38.683,83.037,0.466,35.073,73.232,0.48,3.61,9.805,0.362,17.146,22.268,0.767,11.695,31.878,43.573,25.244,6.744,5.28,13.707,20.78,98.122,0.529,0.488,0.118,0.272,27.888,72.982,51.04,64.944,7.332,7.894,12.821,106.574,104.265
2003-04,36.988,80.134,0.462,33.012,69.195,0.477,3.976,10.939,0.362,16.598,21.256,0.784,10.671,32.256,42.927,23.049,6.841,5.634,12.72,21.11,94.549,0.529,0.487,0.136,0.271,26.47,72.755,50.915,62.31,7.678,8.485,12.43,105.854,99.663
2004-05,37.134,80.841,0.46,32.317,66.878,0.485,4.817,13.963,0.349,17.671,22.195,0.796,11.549,31.463,43.012,23.39,5.61,5.451,13.159,21.634,96.756,0.535,0.49,0.173,0.279,28.356,71.616,50.935,63.023,6.289,8.14,12.698,108.26,106.616
2005-06,35.22,77.317,0.457,31.439,65.829,0.48,3.78,11.488,0.326,17.512,23.11,0.758,9.89,29.537,39.427,20.927,6.817,5.744,14.5,23.037,91.732,0.526,0.482,0.149,0.303,25.141,71.323,48.87,59.413,7.584,8.882,14.172,102.639,104.739
2006-07,36.549,79.305,0.462,31.866,66.024,0.483,4.683,13.28,0.355,18.28,23.073,0.793,9.988,30.171,40.159,22.537,6.488,3.963,15.585,21.439,96.061,0.538,0.491,0.167,0.294,24.91,72.038,49.13,61.579,6.989,6.178,14.815,103.946,107.996
2007-08,37.512,83.134,0.452,32.134,67.78,0.475,5.378,15.354,0.345,15.195,20.646,0.736,11.756,29.61,41.366,19.878,7.512,3.732,14.488,22.988,95.598,0.519,0.485,0.186,0.251,27.338,73.887,49.899,53.0,8.091,6.213,13.615,103.835,111.328
2008-09,36.415,82.512,0.442,29.793,63.744,0.468,6.622,18.768,0.347,18.341,23.866,0.772,11.89,29.78,41.671,20.415,6.244,3.927,14.207,21.768,97.793,0.527,0.483,0.228,0.292,27.506,75.362,50.489,56.127,6.728,6.265,13.273,106.105,111.515
2009-10,37.878,84.427,0.45,32.963,70.024,0.473,4.915,14.402,0.338,17.512,23.488,0.745,11.732,31.171,42.902,19.829,7.28,3.732,16.256,20.72,98.183,0.52,0.479,0.171,0.28,26.383,73.668,49.605,52.259,7.557,5.879,14.662,101.634,111.537
2010-11,37.683,85.537,0.441,30.5,66.451,0.46,7.183,19.085,0.375,18.524,24.11,0.771,13.232,31.171,44.402,20.122,7.22,5.146,17.049,22.256,101.073,0.527,0.484,0.224,0.284,29.291,73.855,50.932,53.282,7.459,8.06,15.055,104.229,111.037
2011-12,35.682,82.333,0.434,28.515,60.773,0.469,7.167,21.561,0.329,19.409,25.182,0.772,12.076,31.652,43.727,19.545,6.606,4.439,15.167,18.364,97.939,0.525,0.478,0.262,0.31,27.476,73.153,50.221,54.833,7.035,6.636,13.945,104.388,106.544
2012-13,35.89,81.732,0.441,30.402,63.744,0.479,5.488,17.988,0.301,18.476,24.902,0.743,11.866,30.159,42.024,22.39,8.537,4.72,14.805,18.402,95.744,0.519,0.474,0.22,0.311,27.213,74.255,49.922,62.313,9.128,7.589,13.806,102.922,105.539
2013-14,38.89,87.5,0.446,31.573,66.073,0.48,7.317,21.427,0.338,21.829,28.061,0.781,12.488,32.244,44.732,23.939,8.756,3.622,13.927,18.341,106.927,0.536,0.488,0.245,0.324,27.267,74.639,50.334,61.39,8.893,5.693,12.201,108.909,106.222
2014-15,36.415,83.171,0.439,31.463,68.256,0.462,4.951,14.915,0.325,19.976,25.732,0.774,11.573,29.341,40.915,21.598,8.146,3.988,15.012,19.159,97.756,0.518,0.469,0.18,0.313,26.305,71.926,48.438,59.234,8.561,6.456,13.684,102.948,112.244
2015-16,37.744,81.317,0.465,32.195,64.89,0.498,5.549,16.427,0.336,21.378,26.988,0.795,10.012,31.549,41.561,23.366,8.0,4.573,15.012,20.683,102.415,0.55,0.499,0.202,0.336,24.2,74.809,49.784,61.846,8.312,7.578,13.878,106.435,110.256
2016-17,39.395,84.457,0.467,32.049,63.481,0.506,7.346,20.975,0.347,19.296,24.198,0.797,11.457,30.914,42.37,23.617,7.938,4.519,14.012,20.148,105.432,0.555,0.511,0.248,0.29,27.123,76.12,51.085,59.831,8.305,7.957,12.823,110.789,112.354
2017-18,41.037,86.134,0.478,33.012,63.634,0.521,8.024,22.5,0.358,19.415,24.146,0.802,10.341,31.622,41.963,22.695,8.402,4.207,12.451,18.232,109.512,0.567,0.524,0.262,0.284,24.159,76.456,50.039,55.213,8.683,7.604,11.43,113.461,111.091
2018-19,41.622,91.256,0.457,31.537,62.512,0.505,10.085,28.744,0.355,19.146,24.329,0.787,11.256,33.537,44.793,24.61,8.329,5.012,13.098,20.293,112.476,0.553,0.513,0.315,0.269,24.515,75.14,49.509,59.283,8.246,8.816,11.401,111.478,112.984
2019-20,40.406,91.641,0.442,27.078,51.953,0.522,13.328,39.688,0.336,19.109,25.375,0.748,10.547,34.266,44.812,23.828,8.672,5.656,15.328,21.406,113.25,0.552,0.515,0.434,0.279,22.044,77.264,48.608,58.958,8.25,9.675,12.961,108.253,112.35
2020-21,40.722,90.917,0.449,27.611,53.333,0.52,13.111,37.583,0.35,17.569,23.083,0.762,10.514,33.0,43.514,25.639,8.778,5.528,14.264,20.931,112.125,0.555,0.521,0.415,0.257,22.492,77.022,48.744,62.978,8.515,9.929,12.383,109.542,114.881
2021-22,41.53,90.855,0.458,26.771,49.639,0.54,14.759,41.217,0.36,18.036,23.265,0.774,11.241,32.976,44.217,25.602,8.807,5.566,14.289,21.831,115.855,0.574,0.539,0.454,0.259,24.184,75.32,49.086,61.559,8.672,11.108,12.354,114.324,111.753
2022-23,42.786,87.298,0.492,30.571,53.917,0.569,12.214,33.381,0.364,17.881,23.607,0.758,9.071,32.821,41.893,26.238,8.107,5.512,15.405,21.536,115.667,0.594,0.562,0.383,0.273,21.273,74.648,48.467,61.275,7.952,9.894,13.624,113.69,113.451
2023-24,41.256,85.049,0.486,28.61,52.354,0.549,12.646,32.695,0.387,17.817,22.939,0.775,9.39,34.232,43.622,26.634,7.89,6.061,14.171,18.829,112.976,0.595,0.561,0.385,0.274,23.056,77.012,51.294,64.595,8.087,11.139,12.973,115.771,109.15
