SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,37.915,81.524,0.466,32.561,65.976,0.494,5.354,15.549,0.348,19.439,28.451,0.683,13.232,31.5,44.732,23.024,6.878,5.976,14.439,22.829,100.622,0.536,0.499,0.191,0.356,31.157,72.789,52.1,60.73,7.407,8.656,13.335,108.809,105.23
2001-02,38.415,83.415,0.461,32.195,65.866,0.49,6.22,17.549,0.352,18.22,26.073,0.705,12.463,31.793,44.256,22.951,7.622,5.829,12.683,22.22,101.268,0.534,0.499,0.21,0.318,28.68,72.21,50.602,59.665,8.228,8.643,11.75,109.96,102.216
2002-03,37.695,83.61,0.453,31.768,66.939,0.477,5.927,16.671,0.358,19.049,25.963,0.736,13.146,31.146,44.293,23.28,7.793,5.732,14.537,22.854,100.366,0.53,0.489,0.2,0.315,30.093,72.989,51.416,61.524,8.328,8.491,13.235,107.671,105.277
2003-04,36.927,81.415,0.454,32.476,67.817,0.479,4.451,13.598,0.321,19.89,28.683,0.698,12.207,30.915,43.122,23.756,8.317,4.622,13.805,21.122,98.195,0.523,0.481,0.167,0.357,27.77,73.443,50.311,64.296,8.928,7.017,12.801,105.496,101.363
2004-05,35.305,80.841,0.438,27.451,58.732,0.47,7.854,22.11,0.356,20.256,26.061,0.778,12.537,30.622,43.159,20.39,6.195,4.195,14.341,21.878,98.72,0.536,0.486,0.274,0.328,29.134,71.226,50.433,57.741,6.765,6.259,13.426,108.168,111.395
2005-06,36.488,80.573,0.454,29.756,61.268,0.487,6.732,19.305,0.349,19.732,26.488,0.749,11.829,30.341,42.171,21.146,7.659,4.268,13.939,23.098,99.439,0.54,0.496,0.239,0.334,28.589,73.672,51.273,57.87,8.341,6.724,13.079,108.521,105.862
2006-07,37.841,81.268,0.467,30.427,60.244,0.506,7.415,21.024,0.348,20.244,27.085,0.748,10.805,30.427,41.232,22.561,7.317,5.134,15.524,23.037,103.341,0.555,0.512,0.258,0.337,25.966,72.438,49.456,59.289,7.639,7.924,14.266,108.535,108.702
2007-08,39.61,83.146,0.478,31.537,61.793,0.511,8.073,21.354,0.381,21.293,27.683,0.774,10.951,33.195,44.146,24.427,7.976,5.341,14.098,20.622,108.585,0.571,0.526,0.256,0.34,25.91,73.566,50.755,61.638,8.291,7.987,12.843,113.107,105.53
2008-09,40.329,85.134,0.475,33.659,66.646,0.505,6.671,18.488,0.365,19.598,25.451,0.768,12.378,31.549,43.927,23.268,8.756,5.122,13.451,20.707,106.927,0.556,0.514,0.218,0.304,29.163,73.224,51.41,57.623,9.224,8.204,12.228,112.801,104.696
2009-10,38.341,83.841,0.458,31.854,64.793,0.493,6.488,19.049,0.338,18.524,24.207,0.76,11.866,32.463,44.329,21.098,7.463,4.878,13.366,19.415,101.695,0.539,0.497,0.228,0.293,27.328,74.626,51.212,54.885,7.952,7.566,12.378,108.835,103.935
