SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,33.183,78.183,0.426,29.171,66.598,0.438,4.012,11.585,0.348,17.195,23.28,0.737,11.293,27.561,38.854,22.073,8.232,4.622,15.756,23.195,87.573,0.497,0.452,0.148,0.303,26.415,70.629,47.595,66.501,9.15,7.07,15.128,97.48,107.624
2001-02,34.28,79.159,0.434,30.622,68.573,0.448,3.659,10.585,0.332,17.232,23.878,0.721,11.268,28.768,40.037,22.159,7.72,4.402,15.268,22.378,89.451,0.499,0.456,0.134,0.307,26.28,71.626,48.366,64.922,8.518,6.805,14.563,98.501,107.933
2002-03,36.476,81.878,0.447,32.22,69.72,0.463,4.256,12.159,0.342,17.744,24.561,0.725,12.012,30.988,43.0,21.732,7.378,5.622,16.927,24.732,94.951,0.513,0.473,0.148,0.305,27.552,69.624,48.874,59.385,7.801,8.344,15.413,100.649,105.906
2003-04,34.122,82.354,0.416,28.89,67.037,0.433,5.232,15.317,0.347,16.22,22.366,0.723,12.78,30.72,43.5,21.866,8.037,4.829,16.11,23.305,89.695,0.489,0.448,0.186,0.276,27.95,71.573,49.141,63.948,8.679,7.293,14.909,96.665,103.479
2004-05,34.744,80.39,0.435,28.512,62.915,0.455,6.232,17.476,0.354,18.732,24.976,0.749,12.207,31.598,43.805,21.256,7.024,4.5,16.72,24.732,94.451,0.519,0.473,0.216,0.317,28.022,72.893,50.648,61.228,7.524,6.934,15.489,101.456,100.318
2005-06,36.634,82.159,0.448,29.805,64.146,0.466,6.829,18.012,0.376,17.707,23.988,0.736,11.049,31.732,42.78,22.0,6.195,4.207,14.927,24.854,97.805,0.53,0.49,0.22,0.297,26.049,74.866,50.671,59.966,6.582,6.761,13.907,104.065,103.417
2006-07,37.146,81.256,0.458,31.293,66.171,0.474,5.854,15.085,0.389,18.634,25.402,0.735,12.0,31.671,43.671,22.341,7.793,5.427,15.976,23.268,98.78,0.535,0.494,0.186,0.317,28.355,74.757,51.707,59.963,8.289,8.768,14.743,104.946,99.593
2007-08,36.427,83.671,0.436,30.646,67.756,0.452,5.78,15.915,0.366,18.695,24.744,0.756,12.805,30.22,43.024,22.085,7.744,5.232,14.598,21.756,97.329,0.515,0.47,0.191,0.301,28.584,73.189,50.207,60.588,8.267,8.401,13.394,103.996,107.241
2008-09,38.122,83.488,0.457,32.11,67.72,0.476,6.012,15.768,0.375,19.915,25.024,0.794,11.829,30.256,42.085,21.122,7.5,5.524,14.537,20.841,102.171,0.541,0.493,0.189,0.304,28.032,70.995,49.682,55.473,7.952,8.27,13.277,108.561,108.783
2009-10,37.573,83.232,0.453,33.28,70.232,0.476,4.293,13.0,0.336,18.037,23.927,0.754,11.427,33.11,44.537,20.78,6.476,5.829,14.329,20.098,97.476,0.521,0.479,0.157,0.291,26.463,74.746,51.044,55.491,6.872,9.21,13.259,103.502,105.3
2010-11,37.098,80.329,0.463,30.866,63.073,0.491,6.232,17.256,0.36,18.195,24.488,0.742,11.793,32.366,44.159,22.28,7.22,5.707,14.159,19.988,98.622,0.543,0.502,0.215,0.308,29.132,76.421,53.505,60.132,7.896,8.983,13.452,108.441,100.271
2011-12,37.379,82.758,0.453,31.03,65.833,0.472,6.348,16.924,0.376,15.242,21.121,0.72,13.864,32.803,46.667,23.136,6.909,5.879,13.985,17.258,96.348,0.525,0.491,0.205,0.258,32.529,74.471,53.836,61.655,7.682,8.62,13.15,107.452,98.206
2012-13,35.683,81.683,0.439,30.244,66.256,0.458,5.439,15.427,0.351,16.378,21.195,0.774,12.512,30.659,43.171,23.0,7.171,5.085,14.28,19.72,93.183,0.513,0.472,0.189,0.263,29.168,73.89,51.259,64.24,7.961,7.891,13.568,103.509,103.159
2013-14,34.671,80.207,0.433,28.476,62.415,0.457,6.195,17.793,0.347,18.122,23.268,0.781,11.427,32.72,44.146,22.683,7.244,5.171,14.915,19.085,93.659,0.519,0.472,0.222,0.296,27.082,75.745,51.722,65.252,7.921,8.196,14.152,102.6,100.52
2014-15,36.598,82.89,0.443,28.732,60.634,0.476,7.866,22.256,0.354,19.732,25.207,0.782,11.695,34.049,45.744,21.72,6.268,5.805,13.963,18.232,100.793,0.538,0.491,0.269,0.308,26.582,74.335,51.222,59.276,6.699,8.554,12.893,107.712,104.365
2015-16,38.598,87.439,0.443,30.659,66.061,0.467,7.939,21.378,0.369,16.512,20.976,0.782,11.061,35.232,46.293,22.805,6.037,5.732,13.915,18.841,101.646,0.528,0.489,0.246,0.242,24.377,75.027,50.112,59.101,6.228,8.69,12.51,105.212,106.645
2016-17,38.691,87.123,0.445,31.123,64.827,0.482,7.568,22.296,0.334,18.086,22.654,0.799,12.222,34.21,46.432,22.58,7.852,4.827,13.506,17.667,103.037,0.531,0.488,0.256,0.263,26.921,76.936,51.777,58.032,8.175,7.921,12.204,107.611,106.931
2017-18,38.659,88.841,0.436,27.61,57.756,0.478,11.049,31.085,0.354,14.561,19.195,0.757,9.634,35.037,44.671,23.451,7.634,3.524,13.988,19.159,102.927,0.53,0.498,0.351,0.219,20.34,80.698,49.407,60.69,7.694,6.463,12.594,103.733,110.906
2018-19,39.829,87.866,0.454,30.744,61.976,0.497,9.085,25.89,0.349,16.195,20.671,0.788,8.756,34.134,42.89,21.902,7.354,4.28,14.134,20.28,104.939,0.542,0.506,0.294,0.238,19.285,77.51,48.089,55.056,7.318,7.657,12.717,104.844,113.302
2019-20,39.585,88.646,0.448,27.385,53.538,0.512,12.2,35.108,0.348,15.477,20.492,0.752,10.462,31.4,41.862,23.231,10.031,4.077,15.462,21.8,106.846,0.548,0.517,0.398,0.235,22.706,75.72,47.928,59.078,10.012,8.148,13.651,106.771,109.886
2020-21,42.153,88.611,0.477,29.597,54.639,0.544,12.556,33.972,0.366,13.819,17.472,0.792,9.625,35.333,44.958,26.764,6.694,4.222,15.125,18.917,110.681,0.576,0.548,0.384,0.198,21.992,80.535,51.589,63.596,6.703,7.636,13.55,111.207,112.119
2021-22,41.732,86.915,0.48,31.098,58.085,0.536,10.634,28.829,0.366,17.512,21.537,0.809,8.671,33.659,42.329,23.878,7.134,4.098,12.841,18.78,111.61,0.579,0.541,0.332,0.25,20.167,78.54,49.515,56.951,7.217,7.317,11.717,113.26,113.74
2022-23,42.452,86.714,0.491,32.107,57.893,0.556,10.345,28.821,0.355,17.56,21.726,0.807,8.417,33.798,42.214,24.405,7.833,4.571,13.31,19.024,112.81,0.587,0.551,0.333,0.251,19.793,77.956,49.251,57.704,7.86,8.914,12.148,113.432,112.224
2023-24,42.107,89.595,0.471,30.619,57.464,0.535,11.488,32.131,0.357,16.536,20.905,0.793,11.107,32.679,43.786,25.024,7.81,4.857,12.179,18.81,112.238,0.57,0.536,0.36,0.234,24.611,76.502,50.208,59.548,7.97,10.19,10.982,114.881,116.532
