SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,35.598,83.902,0.426,30.854,70.341,0.441,4.744,13.561,0.355,19.634,27.232,0.718,13.512,32.024,45.537,19.866,7.476,5.451,15.902,23.841,95.573,0.5,0.455,0.162,0.329,29.057,72.32,50.316,55.8,7.846,7.939,14.234,100.365,102.144
2001-02,34.695,76.829,0.452,27.78,58.427,0.477,6.915,18.402,0.374,18.024,23.829,0.754,9.878,28.854,38.732,21.512,7.915,6.878,14.549,20.659,94.329,0.541,0.498,0.24,0.314,24.12,70.624,47.489,61.974,8.807,10.163,14.29,105.339,103.013
2002-03,32.927,76.549,0.431,26.427,58.402,0.454,6.5,18.146,0.359,19.012,24.646,0.767,10.768,29.817,40.585,19.756,6.78,5.707,13.463,21.317,91.366,0.524,0.474,0.238,0.326,25.622,74.012,49.448,60.113,7.72,8.562,13.368,104.395,100.28
2003-04,33.5,77.0,0.436,29.439,65.195,0.453,4.061,11.805,0.341,19.037,25.293,0.754,12.366,30.39,42.756,20.756,8.037,6.951,15.134,20.293,90.098,0.512,0.462,0.153,0.333,29.937,72.104,51.271,61.571,9.077,10.984,14.684,102.041,95.413
2004-05,34.768,78.305,0.445,30.341,65.463,0.465,4.427,12.841,0.346,19.366,26.22,0.739,12.854,30.573,43.427,21.793,7.024,6.061,13.817,19.976,93.329,0.521,0.473,0.164,0.338,30.833,73.212,52.267,62.424,7.94,9.391,13.309,105.611,101.227
2005-06,36.378,79.976,0.456,29.585,62.28,0.476,6.793,17.695,0.388,17.293,23.78,0.726,11.89,28.622,40.512,24.037,7.073,5.976,11.354,18.451,96.841,0.536,0.499,0.221,0.302,28.767,71.317,49.756,65.938,8.089,9.03,11.135,110.784,103.151
2006-07,35.878,79.073,0.455,30.402,63.159,0.484,5.476,15.915,0.344,18.768,24.244,0.77,11.561,28.951,40.512,21.561,7.11,5.756,12.207,20.39,96.0,0.537,0.49,0.203,0.311,27.99,71.278,49.583,60.098,8.055,9.173,12.005,109.011,104.117
2007-08,36.573,79.89,0.458,30.634,63.671,0.481,5.939,16.22,0.366,18.378,23.963,0.769,11.878,29.549,41.427,22.329,7.11,5.756,11.659,20.585,97.463,0.539,0.495,0.203,0.303,29.357,74.073,51.538,60.624,8.078,9.461,11.422,111.251,102.876
2008-09,36.354,79.988,0.455,31.756,66.829,0.476,4.598,13.159,0.342,16.927,22.549,0.742,11.573,29.854,41.427,20.598,6.012,4.598,11.866,20.878,94.232,0.525,0.484,0.165,0.287,27.763,74.302,50.641,56.638,6.835,7.323,11.637,107.477,108.051
2009-10,35.854,80.512,0.447,31.293,66.0,0.477,4.561,14.512,0.306,17.744,24.366,0.728,12.841,27.341,40.183,19.402,7.268,3.817,13.415,22.22,94.012,0.516,0.475,0.181,0.307,30.015,73.563,50.474,53.872,8.172,6.73,12.791,105.744,111.502
2010-11,37.268,81.061,0.46,31.512,65.744,0.479,5.756,15.317,0.37,16.671,22.61,0.741,11.354,27.268,38.622,21.098,7.256,4.0,13.012,19.866,96.963,0.533,0.496,0.189,0.282,27.145,72.724,48.772,56.506,8.048,6.565,12.524,107.565,111.667
2011-12,34.712,79.273,0.44,29.909,65.394,0.46,4.803,13.879,0.335,16.636,22.136,0.759,11.742,28.515,40.258,18.667,6.97,4.212,15.652,19.591,90.864,0.512,0.47,0.176,0.285,28.194,73.176,49.879,53.574,7.723,6.853,14.965,101.12,106.394
2012-13,36.329,80.951,0.451,30.073,63.39,0.477,6.256,17.561,0.353,15.939,22.805,0.702,12.085,30.037,42.122,21.244,7.0,4.878,15.134,19.793,94.854,0.523,0.49,0.218,0.285,27.911,73.191,50.046,58.555,7.64,8.005,14.248,103.88,108.283
2013-14,38.805,86.878,0.447,32.622,67.61,0.484,6.183,19.268,0.312,17.256,25.744,0.669,14.585,30.793,45.378,20.902,8.378,4.817,14.549,20.317,101.049,0.515,0.483,0.223,0.299,31.261,73.779,51.263,53.89,8.762,7.918,12.891,105.948,109.829
2014-15,37.085,85.829,0.433,28.512,60.915,0.47,8.573,24.915,0.34,15.756,22.415,0.703,12.817,32.073,44.89,21.598,7.598,4.671,13.402,19.012,98.5,0.516,0.483,0.291,0.263,27.488,75.134,50.352,58.274,8.124,7.6,12.274,105.429,106.572
2015-16,37.939,86.427,0.44,28.915,60.232,0.482,9.024,26.195,0.344,17.061,25.549,0.675,12.451,33.866,46.317,19.439,6.988,3.707,13.537,18.988,101.963,0.523,0.493,0.305,0.3,26.602,79.524,52.141,51.349,7.252,5.784,12.2,106.184,105.607
2016-17,39.914,88.864,0.449,32.222,65.605,0.492,7.691,23.259,0.328,13.802,19.222,0.722,11.074,34.667,45.741,21.235,6.988,3.765,11.926,17.889,101.321,0.521,0.492,0.262,0.219,24.032,81.341,51.54,53.364,7.278,6.602,10.965,105.823,107.221
2017-18,39.122,86.939,0.45,28.317,58.0,0.488,10.805,28.939,0.372,14.72,19.768,0.741,10.122,33.61,43.732,22.78,7.659,3.866,13.439,18.39,103.768,0.543,0.512,0.333,0.23,22.491,78.566,49.963,58.167,7.909,7.098,12.28,107.201,107.404
2018-19,38.841,88.268,0.441,26.732,53.463,0.502,12.11,34.805,0.346,17.256,23.085,0.753,11.415,33.561,44.976,22.5,6.939,4.037,13.841,22.085,107.049,0.545,0.51,0.395,0.264,24.722,78.938,50.794,58.089,7.07,7.038,12.306,109.163,109.355
2019-20,39.318,85.727,0.459,27.333,53.045,0.518,11.985,32.682,0.368,16.621,22.364,0.744,9.758,31.955,41.712,24.076,7.424,4.53,15.273,19.682,107.242,0.562,0.53,0.383,0.264,22.574,76.092,48.955,61.412,7.53,7.908,13.789,109.117,112.721
2020-21,38.653,85.583,0.452,27.097,52.667,0.516,11.556,32.917,0.352,17.75,23.375,0.758,9.639,33.069,42.708,24.208,7.375,5.153,14.931,20.514,106.611,0.557,0.52,0.385,0.278,21.815,77.036,49.04,62.514,7.438,9.468,13.435,108.133,112.724
2021-22,38.159,88.622,0.431,26.878,54.012,0.501,11.28,34.61,0.327,17.232,22.024,0.781,10.976,32.012,42.988,23.463,7.683,4.793,14.183,21.939,104.829,0.534,0.495,0.391,0.252,23.126,75.918,48.174,61.394,7.751,9.06,12.588,106.113,113.762
2022-23,39.561,87.073,0.455,28.171,54.646,0.516,11.39,32.427,0.348,19.793,25.683,0.772,11.171,31.268,42.439,22.976,7.0,3.756,15.085,22.11,110.305,0.561,0.52,0.374,0.297,24.637,74.144,48.565,58.061,7.026,6.82,13.307,110.693,118.968
2023-24,40.89,88.244,0.464,29.841,56.512,0.531,11.049,31.732,0.349,17.049,21.707,0.785,10.5,32.829,43.329,25.463,6.476,4.683,15.22,20.585,109.878,0.563,0.527,0.361,0.249,23.791,77.401,50.048,62.346,6.463,8.298,13.449,109.76,118.789
