SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,38.22,85.11,0.45,33.0,69.537,0.475,5.22,15.573,0.335,17.744,24.159,0.729,13.061,30.805,43.866,20.427,7.415,4.768,16.146,22.012,99.402,0.52,0.481,0.183,0.288,29.949,74.39,51.59,53.611,7.687,7.184,14.45,103.557,109.188
2011-12,37.727,86.545,0.437,31.5,66.833,0.472,6.227,19.712,0.312,17.076,23.212,0.743,13.364,29.5,42.864,19.258,8.5,4.894,14.424,19.5,98.758,0.511,0.473,0.229,0.272,28.744,70.988,48.847,50.894,8.902,7.405,12.979,103.838,109.767
2012-13,37.634,84.195,0.448,30.195,63.695,0.476,7.439,20.5,0.358,17.524,22.793,0.766,11.5,29.085,40.585,20.829,8.183,4.171,14.622,20.939,100.232,0.532,0.492,0.243,0.273,26.509,71.363,48.263,55.212,8.632,6.729,13.417,106.21,111.473
2013-14,36.902,82.512,0.448,30.915,64.524,0.481,5.988,17.988,0.328,20.707,27.28,0.758,12.073,32.39,44.463,18.866,7.159,3.878,15.232,22.549,100.5,0.532,0.485,0.218,0.334,27.723,76.855,51.937,51.148,7.501,6.459,13.843,105.68,108.896
2014-15,36.707,80.695,0.456,31.085,64.232,0.486,5.622,16.463,0.34,22.305,29.268,0.76,10.915,33.268,44.183,20.329,6.707,3.951,16.256,20.683,101.341,0.542,0.491,0.204,0.366,26.244,75.334,51.689,55.233,6.923,6.461,14.76,105.439,109.357
2015-16,40.037,86.378,0.465,31.988,63.951,0.502,8.049,22.427,0.36,18.463,25.476,0.719,10.585,33.659,44.244,24.5,8.939,4.488,16.171,20.439,106.585,0.547,0.512,0.26,0.301,23.607,75.041,49.576,61.377,8.87,7.466,14.205,106.063,108.535
2016-17,37.901,82.173,0.462,28.938,58.358,0.498,8.963,23.815,0.381,18.012,23.284,0.769,8.728,32.272,41.0,22.481,7.605,3.938,14.58,20.358,102.778,0.557,0.517,0.291,0.287,20.875,76.399,48.857,59.427,7.891,7.486,13.609,107.325,111.631
2017-18,38.768,86.134,0.451,29.768,62.146,0.48,9.0,23.988,0.377,12.293,16.72,0.741,9.476,31.439,40.915,21.561,7.841,4.146,13.72,19.988,98.829,0.53,0.503,0.279,0.195,21.456,77.86,48.379,55.679,8.184,8.363,12.817,103.821,111.215
2018-19,43.183,93.134,0.464,31.878,63.195,0.505,11.305,29.939,0.377,16.512,22.744,0.719,11.049,34.378,45.427,25.402,8.28,4.427,13.354,21.354,114.183,0.554,0.525,0.322,0.247,23.134,75.584,48.699,58.92,8.004,7.993,11.456,110.568,111.602
2019-20,40.875,88.389,0.465,28.181,53.514,0.529,12.694,34.875,0.365,15.653,20.333,0.767,9.653,32.944,42.597,23.792,7.722,4.069,14.486,22.153,110.097,0.568,0.537,0.395,0.233,21.69,78.786,49.521,58.232,7.706,8.165,12.985,110.307,112.25
2020-21,42.597,88.639,0.482,30.458,55.306,0.554,12.139,33.333,0.364,16.403,22.014,0.741,9.361,32.042,41.403,25.5,7.542,4.972,13.375,19.444,113.736,0.58,0.551,0.377,0.251,20.994,75.01,47.657,59.838,7.506,8.758,11.989,113.76,117.344
2021-22,40.5,88.085,0.461,29.073,54.89,0.532,11.427,33.195,0.346,17.878,23.268,0.769,9.561,33.378,42.939,23.695,7.171,4.5,14.098,18.927,110.305,0.562,0.526,0.377,0.267,21.067,76.212,48.357,58.541,7.139,8.141,12.565,109.898,115.443
2022-23,43.573,88.195,0.495,29.817,50.878,0.586,13.756,37.317,0.368,19.805,25.061,0.792,9.537,32.915,42.451,27.28,7.0,3.354,13.488,19.707,120.707,0.609,0.573,0.424,0.288,22.444,77.309,50.096,62.717,6.871,6.05,11.961,119.411,116.93
2023-24,43.238,90.964,0.475,28.869,51.69,0.559,14.369,39.274,0.366,15.512,20.798,0.742,10.917,33.083,44.0,28.25,7.667,4.179,13.107,19.833,116.357,0.582,0.555,0.433,0.231,24.485,78.619,50.771,65.515,7.699,7.863,11.537,116.862,115.019
