SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,34.549,78.695,0.441,31.195,68.354,0.459,3.354,10.341,0.318,20.78,27.378,0.76,12.39,28.902,41.293,20.085,7.683,4.671,16.963,23.329,93.232,0.516,0.463,0.131,0.353,29.196,72.161,50.313,58.341,8.298,7.015,15.8,100.96,108.15
2001-02,35.829,81.268,0.441,32.11,71.683,0.448,3.72,9.585,0.382,17.415,22.756,0.77,12.866,29.183,42.049,20.915,6.951,4.317,13.024,21.476,92.793,0.509,0.464,0.118,0.285,30.682,71.706,50.784,58.007,7.851,6.63,12.468,105.174,106.651
2002-03,34.341,77.976,0.442,31.256,68.085,0.46,3.085,9.89,0.301,19.72,25.329,0.778,11.183,29.207,40.39,19.659,7.573,4.756,13.354,20.049,91.488,0.514,0.462,0.128,0.331,27.178,71.585,49.357,57.11,8.528,7.362,13.021,103.393,104.635
2003-04,33.634,79.951,0.421,28.354,64.476,0.439,5.28,15.476,0.331,19.256,26.963,0.721,13.598,29.171,42.768,18.744,8.939,4.951,17.549,20.878,91.805,0.5,0.454,0.193,0.34,30.402,69.766,49.496,55.507,9.604,7.444,16.039,98.689,104.796
2004-05,36.171,82.854,0.437,29.902,64.585,0.464,6.268,18.268,0.345,21.89,30.195,0.724,13.817,28.951,42.768,19.061,8.732,4.232,14.293,22.037,100.5,0.523,0.475,0.22,0.37,30.835,70.133,49.755,52.585,9.301,6.557,12.912,107.194,107.577
2005-06,36.28,81.171,0.448,30.22,64.171,0.472,6.061,17.0,0.36,23.037,30.439,0.752,12.622,28.585,41.207,18.573,8.024,4.134,13.939,22.622,101.659,0.539,0.486,0.21,0.379,29.146,71.156,49.513,51.155,8.629,6.6,12.859,109.337,107.298
2006-07,37.439,83.171,0.45,30.598,63.488,0.483,6.841,19.683,0.346,22.622,29.573,0.761,12.171,29.012,41.183,20.244,7.744,4.573,13.817,22.232,104.341,0.542,0.491,0.236,0.363,27.894,71.339,49.028,53.776,8.128,7.345,12.595,109.868,110.577
2007-08,36.415,81.646,0.447,29.402,61.963,0.475,7.012,19.683,0.351,18.988,24.28,0.783,12.28,29.317,41.598,19.598,7.707,4.768,13.195,19.585,98.829,0.536,0.49,0.242,0.3,28.505,72.876,50.177,53.68,8.5,8.254,12.471,109.301,109.665
2008-09,36.512,81.159,0.45,31.695,66.549,0.477,4.817,14.61,0.323,18.22,23.756,0.764,11.659,28.415,40.073,20.012,7.549,4.451,13.976,20.476,96.061,0.525,0.48,0.179,0.297,27.582,71.693,48.9,54.69,8.263,7.527,13.199,105.4,113.621
2009-10,36.683,81.707,0.45,31.415,66.768,0.472,5.268,14.939,0.349,17.61,23.11,0.758,11.78,29.976,41.756,18.988,6.012,5.134,14.866,21.366,96.244,0.525,0.482,0.182,0.286,27.238,72.716,49.67,51.627,6.474,8.101,13.952,104.233,109.47
2010-11,37.171,84.0,0.443,32.39,69.585,0.466,4.78,14.415,0.326,18.159,24.378,0.741,12.354,28.951,41.305,19.415,8.11,6.122,15.341,22.561,97.28,0.514,0.471,0.172,0.294,27.791,70.617,48.354,52.098,8.532,9.698,13.956,102.368,110.135
2011-12,36.576,82.955,0.442,31.364,66.667,0.472,5.212,16.288,0.311,15.273,21.0,0.735,11.742,29.924,41.667,19.121,7.985,6.318,15.273,21.288,93.636,0.508,0.473,0.196,0.256,27.041,71.344,49.014,52.23,8.579,10.059,14.185,100.986,106.252
2012-13,35.488,81.622,0.436,28.841,63.39,0.456,6.646,18.232,0.366,15.598,21.293,0.74,10.817,32.341,43.159,21.646,7.293,4.585,15.098,20.5,93.22,0.513,0.477,0.223,0.264,24.432,75.041,49.487,60.94,7.796,7.561,14.215,100.196,102.995
2013-14,38.744,84.39,0.461,30.854,63.61,0.487,7.89,20.78,0.376,15.28,20.915,0.731,10.805,31.378,42.183,23.28,8.146,4.598,14.683,20.427,100.659,0.539,0.508,0.247,0.25,25.06,75.816,50.082,59.955,8.537,7.689,13.561,106.061,104.767
2014-15,38.28,82.805,0.465,32.22,65.963,0.491,6.061,16.841,0.362,15.915,21.439,0.739,10.512,34.159,44.671,24.012,7.329,4.61,15.037,20.817,98.537,0.536,0.501,0.203,0.263,24.826,77.472,51.75,62.576,7.716,7.722,13.994,103.835,102.99
2015-16,39.488,85.768,0.461,30.841,61.585,0.502,8.646,24.183,0.358,16.451,22.549,0.733,9.061,32.78,41.841,24.451,8.634,3.939,14.463,20.829,104.073,0.545,0.512,0.283,0.267,20.482,77.907,48.59,61.865,8.728,6.543,13.066,105.444,105.852
2016-17,41.317,87.037,0.476,32.098,62.28,0.517,9.22,24.756,0.374,17.329,22.098,0.787,10.28,32.573,42.854,23.854,8.451,4.098,14.171,21.28,109.183,0.566,0.529,0.285,0.256,23.799,75.845,49.922,57.679,8.583,7.084,12.787,111.238,109.323
2017-18,39.939,85.585,0.468,30.012,59.085,0.509,9.927,26.5,0.373,16.805,21.78,0.775,10.037,33.085,43.122,25.183,7.866,4.305,14.585,21.293,106.61,0.562,0.526,0.31,0.257,23.474,77.261,50.5,62.857,8.066,7.793,13.293,109.366,108.817
2018-19,42.146,90.085,0.468,30.805,56.78,0.544,11.341,33.305,0.339,18.39,23.939,0.765,9.683,32.671,42.354,26.268,8.329,4.622,14.073,20.744,114.024,0.567,0.532,0.371,0.269,20.932,74.344,47.168,62.309,8.116,8.023,12.27,111.072,113.912
2019-20,41.528,90.889,0.458,29.528,58.319,0.507,12.0,32.569,0.368,19.361,24.583,0.782,10.167,31.875,42.042,25.014,7.972,4.292,14.167,22.694,114.417,0.564,0.525,0.36,0.274,21.849,75.615,47.626,60.318,7.718,7.812,12.236,110.971,115.426
2020-21,43.27,90.973,0.475,33.135,62.095,0.533,10.135,28.878,0.352,20.081,26.081,0.772,9.689,35.649,45.338,25.486,7.297,4.257,14.419,21.703,116.757,0.57,0.531,0.318,0.289,21.286,77.778,49.604,58.946,6.951,7.326,12.353,111.273,113.012
2021-22,40.573,86.049,0.472,30.085,55.415,0.545,10.488,30.634,0.343,16.988,21.683,0.78,8.988,34.122,43.11,25.024,6.366,4.951,13.134,18.841,108.622,0.569,0.533,0.356,0.253,20.735,77.134,49.323,61.529,6.507,8.651,12.095,111.104,114.685
2022-23,42.146,86.915,0.487,30.866,55.195,0.56,11.28,31.72,0.354,17.585,22.415,0.787,9.439,34.195,43.634,25.402,6.841,5.171,14.122,18.768,113.159,0.587,0.552,0.365,0.262,22.354,76.273,50.291,60.312,6.893,9.032,12.757,114.496,115.76
2023-24,42.963,91.378,0.471,30.585,55.829,0.549,12.378,35.549,0.347,15.439,20.207,0.765,9.207,31.866,41.073,27.902,7.598,5.061,13.988,19.963,113.744,0.568,0.539,0.39,0.224,19.779,72.611,45.59,65.056,7.373,8.545,12.223,110.49,119.538
