SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,37.171,85.024,0.439,31.939,70.829,0.453,5.232,14.195,0.362,18.073,24.195,0.745,13.634,30.841,44.476,24.439,7.305,6.329,13.171,21.28,97.646,0.512,0.47,0.168,0.29,30.712,73.428,51.49,65.6,7.934,9.037,12.088,106.371,103.977
2001-02,35.598,82.037,0.435,30.878,68.512,0.451,4.72,13.524,0.355,15.476,20.939,0.738,13.585,28.488,42.073,21.695,8.39,5.537,14.317,21.598,91.39,0.502,0.464,0.164,0.26,31.117,70.472,50.122,60.905,9.432,8.422,13.563,102.916,103.576
2002-03,34.72,81.268,0.428,29.732,66.72,0.446,4.988,14.549,0.34,16.463,22.915,0.72,12.476,28.72,41.195,19.305,7.427,4.78,14.402,21.476,90.89,0.498,0.458,0.18,0.285,28.099,70.956,48.54,55.723,8.229,6.917,13.63,100.867,107.448
2003-04,32.366,77.415,0.418,26.744,61.634,0.435,5.622,15.78,0.348,15.085,20.122,0.747,10.122,29.5,39.622,19.195,7.366,4.902,14.195,21.317,85.439,0.494,0.454,0.204,0.261,23.611,70.309,46.779,59.291,8.346,7.283,14.157,96.854,100.333
2004-05,36.0,81.171,0.444,28.098,60.671,0.464,7.902,20.5,0.385,19.829,25.622,0.77,10.293,29.805,40.098,20.366,7.573,3.866,13.256,22.878,99.732,0.541,0.493,0.253,0.321,23.499,71.543,46.976,56.59,8.129,5.767,12.543,107.079,108.689
2005-06,36.744,80.963,0.455,29.329,61.207,0.48,7.415,19.756,0.371,20.159,25.476,0.79,10.537,27.939,38.476,19.427,6.451,3.317,13.061,23.963,101.061,0.55,0.501,0.244,0.321,24.952,73.627,48.343,53.177,7.001,5.406,12.46,109.509,112.612
2006-07,36.976,79.841,0.464,30.5,61.988,0.493,6.476,17.854,0.357,19.049,24.171,0.786,9.207,30.244,39.451,22.22,7.085,3.915,13.463,20.39,99.476,0.551,0.505,0.225,0.307,22.021,74.663,48.065,59.982,7.627,6.367,12.959,107.252,105.917
2007-08,38.39,82.024,0.47,31.415,64.232,0.491,6.976,17.793,0.389,16.427,20.22,0.817,9.634,30.439,40.073,23.817,6.951,4.098,11.695,19.463,100.183,0.553,0.512,0.218,0.25,23.137,75.449,49.077,61.859,7.645,6.893,11.401,110.32,106.751
2008-09,37.244,81.378,0.459,31.402,65.659,0.479,5.841,15.72,0.375,18.707,22.695,0.824,9.78,30.646,40.427,22.378,6.378,4.756,13.39,19.427,99.037,0.544,0.496,0.195,0.285,23.816,73.885,49.115,60.201,6.888,7.665,12.796,107.062,110.016
2009-10,39.012,80.866,0.485,32.695,63.829,0.514,6.317,17.037,0.372,19.732,25.829,0.761,9.829,30.573,40.402,22.0,5.72,4.683,13.415,22.183,104.073,0.567,0.524,0.211,0.324,24.413,73.276,49.427,56.122,6.111,7.444,12.712,111.463,113.16
