SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,36.329,83.866,0.433,30.085,66.256,0.455,6.244,17.61,0.347,17.659,23.951,0.734,12.732,31.5,44.232,24.024,6.732,6.561,13.854,22.195,96.561,0.512,0.471,0.211,0.291,28.111,72.184,49.763,65.999,7.221,9.349,12.809,103.963,106.723
2001-02,35.549,83.78,0.426,30.39,68.11,0.448,5.159,15.671,0.324,15.927,21.415,0.745,13.622,28.171,41.793,22.159,7.476,5.634,14.695,22.829,92.183,0.496,0.457,0.186,0.26,30.302,70.191,49.426,62.146,8.196,8.579,13.59,101.817,108.133
2002-03,32.793,79.805,0.412,30.0,69.756,0.432,2.793,10.049,0.265,15.78,22.561,0.694,13.561,28.817,42.378,21.183,8.683,5.146,18.463,25.073,84.159,0.47,0.43,0.126,0.288,31.118,73.28,51.27,64.616,9.544,8.528,17.096,92.648,101.654
2003-04,36.5,82.476,0.444,32.463,70.463,0.462,4.037,12.012,0.335,20.183,26.329,0.765,13.207,29.11,42.317,21.878,9.085,6.341,15.585,22.0,97.22,0.518,0.469,0.145,0.323,30.024,69.661,49.612,59.444,9.677,9.259,14.216,103.72,102.838
2004-05,37.049,80.671,0.46,33.146,69.207,0.48,3.902,11.463,0.337,21.524,28.207,0.76,11.793,30.159,41.951,23.878,9.146,5.963,14.927,22.902,99.524,0.535,0.484,0.141,0.356,28.14,71.73,50.152,64.113,9.713,9.23,13.822,105.915,104.0
2005-06,37.537,81.366,0.462,33.268,68.244,0.489,4.268,13.122,0.324,20.988,28.195,0.743,11.012,30.317,41.329,23.427,8.512,5.646,14.829,22.72,100.329,0.536,0.489,0.161,0.351,26.49,72.209,49.543,62.216,8.913,8.687,13.622,105.502,105.338
2006-07,38.585,82.988,0.466,32.683,65.427,0.5,5.902,17.561,0.333,22.28,29.866,0.746,12.207,31.195,43.402,23.415,8.268,5.305,16.488,21.415,105.354,0.549,0.502,0.21,0.363,28.615,71.907,50.589,60.343,8.416,7.844,14.659,107.498,105.891
2007-08,40.329,85.829,0.47,33.39,66.256,0.505,6.939,19.573,0.351,23.061,30.72,0.752,11.195,32.902,44.098,24.683,9.171,6.72,14.671,21.11,110.659,0.557,0.511,0.228,0.361,25.002,72.17,49.124,61.032,9.106,9.78,12.893,109.918,106.407
2008-09,37.293,79.39,0.47,30.61,61.378,0.499,6.683,18.012,0.368,23.061,30.329,0.758,11.037,30.573,41.61,22.195,8.659,6.0,15.329,22.854,104.329,0.562,0.512,0.228,0.387,27.266,71.966,50.24,59.132,9.139,9.495,14.162,110.383,107.052
2009-10,38.098,81.439,0.468,31.463,62.939,0.5,6.634,18.5,0.356,23.622,30.585,0.771,10.841,30.549,41.39,20.963,8.329,5.085,13.854,22.488,106.451,0.562,0.509,0.228,0.381,25.772,72.667,49.405,54.712,8.712,7.954,12.744,111.655,107.579
