SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2012-13,35.878,79.805,0.45,28.22,58.341,0.484,7.659,21.463,0.356,17.463,23.878,0.732,12.768,30.0,42.768,20.341,7.305,4.768,14.707,18.293,96.878,0.537,0.498,0.269,0.303,30.774,73.923,52.14,56.833,8.132,7.452,14.016,108.317,106.355
2013-14,35.744,77.939,0.46,27.098,54.5,0.501,8.646,23.439,0.362,18.39,24.415,0.754,8.793,29.354,38.146,20.902,8.598,3.793,14.524,21.671,98.524,0.557,0.515,0.302,0.317,21.373,72.452,47.013,57.917,9.287,6.665,14.055,106.643,107.841
2014-15,37.427,82.976,0.452,30.829,63.061,0.491,6.598,19.915,0.327,16.573,22.159,0.748,10.317,32.037,42.354,20.927,7.024,4.146,13.817,19.256,98.024,0.53,0.492,0.241,0.27,23.539,74.07,48.907,56.117,7.499,6.872,12.971,104.448,107.465
2015-16,38.244,84.39,0.454,31.768,66.0,0.482,6.476,18.39,0.348,15.683,20.72,0.752,10.524,31.878,42.402,22.305,7.646,4.049,14.78,18.0,98.646,0.528,0.493,0.219,0.248,23.772,76.15,49.407,58.555,7.955,6.846,13.678,103.148,110.944
2016-17,37.829,85.207,0.445,27.134,53.61,0.507,10.695,31.598,0.337,19.415,24.634,0.787,8.793,35.11,43.902,21.415,7.232,4.72,16.537,21.049,105.768,0.552,0.509,0.371,0.293,19.243,76.57,48.155,56.662,7.107,7.394,14.712,104.067,110.746
2017-18,38.244,86.756,0.442,25.549,51.098,0.503,12.695,35.659,0.356,17.415,22.561,0.779,9.659,34.78,44.439,23.671,6.244,4.756,15.183,20.585,106.598,0.553,0.516,0.412,0.262,20.906,77.328,48.801,61.788,6.215,7.345,13.595,106.976,110.745
2018-19,40.256,89.732,0.45,27.488,53.573,0.515,12.768,36.159,0.353,18.963,25.463,0.747,10.976,35.598,46.573,23.829,6.573,4.134,15.073,21.5,112.244,0.557,0.521,0.404,0.288,23.465,76.713,50.245,59.354,6.422,6.654,13.011,109.595,109.64
2019-20,40.425,90.274,0.449,27.356,52.082,0.527,13.068,38.192,0.345,17.836,23.945,0.746,10.616,37.247,47.863,24.575,6.411,4.452,15.247,21.082,111.753,0.556,0.522,0.425,0.271,23.151,77.904,51.075,60.982,6.255,7.649,13.107,109.019,109.896
2020-21,43.139,87.347,0.495,28.972,51.236,0.567,14.167,36.111,0.389,18.125,22.542,0.804,8.889,35.542,44.431,26.792,6.722,5.264,13.542,19.042,118.569,0.611,0.577,0.414,0.262,21.179,77.581,50.825,61.971,6.696,9.508,12.196,118.349,113.851
2021-22,42.012,88.373,0.477,30.578,56.687,0.541,11.434,31.687,0.359,17.47,21.747,0.802,10.289,34.084,44.373,25.349,7.12,5.506,14.06,20.361,112.928,0.578,0.543,0.359,0.25,23.806,75.348,50.292,60.357,7.139,10.047,12.56,113.742,112.908
2022-23,41.451,85.098,0.488,28.671,51.305,0.561,12.78,33.793,0.38,17.671,22.085,0.801,8.22,32.293,40.512,25.524,7.134,6.171,13.744,21.098,113.354,0.6,0.564,0.398,0.261,19.268,73.98,47.348,61.718,7.238,10.984,12.629,115.144,114.15
2023-24,40.659,89.11,0.457,27.378,52.402,0.524,13.28,36.707,0.362,15.768,20.866,0.762,11.439,32.622,44.061,25.634,6.78,5.171,13.122,18.488,110.366,0.562,0.532,0.413,0.239,24.987,76.25,49.82,63.315,6.932,9.559,11.833,113.204,116.168
