SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2014-15,38.756,85.829,0.452,30.244,60.854,0.498,8.512,24.976,0.338,16.378,21.549,0.759,10.927,32.232,43.159,20.232,8.537,4.695,15.098,21.268,102.402,0.538,0.502,0.291,0.253,24.495,73.877,48.824,52.29,8.754,7.43,13.674,105.293,106.201
2015-16,37.207,85.585,0.435,28.207,59.756,0.472,9.0,25.829,0.344,17.451,23.232,0.747,11.5,33.329,44.829,20.744,7.707,3.817,17.195,22.659,100.866,0.527,0.488,0.302,0.275,25.346,77.13,50.562,55.793,7.789,6.505,15.212,102.271,109.074
2016-17,39.878,88.537,0.452,32.378,65.927,0.493,7.5,22.61,0.333,20.439,26.329,0.776,11.902,33.073,44.976,19.561,8.207,4.866,15.427,24.756,107.695,0.54,0.495,0.255,0.301,25.988,76.454,50.546,48.852,8.102,8.178,13.351,106.817,112.256
2017-18,38.451,87.085,0.443,29.146,59.207,0.494,9.305,27.878,0.335,17.72,23.927,0.738,10.268,33.854,44.122,21.256,6.939,4.512,15.72,22.037,103.927,0.534,0.497,0.321,0.279,22.193,76.561,49.016,55.201,6.88,7.582,13.878,103.684,112.893
2018-19,40.11,87.366,0.46,30.476,58.098,0.527,9.634,29.268,0.328,17.646,22.659,0.779,9.122,31.256,40.378,23.866,8.963,5.098,15.598,23.561,107.5,0.553,0.515,0.337,0.262,20.194,72.782,46.128,59.632,8.793,8.755,13.861,105.813,115.041
2019-20,41.178,88.068,0.469,29.795,56.288,0.533,11.384,31.781,0.358,19.877,23.836,0.83,9.753,33.767,43.521,27.219,7.658,3.973,14.753,22.041,113.616,0.578,0.533,0.362,0.273,22.184,78.867,50.19,66.201,7.499,7.325,13.03,111.741,111.634
2020-21,43.306,88.292,0.491,30.25,53.708,0.564,13.056,34.583,0.377,15.611,18.708,0.837,8.75,34.194,42.944,26.931,7.181,4.333,12.528,19.083,115.278,0.598,0.566,0.392,0.216,20.462,78.707,50.104,62.082,7.279,8.06,11.472,117.315,111.469
2021-22,43.671,90.11,0.486,32.073,58.207,0.553,11.598,31.902,0.364,15.89,19.939,0.795,9.768,35.524,45.293,27.366,8.561,4.378,12.927,19.915,114.829,0.582,0.55,0.354,0.226,22.007,77.093,50.317,62.712,8.534,8.056,11.557,114.905,107.474
2022-23,42.11,90.098,0.468,29.902,57.488,0.522,12.207,32.61,0.371,17.22,21.72,0.794,11.841,32.402,44.244,27.256,7.134,5.268,13.537,21.207,113.646,0.571,0.536,0.363,0.244,26.443,76.318,50.801,64.876,7.215,9.759,11.952,115.167,113.063
2023-24,42.463,86.134,0.495,30.024,53.561,0.562,12.439,32.573,0.38,18.878,23.354,0.808,10.134,33.939,44.073,27.049,7.439,6.0,14.89,17.988,116.244,0.605,0.567,0.378,0.275,24.857,75.804,51.687,63.772,7.504,10.996,13.357,117.857,114.789
