SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,32.854,76.317,0.431,27.024,59.439,0.455,5.829,16.878,0.345,17.354,22.854,0.754,9.915,29.695,39.61,19.878,7.72,3.707,13.683,21.049,88.89,0.515,0.469,0.223,0.307,24.099,72.976,48.529,60.418,8.821,5.859,13.687,101.545,99.054
2001-02,34.159,77.829,0.44,30.354,66.866,0.455,3.805,10.963,0.359,15.073,20.829,0.727,11.0,31.024,42.024,20.293,6.671,5.463,14.841,22.5,87.195,0.502,0.464,0.141,0.272,26.584,74.274,50.661,59.323,7.548,8.693,14.579,98.843,100.704
2002-03,32.78,79.476,0.414,28.537,66.061,0.433,4.244,13.415,0.315,15.756,20.598,0.765,11.561,30.049,41.61,18.305,7.22,3.951,14.232,22.634,85.561,0.484,0.441,0.168,0.263,26.432,73.857,49.622,56.062,8.155,6.411,13.872,97.05,102.812
2003-04,33.28,78.256,0.426,27.366,61.707,0.445,5.915,16.549,0.358,17.793,23.354,0.76,11.463,29.988,41.451,19.085,7.195,3.817,13.866,22.098,90.268,0.511,0.464,0.212,0.302,27.173,73.833,50.238,57.283,8.132,6.399,13.561,102.188,101.754
2004-05,37.768,77.659,0.487,31.976,62.293,0.515,5.793,15.366,0.376,20.22,30.073,0.678,10.817,32.183,43.0,21.829,6.439,5.78,13.744,22.122,101.549,0.56,0.525,0.198,0.393,26.976,74.31,51.648,57.643,6.991,8.763,13.156,110.302,103.011
2005-06,37.061,77.5,0.479,31.0,59.927,0.518,6.061,17.573,0.336,19.707,28.171,0.696,10.463,32.622,43.085,20.634,6.366,5.39,14.463,22.817,99.89,0.556,0.518,0.227,0.369,26.648,76.529,52.588,55.711,6.933,8.53,13.848,108.705,104.545
2006-07,35.598,76.683,0.466,29.159,57.915,0.505,6.439,18.768,0.343,16.988,24.622,0.685,9.963,30.805,40.768,20.5,6.902,5.39,14.646,21.329,94.622,0.542,0.508,0.245,0.327,24.529,73.395,49.66,57.427,7.595,8.789,14.348,104.354,105.443
2007-08,34.244,77.268,0.443,28.256,60.524,0.465,5.988,16.744,0.35,16.878,23.207,0.732,9.061,28.561,37.622,20.049,7.183,4.329,14.659,20.366,91.354,0.522,0.482,0.217,0.307,21.874,72.371,46.609,58.921,7.89,7.065,14.379,100.373,109.966
2008-09,37.0,81.049,0.457,29.902,61.159,0.49,7.098,19.89,0.358,17.207,22.817,0.749,10.098,29.402,39.5,20.378,7.939,5.5,12.512,20.683,98.305,0.539,0.501,0.246,0.284,24.571,72.888,48.485,55.228,8.673,9.157,12.063,107.654,107.589
2009-10,36.39,79.488,0.459,30.366,62.098,0.49,6.024,17.39,0.342,17.707,23.549,0.756,10.671,31.134,41.805,18.878,7.378,5.573,13.159,20.854,96.512,0.538,0.497,0.219,0.3,26.023,75.033,50.629,51.699,8.112,9.339,12.812,106.709,104.168
