SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,33.817,79.085,0.429,26.598,59.171,0.451,7.22,19.915,0.357,19.768,26.707,0.736,10.939,28.866,39.805,20.829,9.378,4.098,15.671,23.805,94.622,0.522,0.474,0.253,0.341,25.313,72.901,47.991,61.511,10.077,6.454,14.687,102.094,104.47
2001-02,34.78,82.085,0.425,26.256,58.354,0.451,8.524,23.732,0.358,18.268,23.902,0.761,10.866,31.341,42.207,21.0,9.671,3.573,13.585,21.622,96.354,0.522,0.478,0.29,0.294,23.922,73.177,47.883,60.245,10.4,5.812,12.809,103.852,101.455
2002-03,32.927,79.378,0.415,24.159,53.098,0.456,8.768,26.28,0.33,18.049,24.317,0.738,10.354,30.134,40.488,19.207,8.78,3.695,13.988,21.439,92.671,0.515,0.47,0.331,0.313,23.471,72.655,47.332,58.07,9.596,5.961,13.434,101.607,102.049
2003-04,34.671,78.232,0.444,27.927,58.732,0.475,6.744,19.5,0.342,19.171,25.549,0.757,10.378,29.756,40.134,20.524,9.39,4.037,16.244,22.402,95.256,0.533,0.487,0.249,0.33,24.938,69.65,47.723,59.056,10.011,6.485,15.374,101.984,103.599
2004-05,37.146,79.402,0.47,31.817,64.134,0.498,5.329,15.268,0.347,21.646,28.329,0.76,11.085,29.732,40.817,22.073,8.134,5.159,15.817,24.39,101.268,0.553,0.504,0.193,0.362,26.935,70.429,49.104,59.576,8.623,8.049,14.689,107.57,106.665
2005-06,35.988,77.098,0.469,30.293,61.366,0.496,5.695,15.732,0.361,20.293,26.878,0.753,9.915,29.659,39.573,20.927,7.049,5.146,16.573,24.793,97.963,0.552,0.506,0.204,0.355,25.163,72.862,49.596,58.106,7.57,8.021,15.662,105.204,106.928
2006-07,34.854,78.707,0.444,29.11,63.061,0.465,5.744,15.646,0.366,20.366,26.561,0.768,11.195,29.159,40.354,19.878,7.183,4.659,16.463,24.037,95.817,0.531,0.481,0.2,0.342,26.909,73.989,49.85,56.982,7.717,7.406,15.396,103.246,107.11
2007-08,36.415,76.659,0.476,29.146,57.585,0.507,7.268,19.073,0.377,20.451,26.537,0.77,10.122,31.89,42.012,22.354,8.488,4.622,15.195,22.732,100.549,0.57,0.523,0.25,0.349,26.422,74.707,51.982,61.337,9.298,7.833,14.671,110.228,98.976
2008-09,37.5,77.232,0.485,30.939,60.707,0.511,6.561,16.524,0.39,19.354,25.305,0.764,10.598,31.537,42.134,22.707,7.573,4.72,15.61,23.134,100.915,0.571,0.528,0.214,0.332,27.878,75.89,52.894,60.28,8.279,7.743,14.979,110.441,102.27
2009-10,37.061,76.756,0.484,30.976,59.28,0.524,6.085,17.476,0.342,19.012,25.488,0.741,8.732,29.866,38.598,23.537,8.549,4.902,14.866,22.146,99.22,0.566,0.524,0.228,0.335,22.639,74.246,49.204,63.227,9.263,7.973,14.487,107.774,103.783
2010-11,36.866,75.841,0.487,31.89,62.195,0.514,4.976,13.646,0.361,17.793,23.11,0.768,7.793,31.0,38.793,23.427,8.244,4.195,14.573,20.463,96.5,0.562,0.52,0.181,0.311,20.974,74.779,49.394,63.368,9.049,6.738,14.506,106.311,100.448
2011-12,35.47,77.061,0.462,29.97,62.091,0.484,5.5,14.97,0.361,15.409,19.818,0.786,7.712,31.076,38.788,23.591,7.545,5.485,14.833,19.924,91.848,0.537,0.498,0.195,0.263,19.402,72.448,47.232,66.359,8.258,8.732,14.73,101.124,98.342
