SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,36.634,78.256,0.469,32.134,65.366,0.493,4.5,12.89,0.347,17.646,23.159,0.757,11.707,30.256,41.963,23.939,8.195,5.11,15.329,21.28,95.415,0.54,0.498,0.165,0.301,29.723,72.867,51.995,65.312,9.095,7.777,14.767,106.739,102.227
2001-02,36.634,81.354,0.451,30.951,65.28,0.474,5.683,16.073,0.352,17.695,23.183,0.762,13.232,29.805,43.037,23.488,8.561,4.488,14.293,19.634,96.646,0.529,0.486,0.197,0.289,31.623,73.578,52.359,63.62,9.551,7.009,13.515,107.805,104.46
2002-03,36.427,79.159,0.462,31.805,65.134,0.49,4.622,14.024,0.331,17.683,23.744,0.743,12.098,29.0,41.098,22.683,8.841,3.854,15.22,19.927,95.159,0.532,0.491,0.178,0.303,29.911,72.493,51.323,61.961,9.822,6.045,14.546,105.957,103.13
2003-04,35.341,78.866,0.449,30.695,65.427,0.47,4.646,13.439,0.344,15.402,21.073,0.734,12.683,28.976,41.659,21.561,7.476,5.402,14.793,18.951,90.732,0.515,0.478,0.171,0.27,30.949,70.626,50.877,60.794,8.55,8.215,14.356,103.601,105.085
2004-05,35.317,78.317,0.452,30.195,64.159,0.471,5.122,14.159,0.354,17.183,23.707,0.724,11.829,29.317,41.146,21.0,7.11,6.634,15.951,20.768,92.939,0.525,0.485,0.181,0.306,29.205,67.92,49.306,59.794,7.883,9.773,15.195,103.299,107.639
2005-06,34.037,76.427,0.446,29.598,63.72,0.466,4.439,12.707,0.338,16.329,23.707,0.686,10.805,26.866,37.671,18.171,6.451,5.305,14.695,22.293,88.841,0.513,0.476,0.167,0.315,26.426,68.67,47.222,53.121,7.33,8.29,14.489,101.19,111.922
2006-07,35.049,77.951,0.45,29.854,62.927,0.476,5.195,15.024,0.341,18.817,24.463,0.768,11.256,28.037,39.293,18.451,6.768,4.634,15.073,23.549,94.11,0.531,0.484,0.193,0.319,28.094,73.189,50.185,52.556,7.544,7.582,14.504,105.195,110.002
2007-08,35.793,79.829,0.45,29.232,62.439,0.47,6.561,17.39,0.375,17.22,22.451,0.766,10.988,29.732,40.72,21.134,5.549,4.39,12.878,20.024,95.366,0.533,0.491,0.218,0.288,26.554,72.068,49.377,58.766,6.22,7.021,12.546,107.276,108.36
2008-09,36.805,79.195,0.466,29.537,60.232,0.492,7.268,18.963,0.384,18.549,24.244,0.767,12.927,28.78,41.707,20.329,6.707,4.902,12.866,20.378,99.427,0.554,0.511,0.239,0.31,32.638,75.004,53.415,55.024,7.68,8.002,12.524,113.912,107.883
2009-10,36.268,78.695,0.462,30.28,61.768,0.492,5.988,16.927,0.35,19.585,24.793,0.792,11.134,29.061,40.195,20.415,6.378,4.268,12.341,20.915,98.11,0.549,0.5,0.216,0.318,27.882,75.009,51.301,55.951,7.156,7.043,12.079,110.995,107.15
2010-11,35.988,80.476,0.449,29.671,62.146,0.48,6.317,18.329,0.346,18.0,22.378,0.798,12.146,27.195,39.341,21.171,8.049,4.366,13.049,19.329,96.293,0.535,0.489,0.228,0.284,29.055,72.574,49.776,58.816,9.082,7.473,12.573,109.011,107.162
2011-12,36.394,82.076,0.444,29.152,61.136,0.478,7.242,20.939,0.343,17.167,21.561,0.795,11.136,29.53,40.667,20.439,8.0,4.879,14.167,18.955,97.197,0.532,0.488,0.256,0.267,26.141,72.762,49.036,56.052,8.652,7.762,13.373,105.894,106.591
2012-13,36.695,81.89,0.449,28.488,58.671,0.487,8.207,23.22,0.351,15.902,20.488,0.775,10.659,30.171,40.829,21.756,6.561,4.305,14.671,18.512,97.5,0.537,0.499,0.283,0.253,25.079,73.612,49.034,59.402,7.115,6.606,13.91,105.716,109.244
2013-14,39.11,87.0,0.45,29.72,61.744,0.484,9.39,25.256,0.371,19.134,23.488,0.815,12.463,33.976,46.439,23.22,5.537,4.72,13.72,19.22,106.744,0.55,0.504,0.291,0.273,27.874,74.943,51.699,59.28,5.783,6.812,12.357,111.552,107.365
2014-15,38.72,85.963,0.451,28.878,58.756,0.493,9.841,27.207,0.361,15.512,19.378,0.803,10.72,35.134,45.854,21.939,6.402,4.537,13.622,18.22,102.793,0.545,0.508,0.317,0.228,24.004,76.356,50.689,56.717,6.691,6.707,12.579,108.284,103.784
2015-16,38.622,85.854,0.451,28.085,57.366,0.492,10.537,28.488,0.369,17.366,23.037,0.752,11.561,33.927,45.488,21.317,6.854,4.634,14.634,21.732,105.146,0.549,0.512,0.332,0.271,25.599,76.683,51.059,55.041,7.051,7.466,13.245,108.956,108.08
2016-17,39.549,86.085,0.461,29.159,58.378,0.5,10.39,27.707,0.375,18.451,23.659,0.779,10.122,33.537,43.659,21.134,7.0,4.976,13.732,21.171,107.939,0.56,0.521,0.322,0.278,22.877,77.08,49.839,53.283,7.145,8.159,12.438,110.332,110.87
2017-18,39.293,86.976,0.453,28.988,58.829,0.497,10.305,28.146,0.367,16.732,20.915,0.805,10.183,35.28,45.463,19.5,6.988,5.159,13.524,19.5,105.622,0.551,0.513,0.324,0.245,23.037,79.251,51.518,49.568,7.22,8.72,12.371,109.118,106.493
2018-19,42.317,90.573,0.469,31.293,59.841,0.525,11.024,30.732,0.362,19.0,23.341,0.812,11.793,36.195,47.988,23.012,6.659,5.037,13.841,20.354,114.659,0.57,0.53,0.34,0.26,26.407,78.291,52.845,54.165,6.657,8.339,12.088,114.87,110.529
2019-20,42.133,91.107,0.464,29.24,56.907,0.515,12.893,34.2,0.375,17.96,22.307,0.8,10.173,35.053,45.227,20.6,6.36,6.107,12.787,21.667,115.12,0.572,0.535,0.376,0.246,22.237,75.404,49.108,48.871,6.264,10.867,11.243,113.88,114.949
2020-21,41.292,91.083,0.455,25.569,50.264,0.512,15.722,40.819,0.386,17.806,21.639,0.821,10.639,33.903,44.542,21.264,6.889,5.042,11.097,18.917,116.111,0.578,0.541,0.45,0.24,22.792,77.579,49.478,51.417,6.956,9.401,9.956,117.849,116.131
2021-22,38.549,87.122,0.443,25.829,50.329,0.516,12.72,36.793,0.342,16.415,21.598,0.756,10.415,32.451,42.866,22.927,8.012,4.463,14.476,21.073,106.232,0.551,0.516,0.423,0.251,22.711,76.959,48.848,59.659,8.12,9.15,13.034,107.968,117.024
