SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2014-15,35.524,84.537,0.421,29.451,65.439,0.45,6.073,19.098,0.313,17.037,22.768,0.748,10.0,34.061,44.061,20.171,6.085,5.463,11.902,18.22,94.159,0.499,0.457,0.227,0.272,22.063,79.644,50.029,56.645,6.43,8.784,11.157,100.23,103.721
2015-16,37.024,84.415,0.439,26.378,55.024,0.479,10.646,29.39,0.362,18.707,23.671,0.795,8.951,34.988,43.939,21.683,7.256,5.341,12.549,18.134,103.402,0.546,0.502,0.349,0.284,19.796,79.915,49.506,58.848,7.523,8.902,11.689,107.134,104.432
2016-17,37.72,85.366,0.443,27.671,56.744,0.491,10.049,28.622,0.348,19.402,23.817,0.816,8.793,34.793,43.585,23.061,6.963,4.756,11.488,16.585,104.89,0.548,0.502,0.336,0.282,19.705,79.805,49.494,60.956,7.235,8.624,10.689,108.912,108.67
2017-18,38.988,86.659,0.451,28.939,59.427,0.49,10.049,27.232,0.363,20.195,27.024,0.747,10.085,35.378,45.463,21.585,6.817,4.549,12.695,17.183,108.22,0.55,0.508,0.315,0.316,22.137,80.961,50.941,55.19,6.89,7.927,11.396,109.456,109.254
2018-19,40.207,89.78,0.449,28.293,55.841,0.508,11.915,33.939,0.351,18.415,23.11,0.792,9.927,33.878,43.805,23.232,7.207,4.939,12.207,18.902,110.744,0.555,0.515,0.379,0.261,21.694,77.429,48.99,57.815,7.24,8.899,10.868,111.472,112.549
2019-20,37.308,85.938,0.435,25.231,51.615,0.489,12.077,34.323,0.349,16.185,21.631,0.749,11.0,31.785,42.785,23.831,6.585,4.123,14.6,18.815,102.877,0.54,0.506,0.4,0.254,23.969,74.451,48.132,64.223,6.815,7.843,13.258,106.458,113.285
2020-21,39.973,87.918,0.455,26.315,50.849,0.519,13.658,37.068,0.367,15.959,20.959,0.755,10.534,33.123,43.658,26.836,7.849,4.795,14.836,17.973,109.562,0.565,0.534,0.423,0.239,23.249,75.853,49.033,67.463,7.923,9.823,13.255,110.819,113.17
2021-22,42.675,91.41,0.469,28.747,53.205,0.545,13.928,38.205,0.365,15.904,21.47,0.742,10.831,33.699,44.53,28.0,8.566,4.892,13.265,19.916,115.181,0.573,0.545,0.419,0.236,23.104,75.112,48.655,65.522,8.465,9.408,11.622,114.106,113.955
2022-23,41.28,90.402,0.458,30.537,57.854,0.531,10.744,32.549,0.329,17.646,23.573,0.748,10.988,33.549,44.537,25.146,7.732,5.183,14.195,20.256,110.951,0.552,0.518,0.36,0.262,23.483,75.64,49.115,60.988,7.588,9.159,12.401,109.261,115.496
2023-24,40.012,86.988,0.461,27.951,52.988,0.529,12.061,34.0,0.353,14.5,18.439,0.789,9.329,30.951,40.28,24.793,6.854,4.524,13.768,17.951,106.585,0.562,0.531,0.392,0.213,20.774,74.905,46.984,62.0,7.006,8.65,12.67,109.394,119.93
