SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2004-05,36.11,83.646,0.433,32.207,72.902,0.444,3.902,10.744,0.367,18.134,25.561,0.704,13.207,28.476,41.683,21.878,8.476,5.366,14.537,23.098,94.256,0.498,0.457,0.128,0.312,29.312,71.016,49.099,60.577,9.087,8.407,13.285,101.228,107.676
2005-06,36.11,83.451,0.432,30.89,68.073,0.454,5.22,15.378,0.333,19.427,26.659,0.727,12.073,27.683,39.756,20.939,10.024,4.317,14.232,23.902,96.866,0.509,0.464,0.185,0.325,26.92,70.946,47.515,58.076,10.577,6.93,13.027,102.513,106.821
2006-07,36.098,81.012,0.447,30.524,65.402,0.469,5.573,15.61,0.36,19.122,26.049,0.733,11.22,28.61,39.829,22.39,7.78,4.5,14.927,24.207,96.89,0.525,0.482,0.193,0.325,26.028,71.837,48.217,61.85,8.288,6.974,13.909,103.618,107.64
2007-08,36.098,79.927,0.453,29.646,62.329,0.477,6.451,17.598,0.363,18.415,25.793,0.715,10.878,29.756,40.634,21.317,7.488,4.902,14.683,21.671,97.061,0.532,0.493,0.22,0.327,25.367,71.049,48.095,59.055,8.052,7.611,13.87,104.61,109.404
2008-09,34.951,76.817,0.456,28.976,60.488,0.481,5.976,16.329,0.363,17.744,23.963,0.733,10.805,28.854,39.659,21.232,7.073,4.841,15.598,21.39,93.622,0.537,0.495,0.213,0.316,27.72,73.004,50.591,60.523,7.846,8.179,15.156,104.629,106.206
2009-10,34.854,76.902,0.454,29.244,60.671,0.483,5.61,16.232,0.343,19.963,26.585,0.749,10.463,30.366,40.829,20.22,7.707,5.439,15.732,19.476,95.28,0.539,0.491,0.212,0.351,26.07,74.262,50.6,58.02,8.426,9.084,15.088,104.367,102.977
2010-11,35.037,77.622,0.452,30.244,62.951,0.481,4.793,14.671,0.32,18.427,24.378,0.755,10.341,29.805,40.146,21.073,6.39,5.28,14.537,19.963,93.293,0.529,0.483,0.189,0.319,25.51,75.588,50.287,59.982,7.051,8.816,14.151,103.45,107.985
2011-12,33.227,80.197,0.415,29.242,66.682,0.44,3.985,13.515,0.288,16.515,22.152,0.743,10.258,28.697,38.955,20.091,6.015,5.47,14.5,18.924,86.955,0.484,0.44,0.169,0.281,23.256,71.156,46.379,60.379,6.55,8.418,13.85,95.153,110.444
2012-13,34.427,81.085,0.425,28.707,64.024,0.449,5.72,17.061,0.334,18.854,25.122,0.754,11.183,29.134,40.317,19.354,7.207,5.841,14.061,19.037,93.427,0.508,0.461,0.211,0.313,25.548,71.444,47.846,55.984,7.799,9.733,13.241,101.559,111.635
2013-14,36.293,82.073,0.443,30.0,64.134,0.47,6.293,17.939,0.35,17.976,24.39,0.739,9.463,33.22,42.683,21.683,6.085,5.134,12.317,18.207,96.854,0.523,0.482,0.22,0.304,21.801,77.804,49.648,59.567,6.493,8.322,11.721,103.638,103.904
