SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2000-01,34.488,78.427,0.441,29.659,64.293,0.463,4.829,14.134,0.341,18.768,24.5,0.768,11.232,31.646,42.878,21.5,6.866,5.939,15.171,23.488,92.573,0.52,0.472,0.182,0.317,26.767,71.573,49.826,62.254,7.544,8.76,14.532,102.398,102.609
2001-02,35.793,80.244,0.448,30.854,65.671,0.473,4.939,14.573,0.343,20.28,26.28,0.769,11.341,31.317,42.659,22.976,8.024,5.305,15.232,22.89,96.805,0.529,0.479,0.182,0.331,26.693,71.167,49.529,64.024,8.67,7.761,14.246,104.693,104.191
2002-03,35.5,80.585,0.442,30.878,66.939,0.462,4.622,13.646,0.333,21.207,27.695,0.765,12.244,31.976,44.22,23.293,8.488,5.402,14.756,22.085,96.829,0.523,0.47,0.169,0.349,28.688,72.45,51.095,65.402,9.184,8.041,13.745,104.867,101.141
2003-04,33.573,77.098,0.436,28.098,61.476,0.457,5.476,15.622,0.347,18.756,24.561,0.759,11.768,29.902,41.671,21.634,8.854,5.012,14.415,20.841,91.378,0.52,0.471,0.203,0.325,28.35,74.122,50.984,64.522,10.032,7.974,14.039,103.822,97.272
2004-05,32.537,75.232,0.433,25.927,56.024,0.463,6.61,19.207,0.348,21.317,26.902,0.79,10.585,29.488,40.073,18.159,7.5,4.354,14.305,23.049,93.0,0.535,0.478,0.255,0.363,26.251,71.605,49.251,55.668,8.466,6.872,14.11,105.605,104.713
2005-06,33.976,76.512,0.445,27.439,57.78,0.477,6.537,18.732,0.346,19.402,26.317,0.739,10.951,31.207,42.159,19.89,7.293,4.988,15.293,22.207,93.89,0.534,0.488,0.246,0.35,26.89,73.03,50.55,58.534,8.085,7.515,14.79,104.578,102.315
2006-07,35.024,80.012,0.439,29.159,63.073,0.464,5.866,16.939,0.337,19.695,25.915,0.756,12.073,29.768,41.841,20.488,7.305,5.451,16.28,23.317,95.61,0.524,0.476,0.212,0.327,28.038,72.941,50.037,58.605,7.824,8.47,15.104,103.051,105.565
2007-08,37.829,85.28,0.444,28.622,60.634,0.473,9.207,24.646,0.377,19.122,24.902,0.767,11.024,32.11,43.134,22.732,7.598,5.024,15.073,23.427,103.988,0.541,0.498,0.289,0.294,24.345,74.504,48.679,60.121,7.748,7.816,13.515,106.08,107.555
2008-09,39.268,86.341,0.456,31.317,65.305,0.481,7.951,21.037,0.381,18.598,23.049,0.804,11.268,32.451,43.72,21.646,6.988,5.293,14.5,23.11,105.085,0.546,0.502,0.245,0.269,25.187,74.848,49.763,55.338,7.179,8.046,13.054,108.106,109.21
2009-10,36.829,83.207,0.443,28.793,60.085,0.481,8.037,23.122,0.347,19.073,24.622,0.777,9.573,31.927,41.5,21.098,7.134,5.354,15.024,22.537,100.768,0.536,0.492,0.279,0.301,21.387,73.248,47.095,57.32,7.351,7.989,13.779,103.734,106.751
2010-11,36.622,82.768,0.444,29.488,62.61,0.474,7.134,20.159,0.35,19.415,24.817,0.778,11.146,32.402,43.549,19.646,7.122,5.561,15.39,21.732,99.793,0.534,0.488,0.245,0.304,25.663,74.376,50.217,53.282,7.459,8.394,14.102,104.86,106.066
2011-12,35.667,81.439,0.439,29.727,65.318,0.456,5.939,16.121,0.367,20.439,26.121,0.782,12.515,31.364,43.879,18.606,7.924,5.409,14.015,21.667,97.712,0.527,0.475,0.199,0.324,29.003,72.759,50.811,52.026,8.652,8.827,13.117,106.809,103.152
